Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,1103477261324,0,1103477261324,-858552970591,244924290733,14406182622,-7053512464,-5653206583,-33881237,-60258764623,191984315031,6746019536,-5211444417,1534575119,0,193518890150,-45682958840,0,-45682958840,147835931310,11856039595,135979891715,6567,0
2006,0,1211977950384,0,1211977950384,-964641168386,247336781998,74430629272,-16710298917,-13858063195,-165879417,-89592882679,215298350257,1318347842,-1387362381,-69014539,4344633536,219573969254,-55599683468,5027754274,-50571929194,169002040060,12894040796,156107999264,4522,0
2007,0,1171917283023,0,1171917283023,-943715676717,228201606306,195469526074,-105953319451,-32281303869,-172955788,-99280056653,218264800488,51340629809,-9923031450,41417598359,4923420963,264605819810,-49808162546,1944230138,-47863932408,216741887402,14057267092,202684620310,4529,0
2008,0,1912924716219,0,1912924716219,-1586774904462,326149811757,141471882388,-519045955927,-59937423125,-750394953,-104301709983,-156476366718,289277067392,-10564042888,278713024504,16656708104,138893365890,-5147392829,-14918652527,-20066045356,118827320534,87019946299,31807374235,670,0
2009,0,1774449482248,0,1774449482248,-1518580655393,255868826855,203781981521,-1819169379,-60165465112,-5427668893,-112392626346,340011343758,12728336447,-13305034295,-576697848,20965304853,360399950763,-25143364665,-1332589394,-26475954059,333923996704,10838163426,323085833278,6802,0
2010,0,2148850890455,-1542235197,2147308655258,-1755390857506,391917797752,182209239335,-276480560462,-135975850898,-10141282670,-169222431390,118282762565,106330817742,-15098083856,91232733886,23599063138,233114559589,-19071451372,3625483452,-15445967920,217668591669,10804601021,206863990648,3324,0
2011,0,2383438027978,-1416711726,2382021316252,-1992851080141,389170236111,163277637665,-327550109867,-162371530478,-10130664702,-221142188093,-6375088886,43459686390,-20303915332,23155771058,12834775714,29615457886,-16121743190,1209930593,-14911812597,14703645289,8463830102,6239815187,62,0
2012,0,2583237815898,-2773045378,2580464770520,-2124875893783,455588876737,110825679125,-190547947209,-143502583899,-16657162630,-255262816357,103946629666,155559635860,-118719379146,36840256714,7295817726,148082704106,-28066723132,-5514264647,-33580987779,114501716327,10751838584,103749877743,948,0
2013,0,2528365531335,-3227946110,2525137585225,-2080283794537,444853790688,185165382746,-185090837398,-115012371047,-24388424627,-232000920911,188538990498,43505248718,-27539088997,15966159721,1033463638,205538613857,-60433335047,58846585446,-1586749601,203951864256,11749197404,192202666852,1698,0
2014,0,3016638415863,-4033904300,3012604511563,-2387502426577,625102084986,665082880451,-251224764878,-112637632042,-31770653588,-280474037684,751993799485,17842959121,-68748215278,-50905256157,0,701088543328,-110515706224,-25640598240,-136156304464,564932238864,33973049163,530959189701,4346,0
2015,0,3593780842602,-7448391594,3586332451008,-2639663623277,946668827731,55700017308,-242792615788,-118499734961,-44577748163,-261095032805,490657539765,21802406819,-6654042115,15148364704,0,505805904469,-42894920925,-2228363561,-45123284486,460682619983,58322870409,402359749574,3271,0
2016,0,3743839681801,-2170800686,3741668881115,-2723430511250,1018238369865,39239748206,-150966297263,-121195333723,-62642490177,-296974630217,597023379551,19421668898,-135718457326,-116296788428,0,480726591123,-49048289155,12056489050,-36991800105,443734791018,53994621647,389740169371,2009,2009
2017,0,3990532084494,-6569407882,3983962676612,-2954816507075,1029146169537,173076431925,-145904768287,-143856433218,-87241075658,-344481363099,733288924680,60614141614,-143448248481,-82834106867,0,650454817813,-79204813688,10186272749,-69018540939,581436276874,73551951503,507884325371,1962,1962
2018,0,2707556390735,0,2707556390735,-1739451058619,968105332116,1625363701675,-43698716269,-128796150372,-102006248164,-320526194092,2259775564315,29311992257,-106947870911,-77635878654,0,2182139685661,-285761875411,3872615152,-281889260259,1900250425402,52532301540,1847718123862,6207,6207
2019,0,2642913926204,0,2642913926204,-1630141018915,1012772907289,107487686417,-146510028288,-145399814157,-137995085033,-330636183944,741277499193,18959361175,-55606456559,-36647095384,0,704630403809,-154969045025,63907693215,-91061351810,613569051999,96540435974,517028616025,1602,1602
