date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,33865,25140,6870,33435,21140,1210
2019-12-03,24117,15500,3030,52153,28340,10910
2019-12-04,6095,1820,500,4085,1500,2100
2019-12-05,39333,20923,40,29637,15697,14340
2019-12-06,25590,9810,1000,18530,11480,620
2019-12-09,26442,8468,2540,17528,14390,110
2019-12-10,6990,4120,150,12170,1850,10
2019-12-11,1950,0,1430,2800,0,190
2019-12-12,8980,3000,800,20650,15580,0
2019-12-13,8726,1930,1020,29134,19640,590
2019-12-16,5324,0,410,16666,9380,1940
2019-12-17,18757,12490,1180,47643,35693,3300
2019-12-18,40373,31150,200,55997,34237,860
2019-12-19,21540,12720,150,12490,4300,610
2019-12-20,1827,0,0,11723,9918,500
2019-12-23,16805,12420,6670,80605,71420,1200
2019-12-24,28915,23075,1010,45505,36260,3320
2019-12-25,2522,0,10,12068,5090,100
2019-12-26,11360,9360,30,3020,1900,100
2019-12-27,7035,6435,0,4725,3235,810
2019-12-30,17491,15571,500,16509,8680,450
2019-12-31,16980,15000,2000,45440,44160,260
2020-01-02,7997,1600,580,4673,3583,10
2020-01-03,40055,31025,500,24045,6940,5000
2020-01-06,10109,1500,850,40731,29420,60
2020-01-07,6751,2521,2970,38689,19360,970
2020-01-08,14857,1750,170,104253,81233,1350
2020-01-09,13527,7947,0,30153,23300,0
2020-01-10,9957,0,2270,57723,52933,10
2020-01-13,7498,5193,2000,24632,20707,510
2020-01-14,22647,15587,0,23783,15163,0
2020-01-15,34057,27237,2010,63623,53533,1170
2020-01-16,12630,5000,3420,24200,21550,1410
2020-01-17,13610,6930,280,53770,43980,550
2020-01-20,31987,28707,300,27633,23573,70
2020-01-21,13040,9210,100,52710,44880,640
2020-01-22,5948,0,50,5742,1697,870
2020-01-30,24587,10000,780,13053,1500,200
2020-01-31,7157,0,670,36313,20338,490
2020-02-03,31295,15815,18390,41125,24255,1000
2020-02-04,8341,5686,2460,18529,11240,510
2020-02-05,4160,1590,4000,12020,7950,630
2020-02-06,20368,8560,350,8182,4592,10
2020-02-07,7080,3650,0,11630,7480,2050
2020-02-10,1315,0,250,8165,2500,350
2020-02-11,16150,10730,0,5710,2000,600
2020-02-12,14673,10173,470,11857,7387,100
2020-02-13,14210,5660,0,25480,7150,130
2020-02-14,4875,0,500,3325,0,200
2020-02-17,2053,0,1180,1287,0,40
2020-02-18,8570,1890,1480,14650,8300,500
2020-02-19,34147,20750,500,30643,24538,2700
2020-02-20,2195,0,1420,12895,0,2390
2020-02-21,39825,23820,0,42555,31050,1480
2020-02-24,4120,0,740,34730,22280,650
2020-02-25,17165,13070,3150,13365,6840,2910
2020-02-26,2208,0,460,9332,6322,0
2020-02-27,6378,4323,0,5042,1800,0
2020-02-28,9700,4590,2000,19930,14310,100
2020-03-02,6250,2510,20,3370,0,40
2020-03-03,3395,0,0,5965,0,50
2020-03-04,2845,0,390,10465,4590,200
2020-03-05,8470,0,0,14970,4900,9000
2020-03-06,2999,0,970,63571,27170,220
2020-03-09,6274,3000,200,77656,57816,730
2020-03-10,30090,20850,7080,31520,19440,410
2020-03-11,7457,4500,2730,174273,144160,810
2020-03-12,11820,8060,99390,131490,110520,200
2020-03-13,15440,7610,165390,222010,182050,340
2020-03-17,24433,15650,4930,38357,19727,110
2020-03-18,56281,20000,6460,127089,87669,6100
2020-03-19,18680,10000,4920,236500,162520,0
2020-03-20,158529,137324,75210,339721,263416,8710
2020-03-23,13825,13825,4780,230745,200495,0
2020-03-24,284116,229976,5010,646874,583894,59390
2020-03-25,141117,102797,2020,6023,4210,37980
2020-03-26,96263,48153,650,169537,105447,6080
2020-03-27,86698,49238,9990,198572,148510,12780
2020-03-30,97272,82472,3820,184478,150198,3820
2020-03-31,151670,92135,5400,132430,90075,4910
2020-04-01,137058,61890,4640,14242,0,6480
2020-04-02,75650,75650,0,75650,75650,0
2020-04-03,250502,165015,2970,57278,17115,13150
2020-04-06,142603,106093,6890,28667,19037,76370
2020-04-07,164415,106395,44030,184675,99380,14560
2020-04-08,45705,21250,5040,121455,84630,3140
2020-04-09,110339,50729,5720,131391,87970,3910
2020-04-10,32090,17390,3460,82090,54960,3810
2020-04-13,164174,99420,1390,79736,53986,6030
2020-04-14,53025,25030,290,119535,94290,4290
2020-04-15,173287,111860,5040,105753,72039,10060
2020-04-16,120453,80798,5230,77517,37052,3100
2020-04-17,178282,133512,11080,96428,57575,6910
2020-04-20,170096,80006,3880,159974,92494,5550
2020-04-21,134039,85600,6720,263851,206221,27690
2020-04-22,144231,99240,9270,203329,141739,5020
2020-04-23,65744,42039,10080,209036,132641,5200
2020-04-24,162599,98629,3310,317551,208761,6700
2020-04-27,62006,25190,3870,36854,25810,5410
2020-04-28,25890,2810,1470,34390,0,3600
2020-04-29,34621,16490,1380,23979,12379,2130
2020-05-04,4500,0,1880,31170,26150,6040
2020-05-05,16240,6220,200,17020,10000,50
