Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,0,52579674946,28622377438,-15692028296,0,0,-1113342894,36630792713,0,101027473907,-128533635666,41673479595,25053259762,-1279428027,-36224458883,-10280425310,383790000,-1335825100,-9515769722,-20382572307,1434953636,0,6700000,-1180059260,160677860,545303266,-19414996805,0,0,1024700878944,-967927802704,0,-4949878500,0,51823197740,22892431213,21196006468,-71855544,44016582137
2011,0,73138860893,31478679331,2211720645,0,0,-1463398240,45318450511,0,150684313140,40928177801,-53048601466,7493523866,-1477887873,-45163785146,-12093048332,2048228148,-2298340594,87072579544,-48765662858,2490909086,0,0,-274920000,663509000,672462854,-45213701918,4299690000,0,1219361192178,-1261466015609,0,-11210015000,0,-49015148431,-7156270805,44016582137,100948443,36961259775
2012,0,87279560464,36860873499,216259301,92933761,0,3228262611,30483196624,0,158161086260,-11715984728,-40738368165,17840459979,1787109228,-30874005107,-12494321736,3697076056,-15384319019,70278732768,-66582054349,3513999998,-787961700,0,-503780000,20005960641,1753679419,-42600155991,0,0,1264060246286,-1193874143367,0,-36059077000,0,34127025919,61805602696,36961259775,68126792,98834989263
2013,0,128438852014,48007340325,-438767985,118017484,0,-1480388347,19654884817,0,194299938308,15652325225,-109258640815,4187131996,-6567700250,-19581673230,-21752908925,5287408639,-15411665055,46854215893,-122886198594,1187752613,0,787961700,-3700000000,0,1425687761,-123184796520,0,0,1566780671728,-1476701199374,0,-12055425000,0,78024047354,1693466727,98834989263,43620613,100572076603
2014,0,150143171038,68371455463,-3125463516,-595033107,0,-4538994918,25505476234,0,235760611194,-78427582698,-8371821582,31256633684,1303424052,-25828733317,-34493811348,1020616165,-18570693260,103648642890,-123509389946,3653307259,0,0,0,0,1053390872,-118802691815,0,0,1474730622413,-1401114100414,0,-31528099500,0,42088422499,26934373574,100572076603,-8363683,127498086494
2015,0,235535910424,95523223006,6846022941,37651520,0,-5022405177,22180938519,0,355101341233,30992143119,-41389466209,24929263214,-1026532853,-22024109912,-31470346504,10700000,-14078136416,301774385672,-186819005139,2135394090,-93843333333,68843333333,0,0,3685656893,-205997954156,1500000000,0,1865948209258,-1930121979459,0,-8975040500,0,-71648810701,24127620815,127498086494,477028414,152102735723
2016,0,337681853950,124037843462,-3826651038,1210633931,0,-6188284567,27422189033,0,480337584771,-205240800150,-104892510033,26593997514,-15263046529,-26970858292,-56819188910,690000,-21880376082,63865492289,-290432624728,5863025010,-46313549000,40000000000,-25617413845,0,2862749784,-313637812779,44999820000,0,2246555411170,-2149546415635,0,-10640283000,0,131368532535,-118403787955,152102735723,70868166,33769815934
2017,0,424249796161,136234677951,-2608675577,-117372463,0,-11829680400,32981179043,0,578909924715,-75254891454,-119807849582,-9309672257,-19820920095,-33357723208,-79587587717,104656724,-25985084653,216279652473,-493261221663,12217775719,-2923689162,0,-20662911531,0,5629973251,-499000073386,0,0,2823261653978,-2489401859963,0,-29647327000,0,304212467015,21492046102,33769815934,161469711,55423331747
2018,0,475072773773,169661197197,-5665390421,-1748126554,0,-15017711708,57210326024,0,679513068311,-210951084322,-299635410139,132125237315,-16083834140,-57970641976,-59975480985,0,-28844884708,149788169356,-324822803845,6088697325,-137658040004,0,-4200000000,10000000,10055391573,-450526754951,226614890000,0,2966274547286,-2838773947065,0,-41999194948,0,312116295273,11377709678,55423331747,238230643,67039272068
2019,0,550035460492,190925459553,-1100064851,-1154754778,0,-13083258789,92311437775,0,817934279402,-121073241743,-299194029828,103199160926,-103128063898,-91975750855,-59080607908,665950623,-24056273687,223291423032,-612788961065,19350403092,-951862141,125847151307,-41624851856,0,9346413926,-500821706737,0,-82808934273,4559949317408,-3975185340930,0,-165014889400,0,336940152805,59409869100,67039272068,69673478,126518814646
