date,close,volume
2018-08-29T06:28,965.1,1
2018-08-29T06:43,966,1
2018-08-29T06:59,964,1
2018-08-29T07:15,964.8,1
2018-08-30T02:03,964.6,2
2018-08-30T02:04,964.8,4
2018-08-30T02:06,964.3,1
2018-08-30T02:08,964.5,3
2018-08-30T02:11,964,1
2018-08-30T02:13,963.7,1
2018-08-30T02:20,963,4
2018-08-30T02:27,962.7,1
2018-08-30T03:18,963,1
2018-08-30T03:21,963,1
2018-08-30T03:33,963.3,1
2018-08-30T04:07,963.1,1
2018-08-30T06:41,964,1
2018-08-30T06:52,966,1
2018-08-30T07:01,966,1
2018-08-30T07:15,966,1
2018-08-30T07:23,968,2
2018-08-30T07:45,970,3
2018-08-31T02:00,970.1,1
2018-08-31T02:09,970,1
2018-08-31T02:10,970.1,2
2018-08-31T03:28,970.1,1
2018-08-31T04:12,971.5,10
2018-08-31T04:13,972,2
2018-08-31T04:14,972.5,1
2018-08-31T06:13,971,1
2018-08-31T06:48,970,1
2018-08-31T06:49,969.3,1
2018-08-31T06:53,967.9,1
2018-08-31T07:08,967,3
2018-08-31T07:10,966.3,1
2018-08-31T07:15,965.1,2
2018-08-31T07:21,965.7,1
2018-08-31T07:23,968,1
2018-09-04T02:19,964.5,1
2018-09-04T04:22,963.1,2
2018-09-04T04:27,963,3
2018-09-04T06:10,963,2
2018-09-04T06:32,963.3,1
2018-09-04T06:49,965.1,1
2018-09-04T06:54,964,1
2018-09-04T06:59,963.2,2
2018-09-04T07:00,963.2,1
2018-09-04T07:09,963,2
2018-09-04T07:10,962,1
2018-09-04T07:12,960.8,3
2018-09-04T07:13,960.5,3
2018-09-04T07:21,960.9,1
2018-09-04T07:28,958,1
2018-09-04T07:45,957,8
2018-09-05T02:00,952,3
2018-09-05T02:03,950.1,10
2018-09-05T02:22,954,1
2018-09-05T02:34,952.7,1
2018-09-05T02:37,951.5,4
2018-09-05T02:41,951.4,1
2018-09-05T02:42,951.5,1
2018-09-05T02:43,951.5,3
2018-09-05T02:44,952,1
2018-09-05T03:12,953.1,3
2018-09-05T03:20,954.8,1
2018-09-05T04:05,954.7,1
2018-09-05T04:11,953.5,1
2018-09-05T04:12,953,3
2018-09-05T04:13,952.4,4
2018-09-05T04:15,952.2,4
2018-09-05T04:20,952,2
2018-09-05T04:24,951,1
2018-09-05T04:25,951,1
2018-09-05T06:10,952.4,1
2018-09-05T06:11,950.5,5
2018-09-05T06:24,952.5,1
2018-09-05T06:32,951.2,5
2018-09-05T06:34,950.6,1
2018-09-05T06:36,950,2
2018-09-05T06:38,948.5,1
2018-09-05T06:39,947.6,7
2018-09-05T06:44,947,1
2018-09-05T07:03,947.2,2
2018-09-05T07:12,947.2,1
2018-09-05T07:13,946,4
2018-09-05T07:14,944.4,2
2018-09-05T07:15,942.1,1
2018-09-05T07:22,941.5,8
2018-09-05T07:23,940,4
2018-09-05T07:25,941,2
2018-09-05T07:28,942.4,1
2018-09-06T02:20,946.5,1
2018-09-06T02:27,945.1,2
2018-09-06T02:29,945.1,1
2018-09-06T02:30,944.3,1
2018-09-06T02:34,944.2,1
2018-09-06T02:43,943.9,8
2018-09-06T02:45,943.9,22
2018-09-06T02:46,943.6,1
2018-09-06T02:59,943.3,1
2018-09-06T03:01,943,1
2018-09-06T03:12,941.6,1
2018-09-06T04:05,944,2
2018-09-06T04:07,945.3,1
2018-09-06T04:25,944,3
2018-09-06T06:08,941.7,1
2018-09-06T06:14,940,1
2018-09-06T06:15,940,3
2018-09-06T06:21,939.9,1
2018-09-06T06:23,938,2
2018-09-06T06:33,938.2,2
2018-09-06T06:35,938.6,1
2018-09-06T06:50,941,1
2018-09-06T06:58,937.5,1
2018-09-06T07:00,936.3,1
2018-09-06T07:02,936,2
2018-09-06T07:10,936.6,1
2018-09-06T07:17,934.2,2
2018-09-06T07:18,934.2,2
2018-09-06T07:21,935.3,4
2018-09-06T07:28,936,2
2018-09-07T02:26,935.4,1
2018-09-07T02:39,936,1
2018-09-07T03:55,934.5,1
2018-09-07T03:56,934,3
2018-09-07T03:57,934,2
2018-09-07T03:59,933,1
2018-09-07T06:09,935,1
2018-09-07T06:10,936,1
2018-09-07T06:13,936.5,1
2018-09-07T06:16,937.8,3
2018-09-07T06:35,938.3,1
2018-09-07T06:36,940,1
2018-09-07T06:41,941.5,10
2018-09-07T06:44,942,1
2018-09-07T06:45,942.5,1
2018-09-07T06:47,941.2,1
2018-09-07T06:50,941.5,1
2018-09-07T06:51,942,1
2018-09-07T07:02,943,1
2018-09-07T07:04,944,1
2018-09-07T07:08,944.1,1
2018-09-07T07:11,943,5
2018-09-07T07:16,943.1,1
2018-09-07T07:20,945,1
2018-09-07T07:29,945,1
2018-09-10T02:11,942.9,1
2018-09-10T03:20,943,1
2018-09-10T03:47,944,1
2018-09-10T04:07,942.9,1
2018-09-10T06:20,940,1
2018-09-10T06:30,938.5,1
2018-09-10T06:31,938.5,1
2018-09-10T06:38,938.5,1
2018-09-10T06:57,937.5,3
2018-09-10T07:16,935,2
2018-09-10T07:28,938.9,1
2018-09-10T07:45,939,2
2018-09-11T02:14,935.7,1
2018-09-11T02:46,937,2
2018-09-11T02:57,938.9,1
2018-09-11T02:58,938.9,1
2018-09-11T03:00,940,1
2018-09-11T03:12,938.3,3
2018-09-11T03:24,941.2,1
2018-09-11T03:28,942,3
2018-09-11T03:41,944.8,6
2018-09-11T03:52,944,6
2018-09-11T03:55,942.2,2
2018-09-11T03:56,942.2,1
2018-09-11T04:01,944.7,9
2018-09-11T04:16,943.3,1
2018-09-11T04:17,943.1,1
2018-09-11T04:18,943.3,1
2018-09-11T04:22,945.5,2
2018-09-11T06:06,946.3,2
2018-09-11T06:15,946.3,1
2018-09-11T06:17,946.7,1
2018-09-11T06:38,945.7,1
2018-09-11T06:40,945.1,1
2018-09-11T06:45,946.4,1
2018-09-11T06:51,945.4,1
2018-09-11T07:03,948.5,2
2018-09-11T07:05,949,1
2018-09-11T07:06,949,3
2018-09-11T07:07,949,1
2018-09-11T07:10,949.8,1
2018-09-11T07:13,949.9,2
2018-09-11T07:14,950,8
2018-09-11T07:15,950,1
2018-09-11T07:45,952,2
2018-09-12T02:15,955.2,2
2018-09-12T02:18,956.9,3
2018-09-12T02:22,955.2,1
2018-09-12T02:24,955.2,1
2018-09-12T02:33,957,1
2018-09-12T02:34,957.5,4
2018-09-12T02:43,956,1
2018-09-12T03:03,957.5,1
2018-09-12T03:04,958,1
2018-09-12T03:14,958.5,1
2018-09-12T03:29,956,1
2018-09-12T03:39,956.1,1
2018-09-12T03:49,958,1
2018-09-12T03:57,956.3,1
2018-09-12T04:00,956.3,1
2018-09-12T04:24,956.1,1
2018-09-12T04:26,955.2,1
2018-09-12T04:28,955.1,1
2018-09-12T06:03,955.3,1
2018-09-12T06:04,955.3,1
2018-09-12T06:06,955.3,2
2018-09-12T06:09,955.3,3
2018-09-12T06:10,955.5,4
2018-09-12T06:12,955.5,2
2018-09-12T06:14,955.1,2
2018-09-12T06:16,955.2,2
2018-09-12T06:17,955.3,1
2018-09-12T06:19,955.3,4
2018-09-12T06:21,955,5
2018-09-12T06:22,955.6,3
2018-09-12T06:23,955.8,4
2018-09-12T06:25,956,2
2018-09-12T06:26,956,2
2018-09-12T06:27,956.3,4
2018-09-12T06:28,957,2
2018-09-12T06:30,957.5,3
2018-09-12T06:32,957.5,1
2018-09-12T06:39,956.3,1
2018-09-12T06:40,957,1
2018-09-12T06:45,956.6,1
2018-09-12T06:53,957,1
2018-09-12T06:55,956,1
2018-09-12T07:02,954.5,1
2018-09-12T07:05,953,5
2018-09-12T07:09,952,1
2018-09-12T07:10,952,1
2018-09-12T07:12,951.1,1
2018-09-12T07:25,953,1
2018-09-12T07:45,947,2
2018-09-13T02:10,953,1
2018-09-13T02:12,952,1
2018-09-13T02:18,953.5,1
2018-09-13T02:24,952.5,1
2018-09-13T02:29,953,1
2018-09-13T02:50,955,1
2018-09-13T03:02,953,1
2018-09-13T03:16,953.3,2
2018-09-13T03:25,954,1
2018-09-13T03:32,954,1
2018-09-13T03:38,950.5,1
2018-09-13T03:48,956.5,1
2018-09-13T06:24,956,1
2018-09-13T06:33,959,6
2018-09-13T06:34,959,10
2018-09-13T06:46,957.7,1
2018-09-13T07:00,953.7,3
2018-09-13T07:01,953.1,1
2018-09-13T07:02,952.5,1
2018-09-13T07:03,952.1,1
2018-09-13T07:17,951.1,3
2018-09-13T07:18,951,4
2018-09-13T07:21,951,1
2018-09-14T02:01,955.5,3
2018-09-14T02:26,955.5,1
2018-09-14T03:42,956.1,5
2018-09-14T04:01,956,3
2018-09-14T04:04,956,1
2018-09-14T04:05,956,3
2018-09-14T04:06,956,1
2018-09-14T06:02,955.9,1
2018-09-14T06:07,956,3
2018-09-14T06:08,956,7
2018-09-14T06:14,957.5,3
2018-09-14T06:23,956.5,1
2018-09-14T06:25,956.9,1
2018-09-14T06:26,957,2
2018-09-14T06:27,957,1
2018-09-14T06:46,954.5,1
2018-09-14T06:47,954.3,1
2018-09-14T06:58,955.3,1
2018-09-14T07:05,955,1
2018-09-14T07:10,954.3,1
2018-09-14T07:17,953.9,1
2018-09-14T07:20,954.4,6
2018-09-14T07:21,953.9,2
2018-09-14T07:22,953.6,2
2018-09-14T07:23,953.8,1
2018-09-14T07:24,953.8,1
2018-09-14T07:30,955,2
2018-09-14T07:45,955.5,3
2018-09-17T02:17,952.3,1
2018-09-17T02:19,952.2,1
2018-09-17T02:20,952.1,4
2018-09-17T02:25,952.8,1
2018-09-17T02:30,953.3,1
2018-09-17T02:36,953.9,1
2018-09-17T02:37,953.8,1
2018-09-17T02:38,954,1
2018-09-17T02:43,953,1
2018-09-17T03:04,954,5
2018-09-17T03:14,952.9,1
2018-09-17T03:21,953.6,1
2018-09-17T03:28,952.1,1
2018-09-17T03:31,952.3,1
2018-09-17T03:36,951.5,2
2018-09-17T03:42,951,1
2018-09-17T03:47,951.7,1
2018-09-17T06:20,951.5,2
2018-09-17T06:22,951.2,2
2018-09-17T06:24,951.1,4
2018-09-17T06:46,951.1,8
2018-09-17T06:52,951.4,3
2018-09-17T06:55,951.4,1
2018-09-17T06:59,951.4,3
2018-09-17T07:00,951.4,1
2018-09-17T07:02,952,3
2018-09-17T07:06,952,2
2018-09-17T07:16,950,6
2018-09-17T07:20,948.9,1
2018-09-17T07:21,950.1,1
2018-09-18T02:00,946.3,2
2018-09-18T02:02,946.3,1
2018-09-18T02:04,946,2
2018-09-18T02:05,947.3,2
2018-09-18T02:06,947.3,2
2018-09-18T02:07,947.9,1
2018-09-18T02:11,947.4,1
2018-09-18T02:13,947.4,1
2018-09-18T02:15,946,4
2018-09-18T02:47,946,1
2018-09-18T03:02,945.5,1
2018-09-18T03:04,947.1,1
2018-09-18T03:07,948,3
2018-09-18T03:08,948,1
2018-09-18T03:09,947.9,1
2018-09-18T03:16,948,1
2018-09-18T03:22,947.8,3
2018-09-18T03:56,947.2,1
2018-09-18T03:59,947,1
2018-09-18T04:03,947.8,1
2018-09-18T04:04,948,5
2018-09-18T04:11,948.7,1
2018-09-18T04:22,947.7,2
2018-09-18T06:04,949,1
2018-09-18T06:06,949.4,1
2018-09-18T06:10,950,3
2018-09-18T06:20,950.3,1
2018-09-18T06:31,950.3,2
2018-09-18T06:37,950.9,1
2018-09-18T06:58,951,1
2018-09-18T07:01,951.9,1
2018-09-18T07:02,952.8,1
2018-09-18T07:05,952.9,1
2018-09-18T07:06,953,1
2018-09-18T07:07,953.5,1
2018-09-18T07:10,953.5,1
2018-09-18T07:14,954.9,2
2018-09-18T07:20,955,1
2018-09-18T07:25,955.6,1
2018-09-18T07:26,955.7,4
2018-09-18T07:27,956,2
2018-09-18T07:45,958.2,8
2018-09-19T02:00,963,5
2018-09-19T02:03,962.9,2
2018-09-19T02:05,963,2
2018-09-19T02:06,963.3,2
2018-09-19T02:07,963.5,1
2018-09-19T02:09,963,1
2018-09-19T02:10,963,2
2018-09-19T02:21,963,1
2018-09-19T02:30,962.2,1
2018-09-19T02:32,962.5,2
2018-09-19T02:33,962.8,1
2018-09-19T02:35,962.8,1
2018-09-19T02:37,963,2
2018-09-19T02:49,963.2,6
2018-09-19T02:54,963,2
2018-09-19T02:55,963.3,1
2018-09-19T02:56,963.3,1
2018-09-19T03:09,964,5
2018-09-19T03:26,964,2
2018-09-19T03:37,962.7,1
2018-09-19T03:49,963.2,1
2018-09-19T03:59,963,2
2018-09-19T04:12,964,1
2018-09-19T04:13,964,6
2018-09-19T04:18,965,4
2018-09-19T04:20,965.2,1
2018-09-19T04:28,965.2,1
2018-09-19T06:01,964.8,1
2018-09-19T06:11,964.8,1
2018-09-19T06:20,963.5,1
2018-09-19T06:22,963,2
2018-09-19T06:34,963.9,1
2018-09-19T06:41,962.6,1
2018-09-19T06:42,962,2
2018-09-19T06:48,962,2
2018-09-19T06:56,962.7,1
2018-09-19T06:57,962,2
2018-09-19T07:00,960,4
2018-09-19T07:01,961.1,1
2018-09-19T07:17,959.4,2
2018-09-19T07:19,959,2
2018-09-19T07:29,960.3,1
2018-09-19T07:45,961.5,6
2018-09-20T02:01,962.9,1
2018-09-20T02:02,963,1
2018-09-20T02:06,963.4,1
2018-09-20T02:17,963.4,2
2018-09-20T02:18,962.2,2
2018-09-20T02:24,963.6,1
2018-09-20T02:31,963.8,1
2018-09-20T02:33,963.9,1
2018-09-20T02:43,963.5,1
2018-09-20T02:57,962.6,1
2018-09-20T03:01,962.5,1
2018-09-20T03:18,963.2,1
2018-09-20T03:23,963,1
2018-09-20T03:26,963.5,2
2018-09-20T03:27,963.5,1
2018-09-20T03:29,962.5,1
2018-09-20T03:30,963.5,1
2018-09-20T03:32,963.7,2
2018-09-20T03:35,964.3,1
2018-09-20T03:41,963.5,1
2018-09-20T03:51,964,1
2018-09-20T03:55,962.3,1
2018-09-20T03:59,963,1
2018-09-20T06:05,961.6,1
2018-09-20T06:16,963.3,1
2018-09-20T06:24,963,1
2018-09-20T06:25,963.4,1
2018-09-20T06:26,963.5,1
2018-09-20T06:38,963.6,1
2018-09-20T06:43,964.1,2
2018-09-20T06:45,964,1
2018-09-20T06:46,964.4,2
2018-09-20T06:49,964.6,1
2018-09-20T06:51,965.2,1
2018-09-20T06:56,965.2,1
2018-09-20T07:03,966,5
2018-09-20T07:13,967,1
2018-09-20T07:14,967,2
2018-09-20T07:16,968,3
2018-09-20T07:20,969.6,4
2018-09-20T07:21,969.9,2
2018-09-20T07:23,969.9,4
2018-09-20T07:25,969.9,1
2018-09-20T07:26,970,3
2018-09-20T07:27,970,1
2018-09-20T07:29,972,2
2018-09-20T07:30,971.9,1
2018-09-20T07:45,971,8
2018-09-21T02:01,975.4,1
2018-09-21T02:03,974,1
2018-09-21T02:06,974.2,1
2018-09-21T02:10,975.2,1
2018-09-21T02:14,974,2
2018-09-21T02:18,975.3,1
2018-09-21T02:24,974.2,1
2018-09-21T02:27,973.8,2
2018-09-21T02:48,973.8,1
2018-09-21T02:50,974.6,2
2018-09-21T03:03,974.6,1
2018-09-21T03:11,975,2
2018-09-21T03:18,975,1
2018-09-21T03:30,975,2
2018-09-21T03:53,974.6,2
2018-09-21T04:00,973.9,1
2018-09-21T04:16,972.4,2
2018-09-21T04:17,972.3,2
2018-09-21T04:24,972.3,3
2018-09-21T04:25,971,1
2018-09-21T06:00,971.2,3
2018-09-21T06:01,971,1
2018-09-21T06:02,970.2,3
2018-09-21T06:05,969,1
2018-09-21T06:06,969,1
2018-09-21T06:08,970.2,1
2018-09-21T06:09,970.8,1
2018-09-21T06:18,972,1
2018-09-21T06:19,972.4,1
2018-09-21T06:20,972.7,1
2018-09-21T06:30,971,1
2018-09-21T06:51,970.7,1
2018-09-21T06:53,972.8,2
2018-09-21T06:57,971.4,1
2018-09-21T07:00,974.5,2
2018-09-21T07:01,975.1,1
2018-09-21T07:05,976.9,3
2018-09-21T07:13,975,1
2018-09-21T07:17,975.2,2
2018-09-21T07:18,978,5
2018-09-21T07:19,979.5,2
2018-09-21T07:23,978,2
2018-09-21T07:25,978,1
2018-09-21T07:27,978,2
2018-09-21T07:29,977.3,1
2018-09-21T07:45,978.4,1
2018-09-24T02:01,978.4,1
2018-09-24T02:05,978.5,1
2018-09-24T02:15,979.4,1
2018-09-24T02:21,979.3,1
2018-09-24T02:25,980,3
2018-09-24T02:44,979.9,1
2018-09-24T02:45,978.4,1
2018-09-24T02:47,979.9,2
2018-09-24T02:51,980,1
2018-09-24T02:53,980,1
2018-09-24T02:59,979.9,1
2018-09-24T03:08,980,2
2018-09-24T03:31,979.8,1
2018-09-24T04:00,979,1
2018-09-24T06:01,980.5,1
2018-09-24T06:08,980.6,1
2018-09-24T06:09,980.6,1
2018-09-24T06:15,978.8,2
2018-09-24T06:16,979,2
2018-09-24T06:18,979.5,1
2018-09-24T06:27,979.4,1
2018-09-24T06:43,978.4,1
2018-09-24T06:47,978.4,2
2018-09-24T06:52,979,1
2018-09-24T07:25,979.1,1
