Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,1,104126654454,105167700856,-40522521225,0,0,-76756100424,116750300028,0,151594318970,-36635149957,-32099763109,-51570806648,-56952858478,-111830105617,-38199469510,0,0,-175693834349,-254703219774,0,-20502635663,413366982431,-55250000000,65356576000,52444515396,200712218390,3691000000,0,544816540136,-550917505790,-983921550,-22602902228,0,-25996789432,-978405391,1757488542789,0,1756510137398
2016,2,222263735606,108247564040,-1871716568,0,0,-326875669591,124973896787,0,164977647763,-9076833635,109534505250,11726365735,43345687769,-85374561231,-55003229556,0,0,180129582095,-603253063300,0,-139158229042,66029363863,-277000000000,66260630000,134472381709,-752648916770,0,0,1755706670000,-570995963724,-1114337856,-24886568042,0,1158709800378,586190465703,1756510137398,0,2342700603101
2016,3,747301552098,157297424654,-85201933293,0,0,-774102954495,166395641280,0,129386233244,-104172296246,110161429888,-169810435576,4163286231,-194096006707,-64700557166,0,0,-289068346332,41157491616,125708546455,-52310956542,-37649363863,-13168246680,126174097966,-44138038197,145773530755,2064000000,-607565681000,1107614542009,-1979688336275,-2794537856,-221507331612,0,-1701877344734,-1845172160311,2342700603101,0,497528442790
2016,4,125259749522,82009565650,22192317058,0,0,-137434025768,24406796119,0,117007902581,-938561729942,-21681085390,930065056519,-32928327625,-51446831188,-34276417526,0,0,-31821432571,-1845536101210,0,82870134118,125124769760,-133226797387,294006089604,88120574908,-1388641330207,117695118066,0,1517333849933,92084946646,-1480488398,-58414176287,0,1667219249960,246756487182,497528442790,0,744284929972
2017,1,1226193630873,127384967756,-29179034814,0,0,-1289879719769,84247847639,0,123074973175,414663051784,-3122200808,-637171828164,4077803521,-40493310257,-40006032560,0,0,-178977543309,-169850231799,-459560072120,128977384473,0,-97290792111,806289475285,45165219605,253730983333,0,0,1539439129761,-398690570772,0,-72165849579,0,1068582709410,1143336149434,744284929972,0,1887621079406
2017,2,378301357717,194997773564,27323100066,0,0,-496456477909,133787767964,0,146879144878,-217763038071,-490958902654,424762013926,-34309296811,-206963069961,-14479103764,0,0,-392832252457,-239454000748,-379102699617,165108690877,0,-82291667455,261021594921,-1667894984,-276385977006,112867400000,0,1920488705656,-1604478344328,0,-230610555037,0,198267206291,-470951023172,1887621079406,0,1416670056234
2017,3,-2597861840,208353729766,-411422099,0,0,-72294570671,145470887808,0,241539204489,-531330974339,-194107563192,-6874225365,11536674627,-209668719217,-18558094059,0,0,-707463697056,-163571134672,838662771737,-1206548847087,348457851186,-98965520000,0,48216043130,-233748835706,0,0,1790959455233,-943161020199,-2348717040,-1723909028,0,843725808966,-97486723796,1416670056234,0,1319183332438
2017,4,87362673931,277549923373,30350934387,0,0,-137322150666,162503924857,0,224012922203,422816773424,-191137919883,535540535347,-17526345206,-126074454365,-11609363686,0,0,836022147834,-683025632543,0,-534518000296,427951609703,-36803032866,0,15293527147,-811101528855,0,0,1064014439349,-961418742705,2348717040,-43239409902,0,61705003782,86625622761,1319183332438,0,1405808955199
2018,1,88875211919,145469982993,274667227,0,0,-89491494589,132552843935,0,182461270278,-17465184328,-73858474947,-15331431282,-68429798295,-169051676710,-15806136853,0,0,-177481432137,-118833512138,0,-658444941274,257303018183,-66030029203,92684913809,11125408119,-482195142504,6629327417,-1068095572,1578412613715,-735508026700,0,-19923278144,0,828542540716,168865966075,1309821361778,0,1478687327853
2018,2,114422885670,142610496960,2465145722,-385121429,0,-126053506293,181163414327,0,220730379535,-119022809851,254708589370,525703233696,46538919235,-271691639151,-29971061020,0,-2555962794,624439649020,-304586813427,0,-512612658555,272381003235,-309317179008,74499086191,-53321504890,-832958066454,1930672583,-44361729662,899989126512,-778717755163,-4697434080,-121334823,0,74021545367,-134496872067,1478687327853,39599,1344190495385
2018,3,99143043693,146481663176,-2864778032,385121429,0,-87878232926,184547005966,0,283879575283,16795247876,96271115448,-180303167480,9674361212,-262271803401,-46766668495,0,300,-82721339257,-294021438417,-1490214308050,1630673441678,-529684021418,-169009917677,0,94085008944,-758171234940,0,-58202818500,1802137193504,-1038159425129,-2130310450,25035224,0,703669674649,-137222899548,1344190495385,-39599,1206967556238
2018,4,88472995474,147900281463,3110533031,-385081830,0,-99981194691,177762737985,0,156314969719,153794408776,63889819693,11032031714,9702250948,-128809228502,-27991649306,0,0,237932603042,-360955262546,1490214308050,-1941298754306,441331611024,-28582121065,0,39047077453,-360243141390,30000000000,0,1084174074306,-1656696990116,-2252820588,-50348648754,0,-595124385152,-717434923500,1206967556238,0,489532632738
2019,1,72472587805,144110413433,-270222000,0,0,-77310426106,157514415934,-102024814420,194491954646,85236075279,-80511357139,363087710333,-44110189253,-238409995316,-41052198683,0,0,238731999867,-162019102171,0,-796805095271,541773360501,-591153673877,0,69882391982,-938322118836,0,0,2262812798438,-1695138097490,209869262,17720000,0,567902290210,-131687828759,483045005565,0,351357176806
2019,2,116968073729,153417533293,-23359385157,0,0,-24186240855,249394529414,102024814420,405393050502,-38997260632,-387759205446,446652793185,-64863233330,-164135490545,-40029488029,0,0,156261165705,-292569354409,0,42609350588,-60640267778,-87223350578,12285000000,-23205799235,-408744421412,0,0,1216506981563,-885739539488,-2793611120,-51251674,0,327922579281,75439323574,351357176806,0,426796500380
2019,3,634260963752,106461868738,435039950,0,0,-709051496458,243584674282,0,168020767678,-406428379593,-408056863719,1003788267092,47450019592,-227042177249,-49182776115,0,0,128548857686,-268307378164,0,-68680323529,63453518454,-831301975374,1002152551744,20207404529,-82476202340,0,0,1563903765994,-1685395001847,-1261797573,-38270514,0,-122791303940,-76718648594,426796500380,0,350077851786
2019,4,384409306799,156047908657,11456448239,39192879962,0,-658632577470,270252059569,0,97081392120,430634247830,-808608224956,702786798697,21665568469,-121527334457,-35064975654,0,0,286967472049,-497471861655,0,-152863962136,159697710871,487483898093,-360887382816,32811042573,-331230555070,0,0,1186329374604,-888048980271,-6276761170,-11122043,0,291992511120,247729428099,350077851786,0,597807279885
