Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,167087054545,0,167087054545,-643300000,166443754545,15327300955,-47229050056,-41558992537,-105047673542,-3567010082,25927321820,2972541245,-329828673,2642712572,0,28570034392,-110276124,0,-110276124,28459758268,0,28459758268,949,0
2006,0,166623285629,0,166623285629,-457010000,166166275629,23162113935,-43004642511,-38068893078,-91378890817,-4235290781,50709565455,3504379401,-153046783,3351332618,0,54060898073,-6371520628,0,-6371520628,47689377445,0,47689377445,1590,0
2007,0,177424399389,0,177424399389,-385058799,177039340590,90629882565,-52701043792,-44591658382,-101246489489,-8134460406,105587229468,1646412978,110075590,1536337388,0,107123566856,-11305010239,0,-11305010239,95818556617,0,95818556617,2834,0
2008,0,229045847362,0,229045847362,-44452205873,184593641489,122322600950,-54930998133,-34996238094,-96697892204,-9772411490,145514940612,891012332,-105613808,785398524,0,146300339136,-13520311283,0,-13520311283,132780027853,0,132780027853,3352,0
2009,0,202590233926,0,202590233926,-14749888862,187840345064,314576722985,-45100849654,-35379706099,-101532270762,-16584144542,339199803091,2607672513,-288771153,2318901360,15010448003,356529152454,-40281551060,0,-40281551060,316247601394,331989134,315915612260,7577,0
2010,0,198035213124,0,198035213124,-24032507130,174002705994,503865934289,-121810293960,-108427967495,-103487330663,-23979911184,428591104476,1706711427,-48244370,1658467057,30866058543,461115630076,-83761685328,0,-83761685328,377353944748,309349838,377044594910,5082,0
2011,0,198841166812,0,198841166812,-30958248036,167882918776,592370165638,-494654544722,-161995593787,-101063093767,-24175184103,140360261822,2022072237,-568303621,1453768616,-6127536247,135686494191,-4875026920,0,-4875026920,130811467271,-24315598591,155127065862,2064,0
2012,0,237154335144,-26817000,237127518144,-68932756410,168194761734,840599168525,-237229476293,-152717695349,-102194630439,-72585346759,596784476768,4129887217,-5791351227,-1661464010,31563205538,626686218296,-138310199333,0,-138310199333,488376018963,71751058039,416624960924,3969,0
2013,0,718498769765,-11973887631,706524882134,-236197125711,470327756423,299850796565,-248717528969,-162978834161,-256016652655,-67922089808,197522281556,5745310484,-7463605764,-1718295280,-33296279310,162507706966,-43727822709,0,-43727822709,118779884257,32707371533,86072512724,768,0
2014,0,2626126540664,-19655166669,2606471373995,-2097743082713,508728291282,624343863480,-246753004656,-231159472420,-222557760002,-117413008232,546348381872,4320742296,-11313781264,-6993038968,61018629673,600373972577,-56018692568,-70610038,-56089302606,544284669971,156116180748,388168489223,3353,0
2015,0,1774657403704,-23709668959,1750947734745,-1161841229700,589106505045,1029970200093,-617916650424,-448932002037,-27649847217,-177593029243,812811006457,131601507578,-7572732505,124028775073,0,936839781530,-147913449353,2684439405,-145229009948,791610771582,167017266673,624593504909,2959,0
2016,0,1233178181255,-22422371448,1210755809807,-794509705518,416246104289,1498432873669,-458340282003,-448932002037,-25026515781,-277009876251,1185611345551,14766422640,-15236823581,-470400941,0,1185140944610,-189708983953,3078969781,-186630014172,998510930438,160231239035,838279691403,3245,0
2017,0,2108409375892,-67243261995,2041166113897,-1642864373189,398301740708,2189618369766,-534380902929,-526184779387,-24995946233,-481716999780,1498987671562,210472085877,-32343714751,178128371126,0,1677116042688,-68878037653,4445875846,-64432161807,1612683880881,98503889106,1514179991775,5898,5134
2018,0,2702951883818,-16949205980,2686002677838,-1937276901153,748725776685,547936385635,-649685337919,-632222454399,-34923399670,-515112107921,167739222281,243964177608,-19543734324,224420443284,0,392159665565,-174679575630,-2352389609,-177031965239,215127700326,120118219537,95009480789,367,363
2019,0,1848725839113,-35564717422,1813161121691,-1242910738099,570250383592,1156598475397,-1137989318636,-729269062304,-40199009381,-542395441037,30813061204,518973991208,-26975416059,491998575149,0,522811636353,-178075083991,177115094740,-959989251,521851647102,326007909681,195843737421,751,735
