date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,28500,22800,7200,63500,53500,0
2019-12-03,13700,4000,11500,53500,25000,0
2019-12-04,11750,0,6000,24750,15000,8000
2019-12-05,22150,16000,0,1450,0,3000
2019-12-06,18350,11400,0,7050,3400,400
2019-12-09,21900,9000,1000,4400,0,0
2019-12-10,13950,0,600,21650,10600,2900
2019-12-11,14150,5500,1300,72450,68500,5700
2019-12-12,55100,31400,1800,72900,60500,800
2019-12-13,10350,0,1000,1850,0,0
2019-12-16,5550,0,0,36150,30000,12900
2019-12-17,12800,4250,1000,6000,4250,3200
2019-12-18,14600,0,7700,34600,19000,500
2019-12-19,11000,0,2400,7800,3500,0
2019-12-20,10950,3600,3000,8750,3900,0
2019-12-23,18000,6000,1300,1800,0,0
2019-12-24,32150,19300,1000,9650,4000,1300
2019-12-25,21750,4000,1100,28050,13500,10000
2019-12-26,46950,25000,0,15350,0,5900
2019-12-27,42350,14000,3000,7550,0,0
2019-12-30,11800,6500,10000,15300,4000,3000
2019-12-31,23200,4000,0,5500,0,0
2020-01-02,22050,0,0,7850,0,200
2020-01-03,17850,0,5000,10550,3500,400
2020-01-06,22800,6700,600,24800,9800,2000
2020-01-07,147850,121500,7100,14450,4800,0
2020-01-08,27600,4500,6500,30200,21600,1100
2020-01-09,49650,34800,10000,20550,11800,8000
2020-01-10,76650,45700,2200,49950,34500,2000
2020-01-13,15000,6300,0,51100,25900,10600
2020-01-14,11350,0,3900,24050,10000,0
2020-01-15,69000,61800,11400,42600,21800,2500
2020-01-16,36300,18500,900,46800,28400,2000
2020-01-17,51800,48400,1000,48600,41000,3700
2020-01-20,14700,5300,100,31300,20600,0
2020-01-21,11800,5000,26600,26400,18800,100
2020-01-22,4150,0,1000,6950,4100,700
2020-01-30,6400,0,2200,35800,17700,3000
2020-01-31,40400,30600,0,79100,54300,12400
2020-02-03,60000,45400,4600,81500,62000,700
2020-02-04,95900,88500,3300,85200,59800,9200
2020-02-05,17450,0,1900,13450,0,2400
2020-02-06,11700,0,100,11600,3400,2000
2020-02-07,11450,4500,0,42150,38800,1100
2020-02-10,87300,66800,9800,38800,13000,2800
2020-02-11,50700,35100,2600,73800,63200,2100
2020-02-12,34300,22400,10300,3400,0,1500
2020-02-13,12300,3200,700,21000,8000,10500
2020-02-14,24300,10500,500,3300,0,0
2020-02-17,32450,12200,700,25750,9000,500
2020-02-18,18650,10000,0,32450,27000,300
2020-02-19,10200,9400,1100,3200,0,0
2020-02-20,64150,40500,6000,34150,18300,12000
2020-02-21,68400,43100,5000,56600,28300,7700
2020-02-24,32200,21300,5000,171800,160300,13700
2020-02-25,12550,8400,7000,9050,5000,5300
2020-02-26,5150,0,100,16250,12000,400
2020-02-27,28500,24100,1800,54600,45400,3600
2020-02-28,36900,28300,12000,63300,52900,3400
2020-03-02,10550,4000,0,16050,8300,0
2020-03-03,7000,0,300,17700,11000,0
2020-03-04,6600,4000,0,1200,0,0
2020-03-05,6700,4800,800,12700,5000,500
2020-03-06,15900,11100,17900,3100,0,16000
2020-03-09,9550,0,700,48950,40400,1500
2020-03-10,116300,53100,2300,97000,70900,1800
2020-03-11,17600,5000,6400,17500,5100,1900
2020-03-12,73600,69200,100,17300,5900,400
2020-03-13,21400,12900,7900,22300,15200,6000
2020-03-17,6250,4000,2300,14150,11000,0
2020-03-18,12800,5000,1000,16100,10900,100
2020-03-19,21200,17150,36600,65800,52150,6600
2020-03-20,27300,12100,400,85200,51700,2400
2020-03-23,18200,16900,0,4900,0,0
2020-03-24,186800,170200,2100,36200,20000,11100
2020-03-25,4250,0,2000,12550,5000,1000
2020-03-26,11650,10000,0,28250,10400,400
2020-03-27,27300,11400,6300,35200,19400,2000
2020-03-30,55950,46200,2000,31350,9900,1900
2020-03-31,6000,0,18300,11400,9100,22000
2020-04-01,33150,20000,3400,7950,5900,1600
2020-04-02,32800,32800,0,32800,32800,0
2020-04-03,92650,72900,1800,9050,6800,31100
2020-04-06,1138200,1127300,9200,29400,22000,1300
2020-04-07,876000,871100,1100,224100,210800,5100
2020-04-08,592300,579100,1300,204300,189000,400
2020-04-09,230200,222200,2400,8500,0,48000
2020-04-10,573950,571500,7600,113750,94200,6300
2020-04-13,21100,18600,200,17300,7500,2500
2020-04-14,1039100,1034200,4700,12400,0,3200
2020-04-15,518100,512500,1200,504200,500000,100
2020-04-16,674050,644000,23600,325550,322100,11700
2020-04-17,23400,10000,800,36500,29200,300
2020-04-20,19550,6900,1200,27750,0,1100
2020-04-21,11750,5000,4400,44150,19800,700
2020-04-22,9650,4600,200,16450,7200,1400
2020-04-23,7100,4000,15500,49900,45400,10100
2020-04-24,650,0,200,89150,76700,7000
2020-04-27,5900,0,0,105900,95400,44000
2020-04-28,4450,3500,2800,105950,94600,4000
2020-04-29,1400,0,0,8700,8000,0
2020-05-04,0,0,0,0,0,0
2020-05-05,0,0,0,0,0,0
