disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2009-12-21,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2009-12-22,,,,,,,
2010-01-12,investorRight,POLL,Lấy ý kiến cổ đông,2010-01-21,2010-02-03,2010-02-03,Lấy ý kiến cổ đông v/v Thông qua việc điều chỉnh Phương án phát hành cổ phiếu tăng vốn,,,,
2010-03-08,investorRight,MEETING,Họp cổ đông,2010-03-17,2010-04-17,2010-04-17,ĐHCĐ thường niên 2010,,,,
2010-06-28,investorRight,ISSUE,Phát hành thêm,2010-07-05,2010-08-12,,Bán ưu đãi tỷ lệ 100:95 với giá 10.000 đ/cp,,95,,
2010-06-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-07-05,2010-07-22,2010-07-22,Cổ tức năm 2009 (3.500 đ/cp),3500,35,,2009
2011-01-14,investorRight,MEETING,Họp cổ đông,2011-01-24,,,ĐHCĐ bất thường 2011,,,,
2011-03-28,investorRight,MEETING,Họp cổ đông,2011-04-04,2011-04-16,2011-04-16,ĐHCĐ thường niên năm 2011,,,,
2011-06-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-06-27,2011-08-30,2011-08-30,Trả cổ tức 2010 (3.000 đ/cp),3000,30,,2010
2011-08-26,investorRight,ISSUE,Phát hành thêm,2011-09-12,2011-10-21,,"Tỷ lệ thực hiện 16:10, giá 10000đ/cp",,62.5,,
2012-01-06,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-01-16,,,Số lượng 16.000.000 cp,,,,
2012-02-16,investorRight,MEETING,Họp cổ đông,2012-02-24,2012-04-21,2012-04-21,Đại hội cổ đông thường niên 2012,,,,
2012-05-14,investorRight,MEETING,Họp cổ đông,2012-05-23,,,ĐHCĐ bất thường,,,,
2013-01-21,investorRight,MEETING,Họp cổ đông,2013-01-31,,,ĐHĐCĐ thường niên 2013,,,,
2013-04-15,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2013-04-24,2013-04-26,,"Trả cổ tức năm 2012 , tỷ lệ: 100:20",,20,,2012
2013-04-15,investorRight,KINDDIV,Cổ phiếu thưởng,2013-04-24,2013-04-26,,Tỷ lệ 100 :5,,5,,
2013-05-28,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2013-05-30,,,Số lượng: 10.499.681 cp,,,,
2013-05-30,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2013-06-06,,,số lượng: 10.499.681,,,,
2013-08-06,investorRight,MEETING,Họp cổ đông,2013-08-28,2013-09-30,2013-09-30,Đại hồi đồng cổ đông bất thường năm 2013,,,,
2013-08-08,investorRight,MEETING,Họp cổ đông,2013-08-16,,,Đại hội cổ đông bất thường năm 2013,,,,
2013-10-04,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2013-10-21,,,Số lượng 300.000 cp,,,,
2013-12-04,investorRight,ISSUE,Phát hành thêm,2013-12-11,2014-01-27,,"Tỷ lệ 100:20, giá 10000 đ/cp",,20,,
2013-12-26,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-01-20,,,Số lượng 10.000.000 cp,,,,
2014-02-26,investorRight,MEETING,Họp cổ đông,2014-03-06,2014-05-12,2014-05-12,Đại hội đồng cổ đông thường niên 2014.,,,,
2014-02-27,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-03-06,,,Số lượng 8.437.109 cp,,,,
2014-02-27,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-02-19,,,Số lượng 13.763.210 cp,,,,
2014-08-11,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành để chào bán cho CĐHH, tỷ lệ 4:1",,25,,
2014-08-11,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cổ phiếu cho đối tác chiến lược,,,,
2014-08-11,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cổ phiếu để trả cổ tức cho CĐHH, tỷ lệ 100:7",,7,,
2014-08-11,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cổ phiếu cho Cán bộ CNV,,,,
2014-08-11,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cổ phiếu để trả cổ tức cho CĐ, tỷ lệ 5:1",,20,,
2014-08-11,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cổ phiếu cho CĐHH, tỷ lệ 20:1",,5,,
