Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2007,0,572743181459,570793119356,47153956055,47153956055,0,0,162534665345,168006364325,0,0,0,-5471698980,361104497956,0,0,0,0,0,0,361104497956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950062103,0,0,1950062103,0,0,0,0,0,0,55126005435,50498980000,0,0,0,0,0,0,0,0,50498980000,0,0,50498980000,0,0,0,3428746710,2970152043,2970152043,0,0,0,0,0,0,458594667,458594667,0,0,0,0,0,0,0,0,0,0,1198278725,0,1198278725,0,0,0,0,0,0,627869186894,327390284920,327390284920,327390284920,327390284920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300478901974,300478901974,290000000000,290000000000,290000000000,0,0,0,0,0,0,0,0,0,0,0,10478901974,10478901974,0,10478901974,0,0,0,0,0,0,0,627869186894,0,0
2008,0,197605100754,187635438900,35836933992,35836933992,0,0,12629378800,47677200848,0,0,0,-35047822048,139169126108,0,0,0,0,0,0,0,0,0,606459588,0,0,873622722,0,0,137689043798,0,0,0,0,0,0,9969661854,0,0,520528219,0,0,0,0,9449133635,0,98943619962,91770553799,0,0,0,0,0,0,0,0,91770553799,0,0,129812661877,0,0,-38042108078,5459189224,4724246519,6873608343,-2149361824,0,0,0,0,0,734942705,1014689550,-279746845,0,0,0,0,0,0,0,0,0,1713876939,0,1458215616,0,0,0,255661323,0,0,296548720716,120083986275,120083986275,0,0,0,0,0,0,0,0,0,0,6004000000,1111671806,255392000,0,117817135,0,0,0,0,141518817,0,112453586517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176464734441,176315649271,290000000000,240000000000,240000000000,0,50000000000,0,0,0,0,0,0,0,1047890198,0,-114732240927,-114732240927,0,-114732240927,0,0,149085170,149085170,0,0,0,296548720716,0,0
2009,0,312406462785,303937750693,86887749790,86887749790,0,0,29100634794,36579954508,0,0,0,-7479319714,187949366109,0,0,0,0,0,0,2781347617,0,0,1667639190,0,0,6788519600,0,0,176711859702,0,0,0,0,0,0,8468712092,0,0,518247646,0,0,0,0,7950464446,0,77759146818,72307936357,0,0,0,0,0,0,0,0,72307936357,0,0,98402040074,0,0,-26094103717,3837460966,3231635777,7138797640,-3907161863,0,0,0,0,0,605825189,1189469550,-583644361,0,0,0,0,0,0,0,0,0,1613749495,0,1142402214,0,0,0,471347281,0,0,390165609603,188526211080,188482431682,29500000000,29500000000,0,0,0,0,0,0,0,0,257000000,1173492291,429775980,0,130844906,0,0,0,0,7394072414,0,149597246091,0,0,0,0,43779398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43779398,0,0,0,0,201639398523,201617164405,290000000000,240000000000,240000000000,0,50000000000,0,0,0,0,0,0,0,1047890198,0,-89430725793,-89430725793,0,-89430725793,0,0,22234118,22234118,0,0,0,390165609603,0,0
2010,0,395928024680,395022617704,33368980108,33368980108,0,0,43978036667,54438553379,0,0,0,-10460516712,317675600929,0,0,0,0,0,0,5890135121,0,0,302892510,0,0,6435750577,0,0,305046822721,0,0,0,0,0,0,905406976,0,0,757537321,0,0,0,0,147869655,0,92987204262,84690844473,0,0,0,0,0,0,0,0,84690844473,0,0,98208951573,0,0,-13518107100,5877006811,2440577593,8311570131,-5870992538,0,0,0,0,0,3436429218,4556209064,-1119779846,0,0,0,0,0,0,0,0,0,2419352978,0,2182552978,0,0,0,236800000,0,0,488915228942,258978964414,258883346396,73933000000,73933000000,0,0,0,0,0,726942000,0,0,205000000,918045430,1188852545,0,448428135,0,0,0,0,42711600,0,181413132568,0,7234118,0,0,95618018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95618018,0,0,0,0,229936264528,229936264528,290000000000,240000000000,240000000000,0,50000000000,0,0,0,0,0,0,0,1047890198,0,-61111625670,-61111625670,0,-61111625670,0,0,0,0,0,0,0,488915228942,0,0
2011,0,1279842901775,1279349019681,1115907015971,1115907015971,0,0,5467843395,14410246932,0,0,0,-8942403537,157974160315,0,0,0,0,0,0,6144063800,0,0,172606363,0,0,16044883,0,0,162016777871,0,-10375332602,0,0,0,0,493882094,0,0,337331374,0,0,0,0,156550720,0,92941289657,85407610000,0,0,0,0,0,0,0,0,85407610000,0,112554502773,0,0,0,-27146892773,3975250263,1390047456,8202458018,-6812410562,0,0,0,0,0,2585202807,4556209064,-1971006257,0,0,0,0,0,0,0,0,0,3558429394,0,3233486994,0,0,0,324942400,0,0,1372784191432,1175501152201,1175412534183,18208294194,18208294194,0,0,0,0,0,1060000000000,0,15000000,326375000,93763621,371370751,0,318139737,0,0,0,0,20677281,0,96058679481,0,234118,0,0,88618018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88618018,0,0,0,0,197283039231,197283039231,290000000000,240000000000,240000000000,0,50000000000,0,0,0,0,0,0,0,1047890198,0,-93764850967,-93764850967,0,-93764850967,0,0,0,0,0,0,0,1372784191432,0,0
2012,0,602842151897,602723427167,455951917086,455951917086,0,0,1967886600,2918017889,0,0,0,-950131289,144803623481,0,0,0,0,0,0,12022053528,0,0,22300280,0,0,225450008,0,0,148372730942,0,-15838911277,0,0,0,0,118724730,0,0,84724730,0,0,0,0,34000000,0,97147380640,89112527071,0,0,0,0,0,0,0,0,89112527071,0,0,111492995037,0,0,-22380467966,4907795363,558602992,8094179954,-7535576962,0,0,0,0,0,4349192371,7488985064,-3139792693,0,0,0,0,0,0,0,0,0,3127058206,0,228048646,2739009560,0,0,160000000,0,0,699989532537,502340035059,502340035059,0,0,0,0,0,0,0,410000000000,0,0,268375000,40680889,222513352,0,122422099,0,0,0,0,3702437478,0,87983372123,0,234118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197649497478,197649497478,290000000000,240000000000,240000000000,0,50000000000,0,0,0,0,0,0,0,1047890198,0,-93398392720,-93398392720,0,-93398392720,0,0,0,0,0,0,0,699989532537,0,0
2013,0,494099088973,493972962973,427994872269,427994872269,0,0,1141060957,1449913512,0,0,0,-308852555,64837029747,0,0,0,0,0,0,11997553528,0,0,3140000,0,0,13549190,0,0,137336428008,0,-84513640979,0,0,0,0,126126000,0,0,6000000,0,120126000,0,0,0,0,53227964375,46776002811,0,0,0,0,0,0,0,0,46776002811,0,0,109299251166,0,0,-62523248355,3132411698,78078430,6385461379,-6307382949,0,0,0,0,0,3054333268,7488985064,-4434651796,0,0,0,0,0,0,0,0,0,3319549866,0,124410726,0,0,0,3195139140,0,0,547327053348,466685357435,466685357435,0,0,0,0,0,0,0,380000000000,0,0,148625000,214823607,5345641,0,97698714,0,0,0,0,3486460821,0,82732169534,0,234118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80641695913,80641695913,290000000000,240000000000,240000000000,0,50000000000,0,0,0,0,0,0,0,1047890198,0,-210406194285,-210406194285,0,-210406194285,0,0,0,0,0,0,0,547327053348,0,0
2014,0,462029985285,461656769065,446740943430,446740943430,0,0,6457886589,7641972753,0,0,0,-1184086164,8457939046,0,0,0,0,0,0,11936553528,0,0,32890000,0,0,17894767,0,0,78818595807,0,-82347995056,0,0,0,0,373216220,0,0,198611220,0,0,0,0,174605000,0,29246893880,22785747201,0,0,0,0,0,0,0,0,22785747201,0,0,68562171856,0,0,-45776424655,2955124493,1166520328,7213042288,-6046521960,0,0,0,0,0,1788604165,7488985064,-5700380899,0,0,0,0,0,0,0,0,0,3506022186,0,40184092,0,0,0,3465838094,0,0,491276879165,409989712329,409989712329,0,0,0,0,0,0,0,380005635000,0,0,116625000,207685311,4470641,0,123522721,0,0,0,0,2170651999,0,27360887539,0,234118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81287166836,81287166836,290000000000,240000000000,240000000000,0,50000000000,0,0,0,0,0,0,0,1047890198,0,-209760723362,-209760723362,0,-209760723362,0,0,0,0,0,0,0,491276879165,0,0
2015,0,461592385939,461276165664,402560414632,1560414632,0,401000000000,53258665976,51777688869,0,1480977107,0,0,5457085056,49095764023,44125276126,4970487897,3621687899,0,1348799998,0,0,50564914,324711176,0,0,0,0,0,187380967,-44201336024,0,0,0,0,0,316220275,162339700,0,153880575,0,0,0,0,0,0,8069942150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029878521,1267763321,4871484295,-3603720974,0,0,0,0,0,762115200,7013017564,-6250902364,0,0,0,0,0,0,0,0,0,6040063629,0,1863680956,0,0,3567525113,608857560,0,0,469662328089,384570959655,384570959655,0,0,0,0,0,0,0,380000000000,0,0,149125000,302372244,335613641,0,703879753,0,0,0,0,0,0,3079734899,0,234118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85091368434,85091368434,290000000000,240000000000,240000000000,0,50000000000,0,0,0,0,0,0,0,1047890198,0,-205956521764,-205956521764,-201433273016,-4523248748,0,0,0,0,0,0,0,469662328089,0,0
2016,0,448486377881,448352354237,398845436896,15845436896,0,383000000000,41631360115,41448047820,0,183312295,0,0,7875557226,39320327669,38393606284,926721385,567326941,567326941,359394444,0,0,43962054,0,0,0,0,0,0,7080330727,-38569063224,0,0,0,0,0,134023644,84303140,0,31470404,0,0,0,0,18250100,0,6751771214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226125893,910512557,4871484295,-3960971738,0,0,0,0,0,315613336,7174617564,-6859004228,0,0,0,0,0,0,0,0,0,5525645321,616857560,1252478577,0,0,3656309184,0,0,0,455238149095,383651003707,383651003707,0,0,0,0,0,0,0,380000000000,0,0,135000000,199458888,4470641,175500,492431701,0,0,0,0,0,0,2819232859,0,234118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71587145388,71587145388,290000000000,240000000000,240000000000,0,50000000000,0,0,0,0,0,0,0,1047890198,0,-219460744810,-212228800462,0,-212228800462,-7231944348,0,0,0,0,0,0,455238149095,0,0
