date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,603297,395297,65990,1260663,1014693,205530
2019-12-03,844297,599187,149260,1090323,763413,112650
2019-12-04,1082107,784447,145640,715633,576873,136140
2019-12-05,786669,543892,107250,1006801,734791,769380
2019-12-06,353557,236810,29700,329073,265261,187760
2019-12-09,614586,403050,81760,764914,641893,83980
2019-12-10,813656,591316,182170,1441744,1040744,154430
2019-12-11,893015,573835,103930,1693025,1006955,125850
2019-12-12,1200697,863282,216690,826433,538768,87860
2019-12-13,928092,774992,162950,811598,410702,233570
2019-12-16,1190109,875950,82180,1046551,762151,215680
2019-12-17,648540,384480,133930,1078640,735020,83060
2019-12-18,1487841,1200811,321300,1233219,919419,356840
2019-12-19,820970,568225,71360,543860,375685,54160
2019-12-20,442950,261380,128410,845730,623452,100010
2019-12-23,670629,391596,45190,1371811,1083004,197200
2019-12-24,525786,332136,277540,576264,371104,74880
2019-12-25,516787,404369,74830,346603,220163,69550
2019-12-26,561841,347121,45760,964519,614989,268590
2019-12-27,598165,456060,37470,470105,331990,53900
2019-12-30,1416289,1117805,205150,1286011,982415,202380
2019-12-31,603856,446476,149680,626114,482844,83760
2020-01-02,559866,411238,85170,624804,513414,210800
2020-01-03,2602427,2068267,306920,2174513,1734073,329200
2020-01-06,3429770,2814860,458810,2578310,1988670,410900
2020-01-07,639515,439218,59000,1058065,861115,165390
2020-01-08,2293848,1699128,278260,2021812,1521582,373830
2020-01-09,949524,647784,131320,2200756,1970126,224860
2020-01-10,905121,678141,54070,1334879,1103369,249030
2020-01-13,757868,460658,149740,2004992,1637642,75960
2020-01-14,1203597,787983,312130,1905123,1597498,290170
2020-01-15,330622,178091,32630,1048628,918679,130730
2020-01-16,2215347,1701354,337510,1708813,1365933,652000
2020-01-17,606081,452287,112530,760889,630019,325020
2020-01-20,712815,501835,47920,1165235,799336,92780
2020-01-21,1564994,1278081,267040,1083336,918749,250020
2020-01-22,1570883,1106921,175990,865497,740109,2123740
2020-01-30,1419360,954260,147950,2635820,2351000,181330
2020-01-31,1278816,834026,290650,3195484,2707944,439710
2020-02-03,1539910,1059370,742190,4745130,3886830,312180
2020-02-04,967209,635509,119820,2120121,1496211,183190
2020-02-05,2270543,1760773,247040,2567947,2118832,293430
2020-02-06,3837100,3213680,199860,1007550,720630,789950
2020-02-07,1570516,1136756,276720,1626244,1353714,2049770
2020-02-10,1495713,839493,142230,1114017,901357,2362090
2020-02-11,2067731,1549771,453130,1363789,1135999,1880540
2020-02-12,2009276,1598852,422780,1204924,948028,152040
2020-02-13,805029,537069,188100,1318601,1040731,193950
2020-02-14,1010521,694061,223570,1591259,1232499,148050
2020-02-17,1055968,668040,163750,1676662,1399783,111720
2020-02-18,538934,361604,341710,1252146,986436,133710
2020-02-19,904541,568288,32250,1076939,748569,84390
2020-02-20,1044406,778136,590680,2446784,1865624,237840
2020-02-21,1001163,667793,194470,1972377,1458957,351230
2020-02-24,2144215,1607820,262600,4615075,3745155,227090
2020-02-25,1569629,1130429,208550,1223151,949411,144690
2020-02-26,618410,313142,53500,1369350,1100150,104210
2020-02-27,755526,552856,102530,691184,426174,55450
2020-02-28,1830558,1258898,328360,3065832,2607552,150520
