Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,51666002748,-27148012031,-1594098054,-70767000,-1709036018,4270358372,-8315816304,0,17098631713,0,0,-101140000000,76170000000,-221462660,0,4839163621,-20352299039,120830000,0,0,-411000000,0,-9816472800,0,-10106642800,-13360310126,16607350089,0,3247039963
2015,1,26386930382,-12308369522,-3955618265,-112365462,-1540993018,21893049524,-35039661879,0,-4677028240,-171159560,0,-55827800000,71927800000,-8412600,0,-34543380,15885884460,418205000,0,700000000,-1111000000,0,0,0,7205000,11216061220,3247039963,0,14463101183
2015,2,24598152108,-11417687930,-1603418254,-59670000,-1012584428,352509245,-575737197,0,10281563544,-43076911,0,-73520000000,54775000000,-3398000000,0,2909005190,-19277071721,0,-510000,0,-411000000,0,0,0,-411510000,-9407018177,14463101183,0,5056083006
2015,3,51531592067,-4031226934,-1880359608,-6974538,-1056513962,-8449591321,6115820724,0,42222746428,-10616501509,1088176364,-23434875260,9418420000,-8500124740,0,274740696,-31770164449,-69130000,0,0,-411000000,0,825538000,0,345408000,10797989979,5056083006,168553,15854241538
2015,4,9542455120,-15552050327,-1597113817,-580376562,-1376887228,45356627562,-51637223364,2285888808,-15844568616,-16001273,0,-88219000000,113400492035,-5400000000,1800000000,6250580853,27816071615,0,0,0,-411000000,0,-14213052000,0,-14624052000,-2652549001,15854241538,0,13201692537
2016,1,61445117880,-3352334162,-4082021467,487359062,-1000000000,504364431,-2560758090,2315097173,51441727654,-5990586017,998000000,35519000000,57549507965,-880000000,2825000000,2679868386,92700790334,0,-2106592243,7100000000,-7511000000,0,812086200,0,-1705506043,142437011945,13201692537,0,155638704482
2016,2,4537922697,-9518562402,-1612940175,-43957250,-1393142127,5236142033,-1983792504,2348862938,-4778329728,-34301906,0,-89642891250,130542891250,-5760000000,0,24646800314,59752498408,0,0,6500000000,-6911000000,0,-19000000000,0,-19411000000,35563168680,155638704482,0,191201873162
2016,3,118060818909,-6766476135,-1650284921,-38408750,-700000000,12110162334,-1220486056,0,119795325381,-8518552713,99800000,94740891250,-83915891250,-5632000000,-2825000000,-15686379943,-21737132656,0,-1760000,0,-411000000,0,5476289200,0,5063529200,103121721925,191201873162,-2813,294323592274
2016,4,103026976296,-10046181468,-1803579381,-72112333,-2969439379,138819300,-10798947461,2408950243,77475535574,-6561360,0,-84400000000,3800000000,0,0,2424735350,-78181826010,0,0,11200000000,-11611000000,0,-20129298400,0,-20540298400,-21246588836,294323592274,0,273077003438
2017,1,0,0,0,0,0,0,0,0,7525503433,-69661818,0,-103905000000,0,0,236835242,5406245964,-98331580612,0,0,0,-411000000,0,-1047543600,0,-1458543600,-92264620779,273077003438,0,180812382659
