Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,3,112794258824,-2256862855,-1354335100,-37468164776,0,-4727040933,-14983082717,29639133940,52004772443,0,0,0,0,0,0,7646079,7646079,0,0,70804417667,-123171086626,0,0,0,-52366668959,-354250437,515375674,0,161125237
2010,1,39650784659,-3622463433,-3616037389,-2050376166,0,474448929,-12971018375,0,17865338225,0,0,0,0,0,0,9666231,9666231,0,0,5748460768,-26138000405,0,0,0,-20389539637,-2514535181,2769669934,0,255134753
2010,2,45933708725,-3137147383,-4567318598,-3154173269,-25201091,269525097,-17381736463,18583578159,17937657018,0,0,0,0,0,0,6337524,6337524,0,0,8207296534,-25629708725,0,0,0,-17422412191,521582351,255134753,0,776717104
2010,3,65947923353,-2852640052,-2190152076,-3791188523,-1727015012,-4422982985,-8386577959,0,42577366746,12272727,0,0,0,0,0,10539026,22811753,0,0,78537655907,-121000120223,0,0,0,-42462464316,137714183,776717104,0,914431287
2010,4,59256026236,-6029990163,-471267787,-29743473714,-1485045181,4751238184,4204306465,0,30481794040,0,0,0,0,0,0,9551640,9551640,0,0,10112315913,-39829560036,0,0,0,-29717244123,774101557,914431287,0,1688532844
2011,1,11500000000,-2187668862,-4500970401,-4078796120,-2423248772,393961274,-5911622275,0,-7208345156,0,0,0,0,0,0,7624091,7624091,0,0,7105879233,0,0,0,0,7105879233,-94841832,1688532844,0,1593691012
2011,2,58930629903,-6762660759,-2839540616,-32459832495,-2279916509,191518465,-3116234518,0,11663963471,0,0,0,0,0,0,5402097,5402097,0,0,158812120056,-170920351005,0,0,0,-12108230949,-438865381,1593691012,0,1154825631
2011,3,82596739015,-2618455828,-2897235501,-13355419700,0,5948329027,-39364296235,0,30309660778,0,0,0,0,0,0,31171093,31171093,0,0,0,3969380103,-29999695305,0,0,-26030315202,4310516669,1154825631,0,5465342300
2011,4,138903710381,-9482145188,-3552071095,-59505630115,0,-5710618867,6290119841,0,66943364957,-1947803218,0,0,0,0,0,21909867,-1925893351,0,0,123553058084,-169272297528,29999695305,-53732992500,0,-69452536639,-4435065033,5465342300,0,1030277267
2012,1,15700000000,-4952089360,-5862105948,-10872030476,0,350096978,-5563606918,0,-11199735724,0,0,0,0,0,0,5574339,5574339,0,0,12749557361,-2000000000,0,0,0,10749557361,-444604024,1030277267,0,585673243
2012,2,87396337370,-18289268315,-3179424567,-20135998966,0,300605417,3148901523,0,49241152462,0,0,0,0,0,0,30461164,30461164,0,0,6433768036,-48000000000,0,0,0,-41566231964,7705381662,585673243,0,8291054905
2012,3,113257276083,-5598128050,-3301517095,-7149330109,-6700366473,172056747,-14984010732,0,75695980371,0,0,0,0,0,0,26109744,26109744,0,0,2120441889,-84432275290,0,0,0,-82311833401,-6589743286,8291054905,0,1701311619
2012,4,95959301693,-2042092926,-5800600203,-5381611262,-575196116,192057929,-28626148604,0,53725710511,-93009000,0,0,0,0,0,11262336,-81746664,0,0,107934596380,-160295999025,0,0,0,-52361402645,1282561202,1701311619,0,2983872821
2013,1,78636976827,-2759864386,-6169907134,-199182619,-7275562589,336736548,-10505544111,0,52063652536,-36885000,0,0,0,0,0,14287579,-22597421,0,0,1500000000,0,0,-53200787925,0,-51700787925,340267190,2983872821,0,3324140011
2013,2,79444549965,-5060694964,-3163017634,-12927484020,4091232901,116481687,-8347507614,0,54153560321,-13685000,0,0,0,0,0,5596472297,5582787297,0,0,3089897647,-59520000000,0,-650210375,0,-57080312728,2656034890,3324140011,0,5980174901
2013,3,37185816631,-3694008061,-3387822494,-4070261638,-2351329201,391069943,-21257984658,0,2815480522,0,0,0,0,0,0,14173130,14173130,0,0,0,0,0,0,0,0,2829653652,5980174901,0,8809828553
2013,4,137394082294,-9164689223,-4543774717,-4065273206,-3880380505,17938129945,-31900661048,0,101777433540,0,450000000,0,0,0,0,-5508740046,-5058740046,0,0,0,-8938074735,0,-71535961625,0,-80474036360,16244657134,8809828553,0,25054485687
2014,1,35343409152,-4881241341,-8236338351,-3472876811,-1004097901,4006596416,-21385633700,0,369817464,-19851013954,0,0,0,-3000000000,0,27652179,-22823361775,3000000000,0,23595054928,-14513250000,0,0,0,12081804928,-10371739383,25054485687,0,14682746304
2014,2,64260804572,-8314278923,-4521327586,-5005578125,-1337420358,-625468195,-12515554916,0,31941176469,-29937076731,0,0,3000000000,0,0,26337389,-26910739342,-3000000000,0,20517789794,-15857982035,0,0,0,1659807759,6690244886,14682746304,0,21372991190
2014,3,150025362379,2442834566,-13026034912,-2724425936,-2598485904,26387409079,-50266098908,227594340,110240560364,-15000676097,0,0,-3000000000,3000000000,0,124332105,-14876343992,0,0,7461500000,-17673224551,0,0,0,-10211724551,85152491821,21372991190,0,106525483011
2014,4,165829337827,-15555295232,-2998608661,-7400321120,-4061660055,22474261340,-16909686768,0,141378027331,-34316045561,0,0,0,0,0,167637863,-34148407698,0,0,33817719414,-114409250000,0,-90025335070,0,-170616865656,-63387246023,106525483011,0,43138236988
2015,1,105621304002,-7950608785,-10422379756,0,-2961952985,39841028238,-41143534441,12294632427,82983856273,-36539507715,0,-34582114210,30000000000,0,0,208698346,-40912923579,0,0,29571145035,0,0,0,0,29571145035,71642077729,13138236988,0,84780314717
