Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,4,48542014417,0,48542014417,-23721259381,24820755036,4943712,6231241786,13767157630,0,-1864887084,29192053450,78285714,0,78285714,0,29270339164,-25201091,0,-25201091,29245138073,0,29245138073,0,0
2010,1,44958807486,0,44958807486,-15734913212,29223894274,9666231,-10150376166,-10150376166,0,-1813034223,17270150116,0,0,0,0,17270150116,-1727015012,0,-1727015012,15543135104,0,15543135104,0,0
2010,2,36350616384,0,36350616384,-13288266113,23062350271,6337524,-6154173269,-6154173269,0,-2064062720,14850451806,0,0,0,0,14850451806,-1485045181,0,-1485045181,13365406625,0,13365406625,0,0
2010,3,61228624302,0,61228624302,-19798628054,41429996248,10539026,-15469037237,-15469037237,0,-1751283046,24220214991,12272727,0,12272727,0,24232487718,-2423248772,0,-2423248772,21809238946,0,21809238946,608,0
2010,4,70379530466,0,70379530466,-22129529127,48250001339,9551640,-15923944119,-9600776898,0,-10341473834,21994135026,279481120,0,279481120,0,22273616146,-2279916509,0,-2279916509,19993699637,0,19993699637,557,0
2011,1,26336046443,0,26336046443,-9413398835,16922647608,7624091,-4378796120,-4378796120,0,-3574794650,8976680929,104000000,0,104000000,0,9080680929,-908068093,0,-908068093,8172612836,0,8172612836,0,0
2011,2,41586604959,0,41586604959,-15578208285,26008396674,5402097,-9143953597,-9143953597,0,-2890346381,13979498793,0,0,0,0,13979498793,-1397949879,0,-1397949879,12581548914,0,12581548914,0,0
2011,3,121852833741,0,121852833741,-32288002701,89564831040,31171093,-27355419700,-27355419700,0,-5059300854,57181281579,0,0,0,0,57181281579,-5718128158,0,-5718128158,51463153421,0,51463153421,1434,0
2011,4,97295515569,0,97295515569,-34480866970,62814648599,489100111,-29443063772,-21558667816,0,-6179515638,27681169300,99420000,0,99420000,0,27780589300,-2008571930,0,-2008571930,25772017370,0,25772017370,718,0
2012,1,52912076040,0,52912076040,-18808885735,34103190305,5574339,-15772030476,-15772030476,0,-3935896384,14400837784,0,0,0,0,14400837784,-1555283778,0,-1555283778,12845554006,0,12845554006,358,0
2012,2,100387425488,0,100387425488,-38378920491,62008504997,30461164,-15235998966,-15235998966,0,-4432821176,42370146019,0,0,0,0,42370146019,-4237014602,0,-4237014602,38133131417,0,38133131417,1063,0
2012,3,136613161825,0,136613161825,-45334650322,91278511503,26109744,-20503654819,-20503654819,0,-6205251504,64595714924,308792091,-282758818,26033273,0,64621748197,-3236294064,0,-3236294064,61385454133,0,61385454133,0,0
2012,4,54912360867,0,54912360867,-40479653204,14432707663,11262336,26635393404,26780393404,0,-5530139841,35549223562,161752584,-130611818,31140766,0,35580364328,1035902820,0,1035902820,36616267148,0,36616267148,1021,0
2013,1,46448747013,0,46448747013,-16798050747,29650696266,14287579,-6576560397,-6576560397,0,-4008167788,19080255660,5000000,0,5000000,0,19085255660,-955262783,0,-955262783,18129992877,0,18129992877,505,0
2013,2,75554139978,0,75554139978,-22993497909,52560642069,7231728280,-8770661798,-6930661798,0,-3995124540,47026584011,0,0,0,0,47026584011,-2351329201,0,-2351329201,44675254810,0,44675254810,1245,0
2013,3,138036507048,0,138036507048,-46189006501,91847500547,14173130,-6549706082,-6549706082,0,-7704357495,77607610100,0,0,0,0,77607610100,-3880380505,0,-3880380505,73727229595,0,73727229595,2055,0
2013,4,68491026373,0,68491026373,-37761500782,30729525591,1598289604,-2979431829,0,0,-10701109145,18647274221,944522727,-58532623,885990104,0,19533264325,-1112123480,0,-1112123480,18421140845,0,18421140845,449,0
2014,1,55587066245,0,55587066245,-22641368970,32945697275,132817485,-3597876811,-3597876811,0,-6910097198,22570540751,0,0,0,0,22570540751,-1128527037,0,-1128527037,21442013714,0,21442013714,523,0
2014,2,98306023962,0,98306023962,-33581347935,64724676027,26337389,-6265669148,-5190669148,0,-7887937079,50597407189,0,-37622116,-37622116,0,50559785073,-2534070360,0,-2534070360,48025714713,0,48025714713,1171,0
2014,3,162337193411,0,162337193411,-66820955841,95516237570,124332105,-4450216621,-4450216621,0,-10172722525,81017630529,0,-103579873,-103579873,0,80914050656,-4052981526,0,-4052981526,76861069130,0,76861069130,1875,0
2014,4,74624427508,0,74624427508,-39899959776,34724467732,9194075718,-682700343,-320200343,0,-4528084672,38707758435,274500000,-60466595,214033405,0,38921791840,-2027388256,0,-2027388256,36894403584,0,36894403584,900,0
2015,1,69831962230,0,69831962230,-31715303019,38116659211,208698346,0,0,0,-5527548708,32797808849,91478081,-119708684,-28230603,0,32769578246,-1692741371,0,-1692741371,31076836875,0,31076836875,676,0
2015,2,88749408248,0,88749408248,-33309052129,55440356119,3277638803,-3128945647,-899914150,0,-5460192585,50128856690,162841836,-120457028,42384808,0,50171241498,-3041753123,0,-3041753123,47129488375,0,47129488375,1024,0
