Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,9939658474,-518774910,9420883564,-9024837889,396045675,0,0,0,0,-340506230,55539445,0,0,0,0,55539445,-6782811,0,-6782811,48756634,0,48756634,101,0
2008,0,4904481818,0,4904481818,-3940840328,963641490,7586881,0,0,0,-688232171,282996200,0,0,0,-99658238,183337962,-97980357,0,-97980357,85357605,0,85357605,43,0
2009,0,6993178962,-246906731,6746272231,-2531442061,4214830170,1243447472,-38130339,-38130339,-49538257,-1903355812,3467253234,5500,0,5500,-888064199,2579194535,-325911477,0,-325911477,2253283058,0,2253283058,503,0
2010,0,74627815890,0,74627815890,-64423496309,10204319581,14339816359,-197016797,-197016797,-27192000,-3299898825,21020028318,1053919688,-1291978055,-238058367,-875466964,19906502987,-5458733004,0,-5458733004,14447769983,-13416295,14461186278,1701,0
2011,0,61372324630,0,61372324630,-58416669700,2955654930,7241128803,-1069251612,-282995089,0,-5343968645,3783563476,29812220,-1797828041,-1768015821,-1257783762,757763893,-405231325,0,-405231325,352532568,-40439077,392971645,46,0
2012,0,39092695887,0,39092695887,-38713883156,378812731,1688314659,-145378416,-145378416,-4000000,-2890586135,-972837161,545454546,-1087700845,-542246299,-1007274087,-2522357547,-3679817,0,-3679817,-2526037364,800601,-2526837965,-297,0
2013,0,15469778636,0,15469778636,-15355189379,114589257,2874107423,-1018869152,0,0,-14883044967,-12913217439,0,-1056608611,-1056608611,-5360300520,-19330126570,-59783592,0,-59783592,-19389910162,10777024,-19400687186,-2282,0
2014,0,21407146302,0,21407146302,-21094553965,312592337,17338888,-334186,-334186,0,4485120690,4814717729,0,-1099800,-1099800,0,4813617929,0,0,0,4813617929,-33995189,4847613118,570,0
2015,0,74762845760,0,74762845760,-74383989238,378856522,309452,0,0,0,7078887104,7458053078,0,-265456712,-265456712,0,7192596366,-9363084,0,-9363084,7183233282,70542693,7112690589,837,0
2016,0,86814810335,0,86814810335,-79574370304,7240440031,26580211,-14261311,-14261311,-21394465,-2896916658,4334447808,0,-2712189583,-2712189583,0,1622258225,-26209706,0,-26209706,1596048519,55375772,1540672747,64,0
2017,0,142641999956,0,142641999956,-133330264051,9311735905,4381285,-238887226,-147269568,0,-4500750396,4576479568,0,-721668984,-721668984,0,3854810584,-13516287,0,-13516287,3841294297,25559824,3815734473,150,0
2018,0,53756830531,0,53756830531,-45814848170,7941982361,10502704468,-1374082044,-1302112347,-912637832,-18275465065,-2117498112,28048139,-92571232,-64523093,0,-2182021205,0,0,0,-2182021205,-251056214,-1930964991,-75.72,0
2019,0,176314537729,0,176314537729,-167370553005,8943984724,17280689332,-4735242051,-4382038906,-441006932,-8432613423,12615811650,11028402,-10123071608,-10112043206,0,2503768444,-386466235,0,-386466235,2117302209,-786380566,2903682775,113.87,0
