Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,3,950000000,0,950000000,0,950000000,169895759,-7319688,-7319688,0,-163439715,949136356,5500,0,5500,0,949141856,-166098862,0,-166098862,783042994,0,783042994,224,0
2010,1,2660300000,0,2660300000,0,2660300000,225886525,-30089023,-30289023,0,-590818965,2265278537,0,-880000,-880000,-226715935,2037682602,-606137095,0,-606137095,1431545507,0,1431545507,168,0
2010,2,9346978909,0,9346978909,-1898240492,7448738417,602641641,-40108567,-40108567,-27192000,-1175837540,6808241951,1050548175,-746476131,304072044,-189938618,6922375377,-1770737569,0,-1770737569,5151637808,-5698503,5157336311,607,0
2010,3,14963239910,0,14963239910,-14816582417,146657493,12886506970,-34799746,-34799746,0,-938938994,12059425723,0,-413224144,-413224144,18020509,11664222088,-3072414562,0,-3072414562,8591807526,-22618981,8614426507,1013,0
2010,4,47657297071,0,47657297071,-47708673400,-51376329,624781223,-92019461,-92019461,0,-594303326,-112917893,3371513,-131397780,-128026267,-476832949,-717777109,-9443778,0,-9443778,-727220887,14901189,-742122076,-87,0
2011,1,30000000,0,30000000,-30000000,0,8282853,-806111627,-806111627,0,-1653946389,-2451775163,5142500,-1847148299,-1842005799,-439280835,-4733061797,0,0,0,-4733061797,-249666342,-4483395455,-557,0
2011,2,30000000,0,30000000,-240000000,-210000000,449750,-69704433,-69704433,0,-926793839,-1206048522,23528700,-144831738,-121303038,-257173322,-1584524882,0,0,0,-1584524882,-171532800,-1412992082,-137,0
2011,3,4476658850,0,4476658850,-2669892650,1806766200,180264636,-67248714,-67248714,0,-1055379481,864402641,1141020,-54347700,-53206680,-264967479,546228482,-440722154,0,-440722154,105506328,22618451,82887877,9.752,0
2011,4,56835665780,0,56835665780,-55476777050,1358888730,7052131564,-126186838,0,0,-1707648936,6577184520,0,248499696,248499696,-296362126,6529322090,35490829,0,35490829,6564812919,358239705,6206573214,730,0
2012,1,25000000,0,25000000,-25000000,0,339500,-55564836,-55564836,-4000000,-1029420904,-1088646240,0,0,0,-274043274,-1362689514,0,0,0,-1362689514,-22004007,-1340685507,-160,0
2012,2,32490542762,0,32490542762,-32276020886,214521876,769511603,-43322976,-43322976,0,-665070685,275639818,0,-6345825,-6345825,-245514793,23779200,-179498,0,-179498,23599702,21961870,1637832,2,0
2012,3,6577153125,0,6577153125,-6412862270,164290855,476161016,-28030339,-28030339,0,-556100310,56321222,0,0,0,-244206186,-187884964,-1168862,0,-1168862,-189053826,330576,-189384402,-22.3,0
2012,4,0,0,0,0,0,442302540,-18460265,-18460265,0,-639994236,-216151961,545454546,-1081355020,-535900474,-243509834,-995562269,-2331457,0,-2331457,-997893726,512162,-998405888,-117,0
2013,1,0,0,0,0,0,276233294,0,0,0,-270382072,5851222,0,0,0,-234845471,-228994249,-1462806,0,-1462806,-230457055,52523,-230509578,-27,0
2013,2,6982863636,0,6982863636,-6957006197,25857439,2597728608,-1672029491,0,0,-271095798,680460758,0,0,0,-235825832,444634926,-170141849,0,-170141849,274493077,14188902,260304175,31,0
2013,3,1025500000,0,1025500000,-987818182,37681818,71977,0,0,0,-208200436,-170446641,0,0,0,-235067427,-405514068,0,0,0,-405514068,-1772179,-403741889,-47.5,0
2013,4,7461415000,0,7461415000,-7410365000,51050000,12100073544,-15961081185,0,0,-20433366661,-24243324302,0,-539046561,-539046561,-222725896,-25005096759,0,0,0,-25005096759,-1692222,-25003404537,-2941.58,0
2014,1,1220773000,0,1220773000,-1131676800,89096200,58633,-334186,0,0,-290640561,-201819914,0,0,0,0,-201819914,0,0,0,-201819914,-1719014,-200100900,-24,0
