Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,7185815691,840028950,324850400,0,0,354723838,628615262,0,9334034141,-21328725760,3748059030,-24445818459,-5827843392,-628615262,-1067566431,0,-99000000,-40315476133,-7835290311,0,0,0,0,0,36584011,-7798706300,0,0,72989744920,-17152042765,0,0,0,55837702155,7723519722,7867085863,0,15590605585
2010,3,15825881801,1163254003,118462800,0,0,-181052778,2685327220,0,19611873046,-35259450096,10015210016,2882898676,261207450,-2685327220,-911798555,0,0,-6085386683,-571493906,0,0,0,0,0,0,-571493906,2000000000,0,43030000000,-34350000000,0,0,0,10680000000,4023119411,6081632618,0,10104752029
2011,1,3416523079,1050146190,187462000,0,0,71056360,693285554,0,5418473183,19880624996,-54253196596,-30311723964,3170410468,-676272221,-701933057,0,-1054137369,-58527754560,0,0,0,0,0,0,0,0,12282767182,0,102670000000,-59006341666,0,0,0,55946425516,-2581329044,5751871630,0,3170542586
2011,2,4635212798,1085688281,55653800,0,0,-1657467836,2453626712,0,6572713755,5047318809,-15335564138,15270965216,2976239185,-14337047287,-1467554008,0,-89215509,-1362143977,-2310009091,0,0,0,0,0,1517509992,-792499099,-11869381879,0,23404000000,-2997004308,0,0,0,8537613813,6382970737,3170542586,0,9553513323
2011,3,4492373596,1078113230,-66846800,0,0,-76299253,2546076076,0,7973416849,-30886236362,-4746270029,8140505618,482750947,-2546076076,-13811770686,0,-922539594,-36316219333,0,-9763636,0,0,0,0,76299253,66535617,0,0,83200000000,-50203004308,0,0,0,32996995692,-3252688024,9553513323,0,6300825299
2011,4,-3457463167,1100019719,271911063,252280050,0,1982127386,1375772728,0,1524647779,32952771083,-31637531281,-6275727189,-614688944,-1129450915,-125000000,0,0,-5304979467,0,0,0,0,-726692095,99960000,466595272,-160136823,0,0,78180666667,-71683670975,0,0,0,6496995692,1031879402,6300825299,251879808,7584584509
2012,1,-1251659949,1072388476,-121299000,0,0,-71996830,2394810855,0,2022243552,-5073644335,-16244048930,28765319322,-5395865221,-7018584903,-250000000,0,-139129958,-3333710473,0,2176629190,0,329508000,0,0,0,2506137190,0,0,37230000000,-39780000000,0,0,0,-2550000000,-3377573283,7584584509,0,4207011226
2012,3,82294691,809128215,-84033010,0,0,-8568706,1460331904,0,2259153094,1013968901,11940244981,393090520,1115825176,-16830037278,0,0,-145397870,-253152476,-60000000,363636364,0,0,0,0,2980568,306616932,0,0,87062866665,-88848972000,0,0,0,-1786105335,-1732640879,2869575246,0,1136934367
2012,4,1423464966,784923679,178322570,0,0,-352209085,1910828225,0,3945330355,8290986423,1910234021,-15146370122,-6280279,-14298493952,0,0,-38600000,-15343193554,-515090909,745454545,0,0,0,0,12993952,243357588,0,0,126210099000,-109805377264,0,0,0,16404721736,1304885770,1136934367,0,2441820137
2013,1,102745398,695346471,0,0,0,458011380,1993011745,0,3249114994,-6290475850,-16169309824,3617855681,-134080028,-12963052874,-100000000,0,-90600000,-28880547901,-1145063139,1659090909,0,0,0,0,9732613,523760383,0,83410225000,-55346953616,0,0,0,0,28063271384,-293516134,2441820137,0,2148304003
2013,2,-2008715950,674444960,0,0,0,1520436697,1747680228,0,1933845935,11024155323,-9637797889,2423610801,263814005,-9262133971,-150000000,0,-87300000,-3491805796,1065063139,2981591188,0,0,-1379713482,0,9897091,2676837936,0,-83410225000,165011978616,-77161413616,0,0,0,4440340000,3625372140,2148304003,0,5773676143
2013,3,-4833461370,543621256,2628868525,0,0,-743611020,2116622782,0,-287959827,5372754719,-7429669115,8906836939,77536947,-6214263256,-60000000,0,-1000000,364236407,-97645806,4472727509,0,0,-322985524,0,2631914,4054728093,0,0,7674582000,-12436067250,0,0,0,-4761485250,-342520750,5768926143,0,5426405393
2013,4,6909840536,365588160,0,0,0,1453621770,1980620542,0,10709671008,7766561773,-3616385519,-1819451975,-293125610,-9356517621,-4590917739,0,-19115969,-1219281652,0,3395027090,0,0,0,0,22613052,3417640142,0,0,23457034750,-20670059750,0,0,0,2786975000,4985333490,5428297623,0,10413631113
2014,1,6396535941,283477058,0,0,0,-16078957,594147419,0,7258081461,-11306775751,-1367645043,-1676105908,-527758313,-1330609863,-1181494880,43327900,-47700000,-10136680397,0,477272727,0,0,0,0,13828804,491101531,0,0,14007000000,-11967000000,0,0,0,2040000000,-7605578866,10413631113,0,2808052247
2014,2,13039466157,290367213,0,0,0,-56299516,509184469,0,13782718323,-25772203823,26618175513,20568857287,-2383535261,-2575796829,-1056843756,0,-20300000,29161071454,-797817120,0,0,0,0,5250000000,38538656,4490721536,0,0,3372868897,-32386384147,0,0,0,-29013515250,4638277740,2808052247,0,7446329987
