Year,Quarter,A. Total Assets,I. Cash and Precious Metals,II. Balances with the SBV,III. Placements with and loans to other credit institutions,1. Balances with other credit institutions,2. Loans to other credit institutions,3. Allowance for balances with and loans to other credit,"IV. Trading Securities, net",1. Trading Securities,2. Less: Provision for diminution in value of Trading Securities,V. Derivatives and other financial assets,"VI. Loans and advances to customers, net",1. Loans and advances to customers,2. Less: Provision for losses on loans and advances to customers,VII. Debts purchase,1. Debts purchase,2. Allowance for losses on debts purchase,VIII. Investment Securities,1. Available-for Sales Securities,2. Held-to-Maturity Securities,3. Less: Provision for diminution in value of investment securities,IX. Investment in other entities and long term investments,1. Investment in joint ventures,2. Investments in associate companies,3. Other long-term investments,4. Less: Provision for diminuation in value of long term investments,X. Fixed Assets,1. Tangible fixed assets,2. Leased assets,3. Intagible fixed assets,XI. Investment Properties,XII. Other Assets,1. Receivables,2. Accrued interest and fee receivables,3. Deferred tax assets,4. Other assets,5. In which: Good will,6. Allowance for other assets,B. Liabilities and Shareholder's Equity,Total Liabilities,I. Due to Gov and borrowings from SBV,II. Deposits and borrowings from other credit institutions,1. Deposits from other credit institutions,2. Borrowings from other credit institutions,III. Deposits from customers,IV. Derivatives and other financial liabilities,"V. Funds received from Gov, international and other institutions",VI. Convertible bonds/CDs and other valuable papers issued,VII. Other liabilities,Sharehodler's Equity,I. Capital,1. Paid-in capital,2. Fund for basic construction,3. Capital surplus,4. Treasury shares,5. Preferred shares,6. Owner's other capital,II. Reserves,III. Foreign Currency Difference reserve,IV. Difference upon Assets Revaluation,V. Retained Earnings,VI. Minority interests,Minority Interest,CONTINGENT LIABILITIES,I. Letters of credit (L/C),1. Letters of credit at sight,2. Deferred letters of credit,3. Others,II. Credit guarantee,1. Loan guarantee,2. Payment guarantee,3. Performance guarantee,4. Tender guarantee,5. Export guarantee,6. Others,III. CREDIT COMMITMENTS,1. Foreign exchange transactions commitments,a. Foreign exchange buying commitments,b. Foreign exchange selling commitments,c. Swap commitments,d. Future commitments,2. Irrevocable loan commitments,3. Letters of credit commitments,4. Other commitments
2014,4,200489173221701,1233230500737,6067481774744,21415257070182,21415257070182,0,0,10456489218318,10545686966119,-89197747801,5386662929,98106265115552,100569006006804,-2462740891252,0,0,0,50781094533246,44647646331127,6457264475230,-323816273111,1459649906951,0,361959916656,1270731947019,-173041956724,1927331737929,775170178247,0,1152161559682,272664855005,8764321846108,4652247665755,3514341027321,2944040000,756562866859,0,-161773753827,200489173221701,183340962177723,0,4604174657397,4604174657397,0,167608506846825,0,224787978023,2000058393288,8903434302190,16561084648548,11932358364820,11593937500000,0,338420864820,0,0,0,1839734745665,0,0,2788991538063,0,587126395430,28170201046119,0,0,0,0,28170201046119,237494300000,0,0,0,0,27932706746119,49827249362177,0,0,0,0,0,0,49827249362177,0
2015,1,197160527000000,1046718000000,7510438000000,12957227000000,6803895000000,6595832000000,-442500000000,12844036000000,12926698000000,-82662000000,0,97826006000000,100020120000000,-2194114000000,0,0,0,52973710000000,46668389000000,6856510000000,-551189000000,1504761000000,0,362051000000,1323852000000,-181142000000,1648168000000,742275000000,0,905893000000,271907000000,8577556000000,4711053000000,3104161000000,2944000000,920682000000,0,-161284000000,197160527000000,179433816000000,0,10756229000000,5455564000000,5300665000000,162488417000000,15055000000,214508000000,2145458000000,3814149000000,17139577000000,11932358000000,11593938000000,0,338420000000,0,0,0,1852216000000,0,0,3355003000000,0,587134000000,27125103000000,0,0,0,0,27125103000000,250333000000,0,0,0,0,26874770000000,61832509000000,17357583000000,3519515000000,1470924000000,12367144000000,0,0,44474926000000,0
2015,2,204409466000000,1138546000000,3064495000000,19157519000000,11850464000000,7581378000000,-274323000000,10799124000000,10901703000000,-102579000000,5371000000,109039169000000,110847894000000,-1808725000000,0,0,0,50107117000000,42759839000000,7912910000000,-565632000000,1490115000000,0,357111000000,1346246000000,-213242000000,1878030000000,705308000000,0,1172722000000,119241000000,7610739000000,4349880000000,2687006000000,1806000000,746930000000,0,-174883000000,204409466000000,186041664000000,0,7695968000000,4055951000000,3640017000000,171116285000000,0,192913000000,2546458000000,4490040000000,17765729000000,11932359000000,11593938000000,338421000000,0,0,0,0,2352494000000,-19382000000,0,3500258000000,0,602073000000,30516231000000,0,0,0,0,30516231000000,195579000000,0,0,0,0,30320652000000,58406532000000,12164482000000,1692637000000,755682000000,9716163000000,0,0,42843453000000,3398597000000
2015,3,207977726000000,1156606000000,1530310000000,30179323000000,21266214000000,9189932000000,-276823000000,10631276000000,10732408000000,-101132000000,113251000000,111932445000000,113700949000000,-1768504000000,0,0,0,40738266000000,33299972000000,8154183000000,-715889000000,1565080000000,0,357494000000,1427027000000,-219441000000,1554222000000,670239000000,0,883983000000,270391000000,8306556000000,4018029000000,3156589000000,1806000000,1290515000000,0,-160383000000,207977726000000,185237194000000,0,3866798000000,1168512000000,2698286000000,174525648000000,0,280597000000,2545430000000,4018721000000,22146156000000,16718523000000,16000000000000,0,718523000000,0,0,0,2324044000000,0,0,3103589000000,0,594376000000,72503439000000,40460864000000,0,0,40460864000000,32042575000000,196460000000,0,0,0,0,31846115000000,62619683000000,18243943000000,2434059000000,3625956000000,12183928000000,0,0,40460864000000,3914876000000
2015,4,221041993000000,1235658000000,8181894000000,28658950000000,17784947000000,11143003000000,-269000000000,3469067000000,3614309000000,-145242000000,96437000000,119372248000000,121348630000000,-1976382000000,0,0,0,46760198000000,39513026000000,8070136000000,-822964000000,1606122000000,0,362470000000,1464944000000,-221292000000,1931689000000,731085000000,0,1200604000000,298451000000,9431279000000,5657166000000,2865221000000,1806000000,1121904000000,0,-214818000000,221041993000000,197858942000000,1411502000000,7509486000000,3483599000000,4025887000000,181565384000000,0,317958000000,2450058000000,4604554000000,22593349000000,16718524000000,16000000000000,0,718524000000,0,0,0,2241691000000,0,0,3633134000000,0,589702000000,70423537000000,36520147000000,0,0,36520147000000,33903390000000,149260000000,0,0,0,0,33754130000000,55651725000000,16374865000000,2699398000000,4619076000000,9056391000000,0,0,36520147000000,2756713000000
2016,1,228770502000000,1303429000000,7179360000000,31443729000000,15732914000000,15906815000000,-196000000000,812005000000,817031000000,-5026000000,28463000000,122226493000000,124362917000000,-2136424000000,0,0,0,52710015000000,43386097000000,10710776000000,-1386858000000,1417084000000,0,362470000000,1203039000000,-148425000000,1686763000000,776257000000,0,910506000000,298451000000,9664710000000,6058896000000,2503376000000,1805000000,1412577000000,0,-311944000000,228770502000000,204772372000000,0,16190771000000,7231719000000,8959052000000,180515904000000,0,295839000000,2517007000000,5252851000000,23406900000000,17140014000000,16311818000000,0,828196000000,0,0,0,2254780000000,0,0,4012106000000,0,591230000000,64667943000000,33054012000000,0,0,33054012000000,31613931000000,66697000000,0,0,0,0,31547234000000,64131610000000,28239769000000,3537635000000,4559374000000,20142760000000,0,0,33054012000000,2837829000000
2016,2,239121501000000,1585783000000,4133283000000,28565208000000,13486921000000,15274287000000,-196000000000,429586000000,552078000000,-122492000000,38936000000,139478313000000,141530024000000,-2051711000000,0,0,0,52346459000000,43054687000000,10739652000000,-1447880000000,1271337000000,0,374192000000,1025546000000,-128401000000,1652834000000,755263000000,0,897571000000,251426000000,9368336000000,5680628000000,2646138000000,1805000000,1341393000000,84835000000,-301628000000,239121501000000,214499964000000,0,15419135000000,6130773000000,9288362000000,190490807000000,0,311412000000,2271058000000,6007552000000,24621537000000,17140015000000,16311818000000,0,828197000000,0,0,0,2745515000000,-6678000000,0,4151473000000,591212000000,0,36601269000000,0,0,0,0,36601269000000,66728000000,0,0,0,0,36534541000000,68209779000000,31744198000000,3274883000000,4553325000000,23915990000000,0,0,32680998000000,3784583000000
2016,3,239817004000000,1422418000000,6587729000000,24932083000000,12660385000000,12467914000000,-196216000000,422405000000,540722000000,-118317000000,0,143303849000000,145585341000000,-2281492000000,0,0,0,50011068000000,41881157000000,9676174000000,-1546263000000,1578061000000,0,374193000000,1329269000000,-125401000000,2297368000000,1389374000000,0,907994000000,252560000000,9009463000000,4730749000000,3181332000000,1641000000,1392564000000,84835000000,-296823000000,239817004000000,214082766000000,0,17938110000000,11081727000000,6856383000000,186788644000000,874000000,289190000000,2369808000000,6696140000000,25734238000000,17140015000000,16311818000000,0,828197000000,0,0,0,2717727000000,0,0,4832797000000,1043699000000,0,69269232000000,28104839000000,0,0,28104839000000,41164393000000,76938000000,0,0,0,0,41087455000000,59857328000000,26251497000000,2136655000000,2658348000000,21456494000000,0,0,28104839000000,5500992000000
2016,4,256258500000000,1519952000000,10002478000000,26952799000000,12885093000000,14263922000000,-196216000000,925995000000,1060665000000,-134670000000,53419000000,148687389000000,150737702000000,-2050313000000,0,0,0,53285920000000,46225522000000,8681353000000,-1620955000000,842259000000,0,108761000000,866557000000,-133059000000,2457844000000,1514214000000,0,943630000000,149175000000,11381270000000,7401547000000,2929142000000,1640000000,1556606000000,84835000000,-507665000000,256258500000000,229670054000000,0,24712976000000,12836651000000,11876325000000,194812397000000,0,258170000000,2366953000000,7519558000000,26588446000000,17955606000000,17127409000000,0,828197000000,0,0,0,2697000000000,0,0,4699337000000,1236503000000,0,74161541000000,27892246000000,0,0,27892246000000,46269295000000,37093000000,0,0,0,0,46232202000000,68928597000000,36433120000000,3930388000000,5694997000000,26807735000000,0,0,27892246000000,4603231000000
2017,1,250066008000000,1731185000000,7060582000000,21418978000000,9898185000000,11716793000000,-196000000000,685908000000,829719000000,-143811000000,18169000000,149349878000000,151381169000000,-2031291000000,0,0,0,55036914000000,47345830000000,9541965000000,-1850881000000,929109000000,0,108761000000,958895000000,-138547000000,2508625000000,1580543000000,0,928082000000,148421000000,11178239000000,7622112000000,2626060000000,1641000000,1555460000000,75409000000,-627034000000,250066008000000,223758851000000,1034395000000,30355543000000,16088097000000,14267446000000,182410148000000,0,237548000000,2622538000000,7098679000000,26307157000000,17955606000000,17127409000000,0,828197000000,0,0,0,2670812000000,0,0,4435016000000,1245723000000,0,43587470000000,0,0,0,0,43587470000000,34919000000,0,0,0,0,43552551000000,75943672000000,42616362000000,2574773000000,2247179000000,37794410000000,0,0,25729387000000,7597923000000
