Year,Quarter,1. Interest and similar receipts,2. Interest and similar payments,3. Fees and commission income received,"4. Net receipts from dealing of foreign currrencies, gold",5. Net receipts from dealing of securities,6. Other operating income,7. Payments to employees and other operating expenses,8. Corporate income tax paid during the year,9. Cash flow from operating activities before changes in operating assets and liabilities,10. Increase/decrease in compulsory reserves with the SBV,11. Increase/decrease in placements with and loans to other credit institutions,12. Increase/decrease in trading securities,13. Increase/decrease in derivatives and other financial assets,14. Increase/decrease in loans and advances to customers,15. Increase/decrease in interest receivable,16. Increase/decrease in provision for loan losses,17. Increase/decrease in other operating assets,18. Increase/decrease in borrowings from the State and SBV,19. Increase/decrease in placments and borrowings from other credit institutions,20. Increase/decrease in deposits from customers,21. Increase/decrease in derivatives and other financial liabilities,"22. Increase/decrease in funds received from Gov, international and other institutions",23. Increase/decrease in valuable papers issued,24. Increase/decrease in accrued interest expenses,25. Increase/decrease in other operating liabilities,26. Net Cash Flows from Operating Activities before BIT,27. Business Income Tax Paid,28. Payment from reserves,29. Bad Debt Recoveries,NET CASH FLOWS FROM OPERATING ACTIVITIES,1. Purchase of fixed assets,2. Proceeds from disposal of fixed assets,3. Payments on disposal of fixed assets,4. Purchases of investment properties,5. Proceeds from disposal of investment properties,6. Payments on disposal of investment properties,7. Cash paid for investments in other entities,8. Proceeds from disposal of investment in other entities and other LT investments,9. Dividend income,NET CASH FLOWS FROM INVESTING ACTIVITIES,1. Increase in charter captial,2. Proceeds from issuance of convertible bonds,3. Payments for redemption of convertible bonds,4. Dividend paid,5. Purchase of treasury shares,6. Proceeds from selling of treasury shares,NET CASH FLOWS FROM FINANCING ACTIVITIES,Net Increase/Decrease in cash and cash equivalents,Cash and Cash Equivalents at beginning of the period,Foreign Exchange Differences Adjustment,CASH AND CASH EQUIVALENTS AT THE END OF PERIOD
2013,3,2618766360055,-1602824789136,220558859777,56751209181,0,-411359961866,-77631609483,-237521382542,882261504771,0,8677256725946,3619468245530,0,-1183824646600,0,-682653345602,-3289340539658,0,-3862589083282,112972214324,18647756866,-26185400000,-400000000000,0,-547248427634,3318765004661,0,-30390375642,0,3288374629019,-91063225132,818838493,0,-739961313,0,0,-68575677946,0,-8805605059,-168365630957,0,0,0,296893373,0,18187488555,18484381928,3138493379990,10128832341609,0,13267325721599
2013,4,2920767646943,-1806376472433,93774497672,-103548022047,0,-457000569959,-422059208740,-206783726537,82576488530,0,-1159886160378,-5577708922704,0,-6868146766513,0,-318473919187,2746740015994,0,9164820981647,187823378881,-8865270620,24521255040,0,0,1292153829216,-434445090094,0,-52051081100,0,-486496171194,-77997806125,1690782554,0,-14112179728,0,0,-30958101336,0,34667871387,-86709433248,631250000000,0,0,-850000000000,0,380,-218749999620,-791955604062,13267325721599,0,12475370117537
2014,1,3665603302314,-1793791207443,205395047029,0,71143302528,-217359725175,-404673332469,-81987737820,1473116988383,0,1885211314362,-1145606919820,0,-279385483347,0,-79266322040,441341695471,0,-5887236227662,8889901365503,3149372302,0,11344059220,0,-1216430220010,4096139622362,0,-29878363435,0,4066261258927,-40340885142,2243180797,0,0,0,0,0,73480750033,2268159400,37651205088,0,0,0,0,0,0,0,4103912464015,12541324951585,0,16645237415600
2014,2,3365418119275,-1370079926355,247342450138,149068844461,-71143302528,-284401015418,-548731808351,-161196618196,1433063770277,0,6529808600000,-3806217940721,0,-6528539338253,0,-890244187123,-1041283799518,0,-8148522301392,12696499898454,-17519477362,38410610730,-11344059220,0,485875209252,739986985124,0,-12712124063,0,727274861061,-103401996894,-2185940986,0,-2090458946,0,0,0,7846917726,42131245101,-57700233999,0,0,0,9589090860,0,0,9589090860,679163717922,16645237415600,0,17324401133522
2014,3,2302892259197,-1308514836651,275368659512,55579311032,0,-303489586991,80394991993,-196469892539,922529090476,0,2291742150000,-2324030059307,0,2154991088266,0,-202044051517,-490803055990,0,-3464950075322,2760774802481,1391648225,-82333288030,0,0,402442436303,1969710685585,0,-667031851343,0,1302678834242,-68266326425,-57239811,-88540923,2090458946,233706000,0,0,-62133755097,3294741131,-124926956179,0,0,0,-9589090860,0,0,-9589090860,1168162787203,17324401133522,0,18492563920725
2014,4,3649045939024,-1675097360651,222295869534,219663009125,0,-369335722500,-720222873907,-158225351798,1234826154078,0,-1247643707593,-3587644923869,-5386662929,-8173157476644,0,-197017529512,2166134793230,0,681880744236,7172518645475,-4636725723,90904517783,0,0,3863219578936,1993997407468,0,593576277733,0,2587573685201,-149300908174,0,-98821726,0,-233706000,-94072607706,0,75270845759,22603744239,-145831453608,0,0,0,-800751993926,0,0,-800751993926,1640990237667,18492563920725,0,20133554158392
2015,1,3999629000000,-1778745000000,111427000000,53417000000,0,-240726000000,-469816000000,-155518000000,1616685000000,0,240557000000,-5592676000000,5387000000,548886000000,0,-803084000000,-223392000000,0,6152054000000,-5120090000000,15055000000,-10280000000,145400000000,0,-4842985000000,-7868483000000,0,-46732000000,0,-7915215000000,-70057000000,278594000000,0,0,0,0,-53211000000,0,7184000000,162510000000,0,0,0,0,0,0,0,-7752705000000,20133554000000,0,12380849000000
2015,2,3814428000000,-1348257000000,127990000000,60105000000,0,-311207000000,-399292000000,-172528000000,1962126000000,0,2839157000000,9351580000000,-5371000000,-10827774000000,0,-953333000000,692801000000,0,-3060260000000,8627868000000,-15055000000,-21595000000,401000000000,0,272425000000,9263569000000,0,-7727000000,0,9255842000000,-19169000000,-278237000000,0,0,0,0,-17455000000,0,52229000000,-262632000000,0,0,0,-1620000000,0,0,-1620000000,8991590000000,12380849000000,0,21372439000000
2015,3,1581587000000,-1657341000000,202478000000,206142000000,0,-336052000000,-159605000000,-200283000000,-280718000000,0,-2432148000000,5358454000000,-107881000000,-2853055000000,0,-476288000000,-384283000000,0,-3829171000000,3409363000000,0,79383000000,-1028000000,0,687776000000,-829596000000,0,-180193000000,0,-1009789000000,-17380000000,280501000000,0,0,0,0,-81162000000,0,16624000000,198583000000,4438348000000,0,0,-580543000000,0,0,3857805000000,3046599000000,21372439000000,0,24419038000000
2015,4,4791104000000,-1563625000000,101944000000,64419000000,0,-478498000000,-885908000000,-306063000000,1811888000000,0,-2174110000000,-455908000000,16814000000,-7647681000000,0,36265000000,-1459864000000,1411502000000,3642688000000,7039736000000,0,45662000000,-95372000000,0,-121403000000,2050217000000,0,66364000000,0,2116581000000,-180527000000,-291317000000,0,-37905000000,0,0,-42894000000,0,15642000000,-537001000000,-1000000,0,0,3749000000,0,0,3748000000,1583328000000,24419038000000,0,26002366000000
2016,1,3802556000000,-1675433000000,118252000000,281840000000,0,-403126000000,-519720000000,-18876000000,1693127000000,0,-6776764000000,-3268922000000,67973000000,-3014287000000,0,49885000000,-692495000000,-1411502000000,8681286000000,-1049480000000,0,-22119000000,66948000000,0,291415000000,-5384935000000,0,-29402000000,0,-5414337000000,-137338000000,341719000000,0,0,0,-28817000000,0,261906000000,4131000000,441601000000,421491000000,0,0,-992000000,0,0,420499000000,-4552237000000,26002367000000,0,21450130000000
2016,2,3632737000000,-1525197000000,160998000000,-252901000000,0,-274124000000,-382627000000,-173650000000,1317549000000,0,2807529000000,2092410000000,-10472000000,-17066619000000,0,-422930000000,740763000000,0,-839637000000,9974903000000,0,15573000000,-245948000000,0,320372000000,-1316507000000,0,-27194000000,0,-1343701000000,-24025000000,-314616000000,0,0,0,28817000000,0,140467000000,51188000000,-118169000000,-421491000000,0,0,-1865000000,0,0,-423356000000,-1885226000000,21450130000000,0,19564904000000
2016,3,3552876000000,-1970538000000,179967000000,420649000000,0,-542545000000,-317522000000,-192393000000,1280168000000,0,1842558000000,3408021000000,38935000000,-4155806000000,0,-189505000000,1257048000000,0,2586976000000,-3702164000000,874000000,-22222000000,98750000000,0,973331000000,3416964000000,0,-29548000000,0,3387416000000,-746311000000,310346000000,0,0,14811000000,0,-278421000000,0,30987000000,-668588000000,0,0,0,-993000000,0,0,-993000000,2717835000000,19564904000000,0,22282739000000
2016,4,4503779000000,-1870581000000,223423000000,-148054000000,0,-318613000000,-990238000000,-351417000000,1167464000000,0,-1352562000000,-6426144000000,-53418000000,-5051872000000,0,-911863000000,-2646332000000,0,6706865000000,8023754000000,-874000000,-31020000000,-2855000000,0,520353000000,-58504000000,0,-79699000000,0,-138203000000,346949000000,-47772000000,0,0,0,-14811000000,0,463123000000,-24620000000,722869000000,0,0,0,-18335000000,0,0,-18335000000,566331000000,22282739000000,0,22849070000000
2017,1,4758526000000,-2340728000000,232666000000,-121609000000,0,-455204000000,-834196000000,-63001000000,1299757000000,0,4105583000000,-1749975000000,35250000000,-643464000000,0,-127000000,-218850000000,1034395000000,5642568000000,-12402250000000,0,-20622000000,255585000000,0,-200674000000,-2862824000000,0,-38143000000,0,-2900967000000,-140542000000,54000000,0,0,754000000,0,-92339000000,0,5441000000,-226632000000,0,0,0,-1031519000000,0,0,-1031519000000,-4159118000000,22849070000000,0,18689952000000
2017,2,4520169000000,-1974823000000,428463000000,206797000000,0,-441793000000,-668962000000,-224748000000,2030748000000,0,5989072000000,368912000000,-15207000000,-21296803000000,0,-1224665000000,-1211667000000,404433000000,2283678000000,20899762000000,0,22066000000,136000000000,0,1089721000000,9476050000000,0,-8214000000,0,9467836000000,-213730000000,-1342000000,0,0,-754000000,0,-134951000000,980000000,27219000000,-322578000000,0,0,0,-3812000000,0,0,-3812000000,9141446000000,18689952000000,0,27831398000000
2017,3,4628332000000,-1830356000000,374820000000,-1155179000000,0,-525710000000,-444170000000,-254599000000,1065857000000,0,-122318000000,2744758000000,-44759000000,-3567083000000,0,200672000000,-837156000000,-1288086000000,5848352000000,8268343000000,0,13872000000,1359062000000,0,-226949000000,13414565000000,0,-253161000000,0,13161404000000,-3264000000,1342000000,0,0,754000000,0,-397949000000,-980000000,24483000000,-375614000000,0,0,0,-110309000000,0,0,-110309000000,12675481000000,27831398000000,0,40506879000000
2017,4,6057500000000,-2100910000000,94727000000,1303328000000,0,-459987000000,-1307270000000,-438532000000,3346588000000,0,-9815009000000,726927000000,-43457000000,-7943090000000,0,-2997339000000,915200000000,1697137000000,7613583000000,8597770000000,0,23514000000,1904622000000,0,1190814000000,5217260000000,0,128765000000,0,5346025000000,-145401000000,100073000000,0,0,-754000000,-6539000000,-486349000000,0,5015000000,-533955000000,171275000000,0,0,91147000000,0,0,262422000000,5074492000000,40506879000000,0,45581371000000
2018,1,5841608000000,-2376116000000,315339000000,341364000000,0,-400253000000,-1041491000000,-224330000000,2609192000000,0,5496228000000,-1256586000000,-25306000000,-9557581000000,0,-345162000000,-9123668000000,2587794000000,-9686068000000,6841832000000,0,-30712000000,101959000000,0,1082427000000,-11305651000000,0,697044000000,0,-10608607000000,-60068000000,1346000000,0,645000000,0,0,-246986000000,0,9224000000,-295839000000,0,0,0,-1089303000000,0,0,-1089303000000,-11993749000000,46554069000000,0,34560320000000
2018,2,5953060000000,-2525144000000,662546000000,130650000000,0,551153000000,-2480271000000,-399860000000,2311489000000,0,-5773517000000,-1354544000000,146898000000,-11083392000000,0,-642875000000,7821536000000,-1453793000000,9692509000000,7778216000000,144000000,9334000000,-36206000000,0,453989000000,7869788000000,0,-816305000000,0,7053483000000,-52493000000,26987000000,0,-645000000,0,0,245503000000,0,30843000000,250195000000,0,0,0,-3289000000,0,0,-3289000000,7300389000000,34560320000000,0,41860709000000
2018,3,5716634000000,-2720722000000,710185000000,98369000000,0,46150000000,-1997980000000,-389541000000,1773054000000,0,1721413000000,-9436268000000,0,-55760000000,0,-150427000000,-3246230000000,-903858000000,12587232000000,-2157634000000,11293000000,9780000000,6197000000,0,-556865000000,-398073000000,0,-35663000000,0,-433736000000,-190162000000,31000000,0,0,0,0,290766000000,0,2601000000,103236000000,0,0,0,0,0,0,0,-330500000000,41860709000000,0,41530209000000
2018,4,6806291000000,-2645502000000,875584000000,184458000000,0,297419000000,-2685129000000,-436435000000,2536911000000,0,4326724000000,-8969852000000,-36032000000,-9801082000000,0,-1478610000000,3164126000000,554872000000,1776052000000,7325879000000,30229000000,34562000000,5063466000000,0,2221102000000,6748347000000,0,-154835000000,0,6593512000000,-181243000000,-22605000000,0,0,0,0,-259299000000,0,-12490000000,-475637000000,0,0,0,0,0,0,0,6117875000000,41530209000000,0,47648084000000
2019,1,7197615000000,-2439126000000,758647000000,203701000000,0,20156000000,-2475063000000,-312791000000,3191662000000,0,950245000000,-6688923000000,-1154000000,-14482353000000,0,-1117816000000,-4012539000000,0,12338215000000,2813412000000,-5634000000,-31019000000,3857615000000,0,771588000000,-2416701000000,0,-27977000000,0,-2444678000000,-70018000000,141000000,0,0,0,0,89900000000,0,728000000,20751000000,0,0,0,-1036712000000,0,0,-1036712000000,-3460639000000,47648084000000,0,44187445000000
2019,2,7448242000000,-2585703000000,1054544000000,250119000000,0,42979000000,-1984689000000,-492037000000,4111108000000,0,248864000000,-5084903000000,1154000000,-9756331000000,0,-1544520000000,1848998000000,0,-3964974000000,16198730000000,61780000000,13937000000,3864120000000,0,1318135000000,7316098000000,0,-16711000000,0,7299387000000,-235822000000,719000000,0,0,0,0,-89900000000,0,42880000000,-282123000000,0,0,0,-267507000000,-1036712000000,0,-1304219000000,5713045000000,44187445000000,0,49900490000000
2019,3,7668318000000,-3033326000000,499418000000,447524000000,0,62685000000,-1919994000000,-458911000000,4102531000000,0,-1129045000000,5572912000000,-78238000000,-1286664000000,0,-434738000000,-1341357000000,0,-10448802000000,-4846114000000,-61780000000,-37820000000,5209005000000,0,2321286000000,-2458824000000,0,-31765000000,0,-2490589000000,-145094000000,77000000,0,0,0,0,-606000000,0,14947000000,-130676000000,0,0,0,0,0,0,0,-2621265000000,49900490000000,0,47279225000000
2019,4,8642335000000,-3453140000000,873228000000,375634000000,0,36475000000,-2827996000000,-548497000000,3582148000000,0,-742428000000,-6242995000000,63402000000,-10119317000000,0,-1834987000000,2136438000000,0,-8081268000000,15963109000000,0,37065000000,2200251000000,0,1663587000000,-1374995000000,0,-130368000000,0,-1505363000000,-216516000000,1968000000,0,0,0,0,606000000,591000000,19672000000,-193679000000,432090000000,0,0,0,0,0,432090000000,-1266952000000,47279225000000,0,46012273000000
2020,1,16060198000000,-3287290000000,744886000000,629077000000,0,54080000000,-2206208000000,490871000000,12671696000000,0,1800672000000,3856820000000,-113365000000,2350916000000,0,-1593996000000,-9395482000000,0,19426448000000,-31938468000000,0,-17119000000,5085000000000,0,-2091191000000,41931000000,0,-16284000000,0,25647000000,-288920000000,19000000,0,0,0,0,0,0,1221000000,-287680000000,1820668000000,0,0,0,0,472315000000,2292983000000,2030950000000,46012273000000,0,48043223000000
2020,2,41599000000,-2757522000000,944912000000,309876000000,0,90436000000,-2334040000000,-1011054000000,-4267638000000,0,1520787000000,-6472833000000,128201000000,-13404806000000,0,-831464000000,6406953000000,0,-9300121000000,16614988000000,136818000000,-27785000000,1928562000000,0,3289286000000,-4279052000000,0,-14379000000,0,-4293431000000,-213130000000,75000000,0,0,0,0,-3000000,34743000000,68274000000,-110041000000,-100746000000,0,0,0,0,100747000000,1000000,-4403471000000,48043223000000,0,43639752000000
