Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2011,0,1586025888575,-453464823,1585572423752,-1193485460589,392086963163,35466973189,-10402749967,-3567025719,-170264287348,-32184921309,214701977728,18770793007,-13085529,18757707478,0,233459685206,-22347148981,0,-22347148981,211112536225,0,211112536225,7943,0
2012,0,2141776188691,-27117318962,2114658869729,-1530525587622,584133282107,17377974589,-2402076249,-508800000,-254799624784,-41611558271,302697997392,23789399663,-318128588,23471271075,0,326169268467,-27927220906,0,-27927220906,298242047561,0,298242047561,11221,0
2013,0,2341377673390,-42708554256,2298669119134,-1613677337188,684991781946,16994408484,-5393790048,-3210620308,-390265260859,-36186626908,270140512615,21658402444,-4483726523,17174675921,0,287315188536,-31688078755,4762157852,-26925920903,260389267633,0,260389267633,9797,0
2014,0,3046289720197,-72246082871,2974043637326,-1909447360416,1064596276910,60534511612,-11089863624,-9249820932,-604013952764,-99279283421,410747688713,14613703365,-5023639892,9590063473,0,420337752186,-25920116232,6954262985,-18965853247,401371898939,0,401371898939,15101,0
2015,0,3094839016639,-95169101887,2999669914752,-1984250548466,1015419366286,48190475485,-24918789137,-11788099567,-650951385998,-77199456576,310540210060,782391402,-594924862,187466540,0,310727676600,-26031146608,10654221739,-15376924869,295350751731,0,295350751731,11112,0
2016,0,3393920989835,-84197502619,3309723487216,-2111934817590,1197788669626,72758113470,-13505257817,-13003334038,-708459088087,-92965635938,455616801254,419297082,-713591298,-294294216,0,455322507038,-80950428823,6576667005,-74373761818,380948745220,-3121393209,384070138429,14450,0
2017,0,3340245564366,-91400978489,3248844585877,-2029621731324,1219222854553,91973100028,-12138469056,-11417754176,-723029878478,-122937601813,453090005234,382101620,-198292202,183809418,0,453273814652,-86598179818,2667201321,-83930978497,369342836155,-3151039982,372493876137,14015,0
2018,0,3454856973562,-19921683133,3434935290429,-2593804999350,841130291079,33060651045,-18399232571,-18078537177,-33302429275,-45633939151,776855341127,71579755,-615875336,-544295581,0,776311045546,-110468773556,-28864960510,-139333734066,636977311480,-2946685116,639923996596,24076,0
2019,0,3102829367605,-5383639889,3097445727716,-2232972093529,864473634187,10514020569,-20623219469,-19262766855,-17218272083,-38875429486,798270733718,14680080,-6866402123,-6851722043,0,791419011675,-120785908465,7143069443,-113642839022,677776172653,-3043896179,680820068832,25615,0
