Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,ST liabilities/ Equity,ST liabilities/ Total Assets,ROE %,ROA %,Net Profit per Employees,Dividend Yield,Cash Dividend Ratio,Dividend Payout Ratio,Gross profit margin %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,Total assets growth rate,Equity growth rate,Capital growth rate,Net Interest Margin (NIM),Average Yield on Earning Assets (YOEA),Average Cost of Financing (COF),Non-interest income/ Net Interest Income,Cost-to-Income Ratio,Preprovision ROA % %,Average Loans Growth %,Aver Deposit Growth %,CAR - Tier 1,CAR - Tier 2,Equity/Liabilities,Equity/Loans,Equity/Assets,Loans/Deposit Ratio,NPLs/Loans Ratio,Loan-loss reserves/NPLs,Loan-loss reserves/Loans,Provision Charges/Loans
2010,4,212085753,212085753,10790.8653265033,0,10683.91729417,5702.70034459599,597.137277745384,597.137277745384,552.609038270713,587,0,7.13436392359059,0.877064757688074,0.0458663196198835,0.006524735236220261,0,0,0,0,0.509120178326403,0.323086792300859,0.248678592400281,0,0,0,0,0,0,0,0,0,0,0.804067359327314,0.382578905255286,0.414522172076311,0.0234851721268555,0.128045016445404,-0.102195133676211,0.213048857369351,-0.490879821673597,0.0133581034657379,0.487743327203411,0.473079072926401,0,0,0.147191700886086,0.232876136665478,0.128306106793133,1.58428232244769,0.000428972191207969,-18.6513336517734,0.00800090346555216,-0.00823476439708389
2011,4,300000000,300000000,10815.9618295467,0,10583.6628927433,-1559.04700014333,508.987890676667,508.987890676667,480.050156036667,509,0,6.8105775399737,0.871968494662257,0.047352709615241996,0.00606909270676564,0,0,0,0,0.379090696787978,0.328861827260461,0.251307465274943,0,0,0,0,0,0,0,0,0,0,0.0147345795614395,0.0125628388754613,0,0.0283409010628095,0.186933313893723,-0.156244855151318,-0.0109480531090007,-0.620909303212022,0.00915506660560802,0.188024202793163,0.0812814714911174,0,0,0.1468304257797,0.198482254396799,0.128031505337743,1.74068065785836,0.00602786720403716,-1.42695431331741,0.00860149110690537,-0.00202728666961755
2012,4,300000000,300000000,0,2539.35746805,0,3311.86521734,115.270384343333,115.270384343333,84.3797614983333,115,0,0,0,0.010821262488000201,0.0011628498608654899,0,0,0,0,0.21805044688143,0.0599153058720407,0.0453935240680591,0,0,0,0,0,0,0,0,0,0,0.310824804569401,-0.0300067370888008,0,0.0281840362360082,0.197248229632679,-0.158200270305225,0.0935628824776667,-0.78194955311857,0.00558581729494198,0.323692867009949,2.10698685001419,0,0,0.102871996814343,0.140974617105605,0.0932764610140519,0.768998995956108,0.0566126046218858,-0.211221451421747,0.0119577965170002,-0.00614833995295706
2013,4,300000000,300000000,11039.6548172667,4342.23862489333,10617.5002922533,-1206.41013447,640.989486883333,640.989486883333,540.277816660833,640,0,14.1900083984062,0.934167251671505,0.059544913210052,0.00457598946619481,0,0,0,0,0.476855456279965,0.194403368757915,0.147617287361557,0,0,0,0,0,0,0,0,0,0,0.491117222582878,0.0524021149107965,0,0.034022016126291,0.13817578618995,-0.0983981513634825,0.0512915399919342,-0.523144543720035,0.0147820460857683,0.322088225334025,0.460882842316343,0,0,0.0704721217862221,0.112217915830235,0.0658327483284947,0.695938434210936,0.0231784051363498,-0.392313067014368,0.00909319120754298,-0.0141963564700692
2014,4,300000000,300000000,11140.6606954162,3909.13885644,10816.0790045108,-1783.05653946667,913.58396294,913.58396294,822.09817592,769.87,0,12.8722319112484,0.927913546544075,0.0737366241032983,0.00509956229505609,0,0,0,0,0.519468966660339,0.297703852231493,0.233704658875175,0,0,0,0,0,0,0,0,0,0,0.136643437997666,0.244634517784302,0.233333333333333,0.0225801070497857,0.0943954666340593,-0.0708732066119941,0.066066993165844,-0.480531033339661,0.0113350943390809,0.234646528427731,0.092079496497002,0,0,0.0776866053140445,0.113124189681579,0.0720864534559248,0.786790681955013,0.0215412664259317,-0.449771534212468,0.00968864844927084,-0.00788682471853394
2015,4,370000000,370000000,11390.1522727273,2410.606,11135.6795454545,3635.56216216216,974.075675675676,974.075675675676,848.477027027027,828.86,0,11.6624785724989,0.921026519865403,0.07891819260653139,0.00597483054093376,258913793.103448,0,0,0,0.519174016823985,0.375594352623365,0.299018587027494,0,0,0,0,0,0,0,0,0,0,0.109792838624095,0.215820705455916,0.189189189189189,0.0194791502301311,0.0851650598187451,-0.0671885331663398,0.0871278083083014,-0.480825983176015,0.0103738593731432,0.145901295163891,0.142145891675447,0,0,0.08574506643537,0.120026683522611,0.0789734801345966,0.789377668865551,0.00701287884232751,-1.64757188716618,0.0115542220287213,-0.00442641607582689
2016,4,440000000,440000000,11614.218,2791.196,10539.79,6377.03409090909,1137.92272727273,1137.92272727273,1090.16818181818,1033.97,0,12.0767560932643,0.923528435273402,0.0925587145902642,0.00718353227242971,322814958.091554,0,0,0,0.49486456701715,0.449001073374998,0.358760903927922,0.11276192784713,0,0,21.7527951650336,21.7527951650336,22.7056709348432,2.13126703838347,8.86824142768906,2.3485287657534,3.88158502010945,0.196627753307644,0.158718047308411,0.136363636363636,0.0203812810000407,0.0861408413758376,-0.0688321902604216,0.0396832774575834,-0.50513543298285,0.00990875970243362,0.15202413472602,0.118367137593027,0,0,0.0828036926702312,0.120724106521692,0.0764715647265983,0.813133804972194,0.00811162622838423,-1.13785918582837,0.00922988841597333,-0.00142464261128375
2017,2,546204900,546204900,12087.558,2861.60154376316,10998.114,13646.988097399,947.927721446659,947.927721446659,937.194594670883,1204.94,0.0892951470957439,12.9358379914289,0.928242564199222,0.0885753100239391,0.00672095809305158,320397751.423267,0,0,0,0.51787601045471,0.416153070513887,0.33125776141429,0.140274585478586,14.0307308280594,59.6800511031088,21.5206281433219,21.5206281433219,21.7670909712875,1.68768580055624,7.12887510298619,1.85486347932018,1.49483533321818,0.0591711548126277,0.0206860294486455,0,0.0195800599208111,0.0859585193728414,-0.0697485406389522,0.0869142848786317,-0.306216726181591,0.0105072948292668,0.0416809919559566,0.010900890528041,0,0,0.0773046168839303,0.118685668012658,0.071757435800778,0.80689150740395,0.00786390034375328,-1.49834186540142,0.0117828111103902,-0.00331072113242818
2017,3,500000000,500000000,12318.964,3413.444,11234.994,15300.155238438,1150.422,1150.422,1144.722,1033.97,0,12.9388388504098,0.928258012684421,0.0961422610825049,0.007067795201918941,370864603.481625,0,0,0,0.54183985441097,0.423018511509197,0.337026768272747,0.139324244897959,10.5656697771253,8.97984399397479,21.2965329244399,21.2965329244399,21.4025763460473,1.98880360393942,7.17750166693814,2.18068652284104,1.60129094235917,0.0193636043876455,0.0191441480570351,0,0.0204817232532445,0.0838208113472798,-0.0667914031822392,-0.0154266370073461,-0.427649680992947,0.0113629345907477,0.0228127929447706,0.00157430981930462,0,0,0.0772866878984528,0.118259963942269,0.0717419873155789,0.824001722288727,0.00684949812279158,-1.716858537187,0.0117596193275611,-0.00405601904415895
2017,4,500000000,500000000,12749.224,3575.982,11666.844,15105.834,1204.944,1204.944,1166.2005,1204.94,0,13.3980843069351,0.930546315837425,0.0989141025311612,0.00718424453075757,388441005.802708,0,0,0,0.581148339113564,0.415362829007529,0.336954716215014,0.157852123245343,0,0,18.8008737335511,18.8008737335511,19.4254761509706,1.77689246027837,6.33504307348303,1.94174191409433,1.49968548575339,0.20864418500172,0.0977255636152172,0,0.0208250216444105,0.0855672008732175,-0.0680509873564869,0.0695957638410125,-0.418851660886436,0.0123907206990131,0.153532278020299,0.0719850124169361,0,0,0.0746375360156812,0.114883597449829,0.0694536841625753,0.874989929448821,0.00633677021699976,-1.74321126696472,0.0110463292384405,-0.00572301033861529
