Year,Quarter,1. Interest and Similar Income,2. Interest and Similar Expenses,I. Net Interest Income,3. Fees and Commission income,4. Fees and Commission expenses,II. Net Fee and Commission Income,III. Net gain/(loss) from foreign currency and gold dealings,IV. Net gain/(loss) from trading of trading securities,V. Net gain/(loss) from disposal of investment securities,5. Other incomes,6. Other expenses,VI. Net Other income/(expenses),VII. Dividends income,Total operating income,VIII.General and Admin expenses,IX. Operating Profit Before Provision for Credit Losses,X. Provision for credit losses,XI. Profit before tax,7. Business income tax - current,8. Business income tax - deferred,XII. Business Income Tax,XIII. Net Profit For the Year,XIV. Minority Interest,XV. Basic Earnings Per Share
2011,0,3985799251600,-3373644990008,612154261592,98662938306,-18698760886,79964177420,-77144104296,-4054475256,-16941050188,12551467398,-2405611114,10145856284,11328469642,615453135198,-381010418546,234442716652,-35093360908,199349355744,-47142718249,0,-47142718249,152206637495,0,507.355
2012,0,4801656506427,-4115566389309,686090117118,76204487609,-35572692414,40631795195,-1851084125,-2115607594,15171216383,13123801661,-767552523,12356249138,11524554300,761807240415,-595694831205,166112409210,-120468495385,45643913825,-11062798522,0,-11062798522,34581115303,0,115
2013,0,5000985814986,-3764374720556,1236611094430,14384076272,-24756303691,-10372227419,14322949448,2846914700,9016483976,44243427826,-3958759737,40284668089,9961704244,1302671587468,-681485533243,621186054225,-367942309236,253243744989,-60946898924,0,-60946898924,192296846065,0,640
2014,0,4569430000000,-3476388000000,1093042000000,15311000000,-11112000000,4199000000,12147000000,-1926000000,42518000000,48838000000,-12244000000,36594000000,7486000000,1194060000000,-563539000000,630521000000,-281391000000,349130000000,-75055000000,0,-75055000000,274075000000,0,769.87
2015,0,4737688000000,-3654073000000,1083615000000,26024000000,-22583000000,3441000000,-16270000000,-158000000,45438000000,78774000000,-16812000000,61962000000,27275000000,1205303000000,-579541000000,625762000000,-173057000000,452705000000,-93595000000,1298000000,-92297000000,360408000000,0,828.86
2016,0,5637737000000,-4303825000000,1333912000000,27597000000,-24052000000,3545000000,17331000000,0,4042000000,41216000000,-13200000000,28016000000,8752000000,1395598000000,-704966000000,690632000000,-64007000000,626625000000,-125939000000,0,-125939000000,500686000000,0,1033.97
2017,0,6812157000000,-5154240000000,1657917000000,75554000000,-13859000000,61695000000,25476000000,0,2384000000,67063000000,-41234000000,25829000000,14690000000,1787991000000,-748903000000,1039088000000,-296423000000,742665000000,-142788000000,2595000000,-140193000000,602472000000,0,1204.94
2018,0,7588025000000,-5889353000000,1698672000000,92810000000,-19806000000,73004000000,16686000000,4749000000,80201000000,103930000000,-5857000000,98073000000,25350000000,1996735000000,-879857000000,1116878000000,-274412000000,842466000000,-163866000000,-1390000000,-165256000000,677210000000,0,1235.61
2019,0,8936134000000,-6969579000000,1966555000000,107180000000,-34455000000,72725000000,30655000000,0,25974000000,88879000000,-7699000000,81180000000,15297000000,2192386000000,-1103592000000,1088794000000,-154901000000,933893000000,-183719000000,-718000000,-184437000000,749456000000,0,1238
