Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,178148458244,-56111137354,-20795683375,0,-14170943553,91643569162,-134824302141,0,43889960983,-1547601059,1363636,-11341460232,8017165732,-42674160000,20046885090,12229109041,-15268697792,0,-2320479507,7813904261,-1000000000,0,0,0,4493424754,33114687945,102759468058,0,135874156003
2010,1,153132322755,-102804986253,-23513225334,-2059168845,-10589136490,49350500734,-80742008499,1855023715,-17225701932,-5688037049,0,-11655000000,11018842353,-13135564834,254000000,16946685695,-2259073835,7720000000,-3880000,15000000000,-31898000000,0,0,0,-9181880000,-28666655767,98030659657,0,69364003890
2010,2,244450068776,-240002588727,-29870208655,-5006172250,-30284236898,131340176826,-132046688520,0,-61419649448,-22505048495,0,4400878353,-8626981500,18095352000,21949462057,0,13313662415,0,-3880000,100000000000,-47898000000,0,-56762418000,0,-4664298000,-52770285033,97930659657,0,45160374624
2010,3,310665327538,-275758497701,-42528724627,-10838016695,-70673168190,97605445202,-152527679748,0,-144055314221,-25794792975,942636362,-1916100000,4470878353,-19185933934,23038242450,31842685024,13397615280,55465524773,-3880000,254207079821,-176398000000,0,-58434118111,0,74836606483,-55821092458,97887938397,0,42066845939
2011,1,150881611945,-72884465226,-16949089225,-8372247850,-27936164131,90434896956,-114853546716,0,320995753,-706920425,5392018,-61200000000,56000000000,-48260767182,12903219000,7888487810,-33370588779,1600000000,0,96481421043,-83804385659,0,-40957783000,0,-26680747616,-59730340642,103587155168,0,43856814526
2011,2,290175321784,-80759864622,-13134212644,-25683972222,-692617575,-50783718697,40480951615,0,159601887639,-2236482577,994607982,61200000000,-56000000000,-113225288792,5307019000,555153370,-103404991017,-1600000000,-571140000,69607543460,-86113516818,0,-33024104850,0,-51701218208,4495678414,43856814526,0,48352492940
2011,3,95444621166,-83564467951,-13746199327,2191424675,-5390317,61577641579,-90903920229,0,-29006290404,-6943198819,1618164753,-11750000000,19700000000,-56561575203,4065910,-1604011619,-55536554978,0,-2391217112,174508263229,-90750000000,0,77236879,0,81444282996,-3098562386,48352492940,0,45253930554
2011,4,210678751364,-114977454682,-17252237676,-19922490786,-15439763,32491752827,-68680034189,0,22322847095,-1078712909,0,-12300000000,17636218107,-3256208807,7041149235,9228967958,17271413584,0,-50000000,153503911477,-198250000000,0,0,0,-44796088523,-5201827844,45253930554,0,40052102710
2012,1,104658371531,-53065094542,-18982798203,-14940640644,-4005685483,43076755878,-83606198907,0,-26865290370,-32090912,909091,0,63781893,-8200927404,13911014516,2547477075,8290164259,1000000000,0,48445999748,-47965874290,0,-1880018624,0,-399893166,-18975019277,47179057617,0,28204038340
2013,1,72080225640,-35442043487,-18189357542,-10083447624,-12214607539,74850958891,-61221360564,0,9780367775,0,41863636,-1570000000,5560000000,-38591944428,24686435316,205997548,-9667647928,0,-543000,39000226471,-48450000000,0,170343198,0,-9279973331,-9167253484,38063865960,0,28896612476
2013,2,85613603013,-28059015645,-15144625775,-13220994758,-314081006,-2242161239,-12651249787,0,13981474803,-14545454,0,-19600000000,460000000,-21292254867,9962460974,4764736696,-25719602651,0,0,43128468993,-50600285038,0,-170343198,0,-7642159243,-19380287091,28896612476,0,9516325385
2013,3,93476023899,-31762690738,-14885852662,-8028718617,-633943324,127593189635,-117842321931,0,47915686262,-1045338571,0,0,0,15125349637,13000000000,4392755921,31472766987,0,0,22566674274,-65633303210,0,148102777,0,-42918526159,36469927090,9516325385,0,45986252475
