date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2020-01-06,8400,0,5300,26500,0,5700
2020-01-07,3100,0,2500,19800,0,5500
2020-01-08,9100,0,800,27900,0,800
2020-01-09,14350,0,2000,30450,0,1100
2020-01-10,4650,0,1500,15950,0,1500
2020-01-13,7000,0,1000,27100,0,15200
2020-01-14,18650,0,100,18850,0,10700
2020-01-15,3150,0,0,1250,0,0
2020-01-16,2800,0,0,62000,41300,200
2020-01-17,25050,0,7000,4850,0,21500
2020-01-20,10350,0,800,1650,0,0
2020-01-21,41600,0,1000,35200,0,2300
2020-01-22,2850,0,2000,16250,0,3500
2020-01-30,2650,0,100,16950,0,6800
2020-01-31,4550,0,7000,38650,0,500
2020-02-03,14000,0,200,29800,20000,12700
2020-02-04,13800,0,0,16300,0,0
2020-02-05,13650,0,2000,17950,0,8500
2020-02-06,4650,0,0,250,0,300
2020-02-07,150,0,0,50,0,200
2020-02-10,22200,0,1000,3000,0,7400
2020-02-11,22700,0,1000,42900,20000,900
2020-02-12,32350,0,10800,11150,0,300
2020-02-13,750,0,0,3650,0,0
2020-02-14,19100,0,100,10100,0,4600
2020-02-17,9800,0,0,1200,0,200
2020-02-18,20400,0,3500,10000,0,1500
2020-02-19,19200,0,15000,10500,0,10000
2020-02-20,36650,0,3200,15350,0,3800
2020-02-21,1500,0,0,2200,0,1200
2020-02-24,1100,0,1000,6000,0,2000
2020-02-25,2300,0,10200,11400,0,3600
2020-02-26,29600,0,0,27600,0,39700
2020-02-27,15900,0,2300,2900,0,1700
2020-02-28,32400,0,10500,30700,0,9000
2020-03-02,11800,0,0,6000,0,0
2020-03-03,23000,0,100,19400,0,10700
2020-03-04,15250,0,3000,17550,0,7000
2020-03-05,28650,0,0,31950,0,9400
2020-03-06,6250,0,0,46150,20000,2100
2020-03-09,58450,0,2200,143750,22900,10800
2020-03-10,22900,0,2100,33500,0,2500
2020-03-11,20500,0,12200,100800,0,14800
2020-03-12,100950,0,14000,393150,161600,37300
2020-03-13,22250,0,10700,47150,0,1400
2020-03-17,8850,0,1000,39550,0,200
2020-03-18,127100,35800,1000,182300,129500,12000
2020-03-19,59900,0,5000,130200,63900,9400
2020-03-20,252950,0,0,33450,0,3600
2020-03-23,5950,0,0,31250,27500,0
2020-03-24,27450,0,1500,100150,78900,61900
2020-03-25,99550,54900,15000,52650,46800,50500
2020-03-26,23450,0,2200,1550,0,2800
2020-03-27,6000,0,2000,1000,0,50800
2020-03-30,18500,0,0,34500,0,13000
2020-03-31,18400,0,0,55100,29200,0
2020-04-01,8550,0,4000,30250,0,1500
2020-04-02,19400,0,0,19400,0,0
2020-04-03,43900,0,3000,57400,0,88500
2020-04-06,77950,0,9000,67850,0,10100
2020-04-07,49800,0,10000,244500,119900,16000
2020-04-08,8950,0,0,38150,0,3000
2020-04-09,6350,0,6000,16650,0,15100
2020-04-10,55900,0,0,19400,0,32000
2020-04-13,86800,0,7600,67300,0,15100
2020-04-14,243750,0,10000,110250,26100,39300
2020-04-15,116300,56400,2100,41100,0,22500
2020-04-16,140250,30000,16400,83050,28900,6800
2020-04-17,64000,0,26300,211200,105100,7000
2020-04-20,58450,0,41600,124350,35000,70800
2020-04-21,5450,0,20300,121850,31400,63600
2020-04-22,232000,0,64000,52800,0,13900
2020-04-23,452150,70500,13700,134050,0,103700
2020-04-24,316200,50000,40600,164400,25000,116000
2020-04-27,40300,30000,21000,163400,0,32700
2020-04-28,29400,0,25200,180300,35000,151000
2020-04-29,54700,0,22700,23300,0,3800
2020-05-04,8900,0,1400,47900,0,7300
2020-05-05,23600,0,0,86900,30000,97200
