Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,4419677630441,-5003367572,4414674262869,-3924869728668,489804534201,456181878,-50400115789,-45271178793,-186781792768,-95862843894,157215963628,15542270129,-9311855035,6230415094,0,163446378722,-38367214961,0,-38367214961,125079163761,0,125079163761,0,0
2015,1,4276935433871,-6986550131,4269948883740,-3710936677135,559012206605,13151692913,-103394463533,-54688274300,-196120608225,-126586080588,146062747172,12170113950,-6452121165,5717992785,0,151780739957,-35730619603,2250596474,-33480023129,118300716828,0,118300716828,0,0
2015,2,4835353684887,-5215798452,4830137886435,-4074728346560,755409539875,6223646473,-76156202434,-43224361977,-240158410873,-131855715809,313462857232,28146970714,-21503178488,6643792226,0,320106649458,-78758448902,0,-78758448902,241348200556,0,241348200556,0,0
2015,3,3937927781526,-5817236748,3932110544778,-3158820600885,773289943893,11763167124,-194704859284,-80829555820,-241149977010,-157493104600,191705170123,9020210569,-3743878436,5276332133,0,196981502256,-54847367237,26012325643,-28835041594,168146460662,0,168146460662,0,0
2015,4,3918905559644,-5754152777,3913151406867,-3263921415914,649229990953,12976855534,-61442735622,-54130996235,-219041601788,-130662129304,251060379773,10312549262,-1244092225,9068457037,0,260128836810,-72917844198,0,-72917844198,187210992612,0,187210992612,0,0
2016,1,4410723387697,-27204621107,4383518766590,-3286212595363,1097306171227,13746866066,-70300822278,-54253322499,-254644598012,-255257798695,530849818308,6208640831,-6298877707,-90236876,0,530759581432,-112334089220,-227926357,-112562015577,418197565855,0,418197565855,0,0
2016,2,4610628550258,-15801200277,4594827349981,-3480402287142,1114425062839,4172383900,-44109175515,-35918188209,-282163158218,-198279686178,594045426828,294397554,-4985506363,-4691108809,0,589354318019,-141524739429,0,-141524739429,447829578590,0,447829578590,0,0
2016,3,5038180967200,-43104890711,4995076076489,-3680952013190,1314124063299,7532623472,-79831650721,-64732930555,-383737402461,-316145239889,541942393700,3187336492,-9165436416,-5978099924,0,535964293776,-117979112500,32624028891,-85355083609,450609210167,-3919772,450613129939,0,0
2016,4,5793111634736,-26542812435,5766568822301,-4720032220916,1046536601385,12460301933,-85699847568,-64717611455,-314159182466,-195133853959,464004019325,51475394180,-455945894,51019448286,0,515023467611,-75010697393,0,-75010697393,440012770218,1540210,440011230008,0,0
2017,1,6271069273510,-58109525030,6212959748480,-5056014797291,1156944951189,18891827189,-190855591920,-129138241355,-328404118215,-128184563243,528392505000,10546341649,-434506073,10111835576,0,538504340576,-88698901354,-34080275191,-122779176545,415725164031,-6506243,415731670274,0,0
2017,2,7280384147244,-49714851113,7230669296131,-6138818044732,1091851251399,18416867318,-141336290056,-136037062435,-425390737162,-220211986908,323329104591,10642094061,-1019865515,9622228546,0,332951333137,-61373966768,0,-61373966768,271577366369,-2539721,271579906090,0,0
