Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2008,0,98451762733,33604170338,10201021559,0,0,-39285697379,26667925509,0,129639182760,-558008274191,-482620900846,755864584733,-2008911841,-17991537956,-5385638793,64575362281,-10484503012,-126420636865,-210081039865,0,-385121212912,301514952097,-75868790883,28000000000,26452269882,-315103821681,722972217508,0,400175907135,-171307256357,0,-2085632000,0,949755236286,508230777740,44129538681,0,552360316421
2009,0,277642790290,76494075329,-1292067756,-63633655,0,-73773990000,29079224223,0,308086398431,-931933144500,-54659830422,1040631301234,-12170988973,-17991537956,0,-2513000000,7672571879,337121769693,-267661191248,34876089,-58389201139,5966257791,-886824121977,51036591478,156905290878,-998931498128,354791546412,0,1311072302493,-1028416789657,0,-53673286836,0,583773772412,-78035956023,552360316421,0,474324360398
2010,0,943904398704,90247912447,60754208558,-1184993047,0,-362099963726,114058654438,0,845680217374,-750016782363,-513396066885,2102611101190,-202764167420,-150183162293,-175568739787,47523318719,-38693809784,1165191908751,-1246169559400,34266956392,-471232528890,280207507439,-1892160443738,73439206947,253052331620,-2968596529630,1002784109156,0,4108357573913,-1860599180173,0,-400000000000,0,2850542502896,1047137882017,474324360398,0,1521462242415
2011,0,184909606840,144700901064,151156857690,0,0,-288245952554,306487481093,0,499008894133,-443236273578,-2198897266727,1225653002123,31922979765,-419788442776,127356136745,188470887335,-112747855257,-1102257938237,-1479062876823,222561902936,-883000000000,1030563411212,-32571100842,0,160660942333,-980847721184,0,-18305601139,6341963509991,-4960236765050,0,-17758566220,0,1345662577582,-737443081839,1521462242415,0,784019160576
2012,0,-1823862024631,247047119019,432060065235,9473825279,0,-102944047999,475987230490,0,-762237832607,-1456235696678,171313816205,3276063764051,140317359167,-282776928903,-80082309003,4415988697,-1789038510667,-778260349738,-403202711054,2298633219,-50000000000,67676000000,-17286017167,200901803550,95163583419,-104448708033,1375000000000,-29710000,2968510582628,-3488941990923,-19749226403,0,0,834789655302,-47919402469,784019160576,4430789,736104188896
2013,0,-2158742984414,208428977253,1205788197532,-11491636071,0,-38611990305,454402187209,0,-340227248796,897355311277,-627587619973,291861298120,804732569015,-211097548963,-22069013038,2458498300,-28721032109,766705213833,-73153123017,257789430549,-2960276334,50000000000,-67711981478,306886593216,56483886867,527334529803,0,0,1824946718053,-2226848630369,-30710281374,0,0,-432612193690,861427549946,736104188896,242422303,1597774161145
2014,0,47232725144,119770854711,96488158233,-976572032,0,-53627576075,131442443218,0,340330033199,-73456295562,-555701327371,561417031635,2107643082434,-101708211857,-44323701395,4094005067,-1265764055819,972530560331,-97798503814,33165656975,-20536276347,0,0,98669631807,37690431809,51190940430,0,0,1831270275901,-2660758190325,-26462672026,0,0,-855950586450,167770914311,1597774161145,270307968,1765815383424
2015,0,88523896438,116383131565,339242466389,-3482602996,0,-3582610746,136740804866,0,673825085516,482566555393,-802006105667,-1365983078137,44319839699,-122099668121,-46653079024,78721848,-18862823752,-1154814552245,-106031113207,47407155116,-15780140256,0,0,152521794597,22374367116,100492063366,26158617975,0,1820285026538,-1618257606467,-26746124952,-41620298200,0,159819614894,-894502873985,1765815383424,1931461208,873243970647
2016,0,113700345832,118423144220,-233198214268,18306860263,0,-22385833038,147193219648,0,142039522657,1020785358780,1100003586301,-1660287004501,37808145135,-104097262765,-37194248105,19606727425,-17080678593,550784146334,-119989381277,76355878204,0,44535361369,0,51965534169,41400181965,94267574430,0,0,1906859237853,-2053958691976,-16719648776,-34766264100,0,-198585366999,446466353765,873243970647,3024327777,1322734652189
2017,0,-415262504939,118477796885,57798649857,-2678122754,0,-34608874308,108949594810,0,-167323460449,-1492910668917,221154529409,646116471680,46461837475,-106849990284,-16766100500,33737642094,-17672296047,-852052035539,-14311385273,239397978338,0,6501073836,0,469903175773,62830656566,764321499240,0,0,1000264509748,-1255339064638,-35380026926,-43456221855,0,-333910803671,-421641339970,1322734652189,114004138,901207316357
