Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,157030843448,0,157030843448,-130468921317,26561922131,2714433275,-5322431982,0,0,-17141204704,6812718720,100737900,-50058962,50678938,0,6863397658,0,0,0,6863397658,0,6863397658,3432,0
2006,0,255138209298,-24992727,255113216571,-216805623071,38307593500,889259068,-8965148011,-8352197627,0,-19667565503,10564139054,801393627,-1281426405,-480032778,0,10084106276,-1411975650,0,-1411975650,8672130626,0,8672130626,4336,0
2007,0,237567959465,0,237567959465,-192917425466,44650533999,2041132667,-12805327089,-12657467272,0,-23327499230,10558840347,2202409965,-322690386,1879719579,0,12438559926,-1767785870,0,-1767785870,10670774056,0,10670774056,4268,0
2008,0,322199475776,0,322199475776,-262291271871,59908203905,2504440181,-13323191658,-13028881343,0,-21626908565,27462543863,4469978112,-8620523604,-4150545492,0,23311998371,-3228679772,0,-3228679772,20083318599,0,20083318599,4027,0
2009,0,541691150452,0,541691150452,-456730890886,84960259566,5710375954,-12937772981,-12664368327,-496037545,-42875424557,34361400437,1240111268,-1584306187,-344194919,379599528,34396805046,-5395293118,0,-5395293118,29001511928,5304266358,23697245570,4779,0
2010,0,747298425826,-33689615,747264736211,-653221872559,94042863652,7647333232,-19940428122,-19079970795,-3450000,-51504929616,30241389146,5581559644,-1600235726,3981323918,3411030521,37633743585,-9268690109,0,-9268690109,28365053476,6643223804,21721829672,3533,0
2011,0,733539865728,-18181112,733521684616,-620724963238,112796721378,1941284374,-34476824919,-32736572097,0,-53980650092,26280530741,1965267204,-1172003498,793263706,2140029749,29213824196,-5623949661,0,-5623949661,23589874535,5302460174,18287414361,2288,0
2012,0,874497688136,0,874497688136,-753753596758,120744091378,3654624003,-32701670327,-28841047494,0,-58727863558,32969181496,4472331236,-2595924586,1876406650,1945561110,36791149256,-4566656577,0,-4566656577,32224492679,7133434777,25091057902,3140,0
2013,0,870840352763,0,870840352763,-755640140430,115200212333,1786248263,-27342421344,-21264805958,0,-68391657392,21252381860,2770665935,-3512726201,-742060266,841717654,21352039248,-6015054138,30068923,-5984985215,15367054033,0,15367054033,1331,0
2014,0,1344829921454,-384619738,1344445301716,-1125086416698,219358885018,1888995815,-29556270943,-19572446781,0,-124954148409,66737461481,496928438,-9645160176,-9148231738,0,57589229743,-12658091739,45929402,-12612162337,44977067406,0,44977067406,3893,0
2015,0,1134629746449,-129012247,1134500734202,-940880702631,193620031571,3123811385,-27535127768,-17652222257,-101590360,-50962017637,118145107191,4830091756,-5886737947,-1056646191,0,117088461000,-22214652071,349332590,-21865319481,95223141519,3499500211,91723641308,7622,0
2016,0,968875469382,0,968875469382,-823615519481,145259949901,2735307198,-42022599544,-38270044416,0,-82712018643,23260638912,26060412973,-4107381367,21953031606,0,45213670518,-9714007829,2264623388,-7449384441,37764286077,5584501674,32179784403,2599,0
2017,0,702425437114,0,702425437114,-525801059626,176624377488,6870647434,-48608685133,-41962305919,0,-61253840420,73632499369,48970079608,-22120483873,26849595735,0,100482095104,-14303580826,-1314041344,-15617622170,84864472934,9883740944,74980731990,6274,0
2018,0,617844031055,0,617844031055,-470546144637,147297886418,2817791631,-53019697223,-49347017412,0,-61396071061,35699909765,15626640899,-1890730939,13735909960,0,49435819725,-19825051995,13978006592,-5847045403,43588774322,13897293770,29691480552,2333,2333
2019,0,677919656178,0,677919656178,-447716281333,230203374845,868653986,-93622458833,-90157643246,0,-64512503633,72937066365,4394158111,-1667318590,2726839521,0,75663905886,-12087654308,7854701836,-4232952472,71430953414,9837398003,61593555411,3775,3775
