Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2011,0,1462538507397,-215374809,1462323132588,-1199288995610,263034136978,42684432592,-47039170721,-15383102893,-102230441215,-121409850934,35039106700,8803456352,-5667863066,3135593286,123265150,38297965136,-1168542356,-1178151594,-2346693950,35951271186,562173909,35389097277,4424,0
2012,0,1492685271533,-646575834,1492038695699,-1227974425340,264064270359,6150970908,-9961778312,-9114295514,-98941261688,-126919530394,34392670873,8368751648,-4797763804,3570987844,634792399,38598451116,-4513326227,0,-4513326227,34085124889,507653728,33577471161,4197,0
2013,0,1842577772606,-428862670,1842148909936,-1571518551673,270630358263,8007723681,-10140973034,-7477841487,-105684597140,-124189090679,38623421091,12856712651,-6723830113,6132882538,379390964,45135694593,-13478416510,0,-13478416510,31657278083,559148891,31098129192,3887,0
2014,0,2344629002584,-475225881,2344153776703,-2012030361818,332123414885,14711679611,-14125485755,-9126321121,-121713141052,-164003712221,46992755468,8040017015,-3628573518,4411443497,154043828,51558242793,-6345969191,0,-6345969191,45212273602,696450704,44515822898,5191,0
2015,0,2712756475636,-268326533,2712488149103,-2335783962105,376704186998,21274313955,-30495005121,-8434388298,-138879938937,-171692454641,56911102254,6680934887,-4128227166,2552707721,0,59463809975,-10904358454,0,-10904358454,48559451521,762798544,47796652977,4780,0
2016,0,2923678973964,-477426316,2923201547648,-2483342867853,439858679795,18517409927,-22776287984,-9377712135,-167863421901,-207818149930,59918229907,2160095487,-531857205,1628238282,0,61546468189,-9598411122,0,-9598411122,51948057067,509348893,51438708174,5144,0
2017,0,3028554884033,-548107703,3028006776330,-2584207163784,443799612546,16545756632,-20160462259,-12090445671,-175181742609,-202503575270,62499589040,1709912899,-1698895566,11017333,0,62510606373,-10020446821,0,-10020446821,52490159552,437956110,52052203442,2863,0
2018,0,2980317712375,-293930947,2980023781428,-2513676608682,466347172746,18180152372,-37514386789,-18449202088,-172275201381,-213202018186,61535718762,7571657864,-2748913119,4822744745,0,66358463507,-10632550352,0,-10632550352,55725913155,398538561,55327374594,1830,0
2019,0,3351258398956,-422152742,3350836246214,-2838517462897,512318783317,17151754731,-33896410013,-24111707010,-197967444027,-218763618580,78843065428,4372116513,-1123495856,3248620657,0,82091686085,-13665083136,0,-13665083136,68426602949,477748551,67948854398,1744,0
