Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2017,3,836137476872,-413534605900,-183046984701,-3207773399,-3064171528,44965816227,-63884998857,0,214364758714,-61697173281,0,-3000000000,52000000000,0,0,637723009,-12059450272,15300000000,0,142284629434,-355804828367,0,-22335150,0,-198242534083,4062774359,42927587261,1962021928,48952383548
2017,4,705066787342,-384212523449,-144435859288,-3181852721,-2937191722,88260657163,-55332259222,0,203227758103,-30983479652,0,-18600000000,19700000000,0,0,138803667,-29744675985,0,0,147915510446,-222530674774,0,0,0,-74615164328,98867917790,48952383548,1339363059,149159664397
2018,1,695406461309,-366785355477,-218939477660,-4329785699,-1720336055,14543245464,-39754006211,0,78420745671,-42967180203,0,-15572000000,72172000000,0,0,440770197,14073589994,0,0,181266603844,-333339242644,0,0,0,-152072638800,-59578303135,92978969068,2009393244,35410059177
2018,2,659000614121,-335014028167,-142704602916,-4605737954,-1818619798,24500276491,-79628238801,0,119729662976,-20977212213,0,0,0,0,0,13470148,-20963742065,0,0,94732285420,-174418080448,0,-32855050080,0,-112540845108,-13774924197,35410059177,1781484428,23416619408
2018,3,907857582180,-438437494309,-161422263581,-5125151979,-2166072634,28871390614,-62242659032,0,267335331259,-26492110030,0,0,0,0,0,16032168,-26476077862,0,-2440000,157210586777,-313506697356,0,0,0,-156298550579,84560702818,23416619408,-45291658,107932030568
2018,4,759174324925,-482851217964,-152060551661,-5295221110,-3549685589,51815258319,-75281256674,0,91951650246,-51543739261,0,0,1527913128,0,0,19340537,-49996485596,0,0,159470081384,-245145450880,0,0,0,-85675369496,-43720204846,107932030568,-109422365,64102403357
2019,1,763160811074,-393859905114,-246244843558,-6200329780,-3077592207,7501199213,-46463501024,31969274972,74815838604,-39084677683,0,0,8241091959,0,0,45216832,-30798368892,0,0,258964455737,-315529267928,0,0,0,-56564812191,-12547342479,64102403357,85565153,51640626031
2019,3,0,0,0,0,0,0,0,29233154703,180601364606,-27155194853,-1339445455,-35825341920,37525341920,0,0,5749108,-26788891200,0,0,215162619438,-361260224201,0,1210741480,0,-144886863283,8925610123,35937673511,132858592,44996142226
2019,4,957474723255,-677162461349,-153996288432,-5343785981,-3174685325,41854027277,-49172619119,0,110478910326,-19198486212,2901918182,0,0,0,0,7724127,-16288843903,0,0,254543385814,-321547615188,0,0,0,-67004229374,27185837049,44996142226,-12640027,72169339248
2020,1,855909549320,-555492316256,-252433259017,-4788845430,-3003481859,12297394755,-42221133082,0,10267908431,-14037376125,2527272727,-8600000000,0,0,0,8337579,-20101765819,0,0,365518759616,-296012290886,0,0,0,69506468730,59672611342,72169339248,546002884,132387953474
2020,2,879072539631,-676846899065,-143694719124,-4822284893,0,30043878065,-55739978956,0,28012535658,-40148319070,-2527272727,-168637500000,54650000000,0,0,290751980,-156372339817,0,0,410466175105,-384591311388,0,0,0,25874863717,-102484940442,130701792804,-474010255,27742842107
