disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2017-08-04,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2017-08-15,,,Giá tham chiếu 28.300 đ/cp,,,,
2017-08-16,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2017-08-16,2018-04-04,,Thời gian niêm yết dưới 6 tháng,,,,
2017-09-15,stockAlert,noticed,Nhắc nhở,2017-09-13,,,Chậm CBTT bổ nhiệm Phó TGĐ,,,,
2017-09-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-10-09,2017-10-25,2017-10-25,Tạm ứng cổ tức đợt 1/2017 (1000đ/cp),1000,10,1,2017
2018-02-27,investorRight,MEETING,Họp cổ đông,2018-03-19,2018-04-14,2018-04-14,ĐHĐCĐ thường niên năm 2018,,,,
2018-02-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-03-19,2018-05-10,2018-05-10,Trả cổ tức đợt 2/2017 (1200 đ/cp),1200,12,2,2017
2019-03-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-04-01,2019-05-22,2019-05-22,Trả cổ tức năm 2018 (2000 đ/cp),2000,20,,2018
2019-03-07,investorRight,MEETING,Họp cổ đông,2019-04-01,2019-04-20,2019-04-20,ĐHĐCĐ thường niên năm 2019,,,,
2020-04-01,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-03-30,2020-06-15,2020-06-15,Trả cổ tức năm 2019 (1800 đ/cp),1800,18,,2019
2020-04-01,investorRight,ADPAYDATE,Thay đổi thời gian trả cổ tức,2020-03-30,2020-06-15,2020-06-15,Thay đổi ngày trả cổ tức năm 2019 từ ngày 20/05/2020 sang ngày 15/06/2020,1800,18,,2019
2020-04-01,investorRight,ADPAYDATE,Thay đổi thời gian trả cổ tức,2020-03-30,2020-06-15,2020-06-15,Thay đổi ngày trả cổ tức năm 2019 từ ngày 20/05/2020 sang ngày 15/06/2020,1800,18,,2019
2020-05-06,investorRight,MEETING,Họp cổ đông,2020-03-30,2020-05-30,2020-05-30,ĐHĐCĐ thường niên năm 2020,,,,
2020-09-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-09-14,2020-09-30,2020-09-30,Trả cổ tức đợt 1/2020 (1000 đ/cp),1000,10,1,2020
