Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2006,0,170947708790,-490207092,170457501698,-135571979192,34885522506,388674667,-1584123590,-1584123590,-3842456094,-8682017612,21165599877,507318213,-74137912,433180301,0,21598780178,-2159878018,0,-2159878018,19438902160,0,19438902160,5846,0
2007,0,191698233899,-255279704,191442954195,-148667964328,42774989867,3226489196,0,0,-6500835393,-10661888132,28838755538,455477793,-682087038,-226609245,0,28612146293,-3083382570,0,-3083382570,25528763723,0,25528763723,4638,0
2008,0,208779505405,-1827030752,206952474653,-163048758538,43903716115,4860754847,-374295565,0,-7059964491,-11030270831,30299940075,491247418,-273188775,218058643,0,30517998718,-3011272141,0,-3011272141,27506726577,0,27506726577,4584,0
2009,0,229515503131,-931949516,228583553615,-177308445048,51275108567,6527498333,75678330,-157759024,-10938721155,-12393917310,34545646765,363898870,-113076837,250822033,0,34796468798,-4641649023,0,-4641649023,30154819775,0,30154819775,5026,0
2010,0,249918128442,-877912143,249040216299,-189211795989,59828420310,4524879948,-5160030696,-5115018442,-8134648147,-17445617536,33613003879,410344834,-385826652,24518182,0,33637522061,-7464328417,98611767,-7365716650,26271805411,0,26271805411,4379,0
2011,0,287003600856,-5327507615,281676093241,-218400984635,63275108606,3696944114,-8340548941,-5982752817,-10053457114,-19014182271,29563864394,1347960904,-89457899,1258503005,0,30822367399,-4548626605,17714764,-4530911841,26291455558,0,26291455558,3580,0
2012,0,318405947854,-2444263448,315961684406,-254095119558,61866564848,795624200,-7432866879,-6118534660,-10520795520,-19434291392,25274235257,6589910315,-5441046034,1148864281,0,26423099538,-4364063708,-172322607,-4536386315,21886713223,0,21886713223,2641,0
2013,0,333073599702,-1956234666,331117365036,-258694357848,72423007188,755452510,-5472454462,-4371361350,-8807412109,-31086945498,27811647629,30553866871,-27245628394,3308238477,0,31119886106,-8639033183,124467753,-8514565430,22605320676,0,22605320676,2696,0
2014,0,400522922889,-1288150319,399234772570,-317348628288,81886144282,1288462463,-2874695070,-1957550420,-12936997734,-30604730625,36758183316,31588724107,-30426608927,1162115180,0,37920298496,-8640822599,-216713922,-8857536521,29062761975,0,29062761975,3341,0
2015,0,390571101377,-3328987903,387242113474,-298253742269,88988371205,2507384678,-3441725623,-1369530602,-19312263718,-29497580215,39244186327,15131558693,-4872966466,10258592227,0,49502778554,-12774423566,-220755096,-12995178662,36507599892,0,36507599892,3882,0
2016,0,393600745637,-1110502899,392490242738,-304566146134,87924096604,9324723809,-2425403022,-1633538563,-20919865718,-38233216569,35670335104,43126935977,-3799033184,39327902793,0,74998237897,-17119334560,246610510,-16872724050,58125513847,0,58125513847,4669,0
2017,0,421548210986,-10139349779,411408861207,-308385328931,103023532276,13732553873,-2871919780,-2576426383,-25614368857,-32238963165,56030834347,38167070660,-21526908698,16640161962,0,72670996309,-14873077048,-5826032,-14878903080,57792093229,0,57792093229,4521,0
2018,0,490143604866,-5214856372,484928748494,-367609651881,117319096613,11707484918,-3620879914,-3283916829,-32588782272,-27865610492,64951308853,38556237195,-37398097794,1158139401,0,66109448254,-13777978539,5826032,-13772152507,52337295747,0,52337295747,4101,4101
2019,0,630372631027,-11119927029,619252703998,-500225442097,119027261901,8665396675,-6601060920,-5803132185,-38418906499,-37971097975,44701593182,45157551052,-33817858019,11339693033,0,56041286215,-11575572467,0,-11575572467,44465713748,0,44465713748,3485,3485
