disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2010-04-16,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2010-05-04,,,Giá tham chiếu 30.000đ/cp,,,,
2010-11-18,investorRight,POLL,Lấy ý kiến cổ đông,2010-11-25,,,Lấy ý kiến cổ đông bằng văn bản,,,,
2010-12-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-12-22,2011-01-06,2011-01-06,Trả cổ tức năm 2010 (1000 đ/cp),1000,10,,2010
2010-12-16,investorRight,POLL,Lấy ý kiến cổ đông,2010-12-22,,,Lấy ý kiến cổ đông bằng văn bản,,,,
2011-03-07,investorRight,MEETING,Họp cổ đông,2011-03-15,2011-04-22,2011-04-22,ĐHCĐ thường niên năm 2011,,,,
2011-03-07,investorRight,POLL,Lấy ý kiến cổ đông,2011-03-15,,,Lấy ý kiến cổ đông bằng văn bản,,,,
2011-10-12,investorRight,POLL,Lấy ý kiến cổ đông,2011-10-20,,,v/v điều chỉnh kế hoạch SXKD năm,,,,
2011-11-09,investorRight,KINDDIV,Cổ phiếu thưởng,2011-11-17,2011-11-21,,Tỷ lệ 100:20,,20,,
2011-12-23,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-12-30,,,Số lượng 50.000.000 cp,,,,
2012-03-09,investorRight,MEETING,Họp cổ đông,2012-03-22,2012-04-20,2012-04-20,ĐHĐCĐ thường niên năm 2012,,,,
2012-07-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-07-12,2012-07-30,2012-07-30,Trả cổ tức năm 2011 (500 đ/cp),500,5,,2011
2013-03-13,investorRight,MEETING,Họp cổ đông,2013-03-21,2013-04-23,2013-04-23,ĐHĐCĐ thường niên năm 2013,,,,
2013-09-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-10-04,2013-10-23,2013-10-23,Trả cổ tức năm 2012 (500 đ/cp),500,5,,2012
2013-09-23,investorRight,POLL,Lấy ý kiến cổ đông,2013-10-04,2013-10-31,2013-10-31,Vv: Bổ sung một số ngành nghề kinh doanh,,,,
2014-03-19,investorRight,MEETING,Họp cổ đông,2014-03-26,2014-04-26,2014-04-26,ĐHĐCĐ thường niên năm 2014,,,,
2015-04-17,stockAlert,noticed,Nhắc nhở,2015-04-17,2015-04-27,,Vv chậm CBTT BCTC kiểm toán năm 2014 lần 2,,,,
2015-04-27,stockAlert,noticed,Nhắc nhở,2015-04-27,,,Vv liên tục vi phạm CBTT,,,,
2015-05-19,investorRight,MEETING,Họp cổ đông,2015-05-22,2015-07-28,2015-07-28,ĐHĐCĐ thường niên năm 2015,,,,
2015-09-07,stockAlert,alert,Cảnh báo,2015-09-07,,,LNST cổ đông công ty mẹ 6 tháng đầu năm âm,,,,
2015-09-29,investorRight,MEETING,Họp cổ đông,2015-10-05,2015-11-13,2015-11-13,ĐHĐCĐ bất thường năm 2015,,,,
2016-01-15,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế giao dịch),2015-07-14,2016-01-18,,Vi phạm các quy định về quy chế CBTT,,,,
2016-03-29,investorRight,MEETING,Họp cổ đông,2016-04-04,2016-04-29,2016-04-29,ĐHCĐ thường niên năm 2016,,,,
2016-04-05,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2016-04-05,,,Chứng khoán thuộc diện cảnh báo,,,,
2016-05-04,investorRight,MEETING,Họp cổ đông,2016-04-04,2016-05-17,2016-05-17,ĐHCĐ thường niên năm 2016 lần 2,,,,
2016-05-18,investorRight,MEETING,Họp cổ đông,2016-04-04,2016-06-07,2016-06-07,ĐHCĐ thường niên năm 2016 lần 3,,,,
2017-04-14,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế GD),2017-04-21,2017-04-25,,"LNST 2016, LNST chưa phân phối tại 31.12.2015/2016 âm",,,,
2017-04-21,stockAlert,control,Kiểm soát (Không hạn chế GD),2017-04-25,,,LNST chưa pp 2018 âm và LNST cty mẹ dương,,,,
2017-04-28,investorRight,MEETING,Họp cổ đông,2017-03-31,2017-05-23,2017-05-23,ĐHĐCĐ thường niên năm 2017,,,,
2017-12-14,investorRight,MEETING,Họp cổ đông,2017-11-28,2017-12-25,2017-12-25,ĐHĐCĐ bất thường năm 2017,,,,
2018-05-17,investorRight,MEETING,Họp cổ đông,2018-06-04,2018-08-15,2018-08-15,ĐHĐCĐ thường niên năm 2018,,,,
2018-10-25,stockAlert,noticed,Nhắc nhở,2018-10-24,,,Đăng ký lại Người được ủy quyền công bố thông tin,,,,
2020-07-03,investorRight,MEETING,Họp cổ đông,2020-05-26,2020-07-18,2020-07-18,ĐHĐCĐ thường niên năm 2020,,,,
