Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,3,1051599751255,-888992871893,-91987029839,-1614012559,-8672797835,100598023991,-217656819094,0,-56725755974,-14988494525,0,0,0,0,0,1495540803,-13492953722,0,0,241873494951,-149381795789,0,0,0,92491699162,22272989466,198279879091,1619710,220554488267
2016,4,1159635007259,-1047307018958,-77550184574,-3151569805,-8021043536,-94276330799,69265389255,0,-1405751158,-9627573781,0,0,0,0,0,1907838300,-7719735481,0,0,201748320716,-198878627579,0,0,0,2869693137,-6255793502,220554488267,24331048,214323025813
2017,1,1169018428860,-882388729131,-134083090597,-2738852800,-8903802527,1941307823,-87982328309,0,54862933319,-7822990066,0,0,0,0,0,1934767415,-5888222651,0,0,193174132931,-203160085422,0,0,0,-9985952491,38988758177,214323025813,-5656849,253306127141
2017,2,1117602091646,-783736438319,-93698148711,-3080534672,-9825871826,2239029408,-87810960884,0,141689166642,-2878250003,8335000,0,0,0,0,3263783404,393868401,0,0,196907105456,-196059156242,0,-18608861539,0,-17760912325,124322122718,253306127141,14840900,377643090759
2017,3,1142809453049,-911890613930,-100283896485,-2778416200,-6305829535,13659077768,-78425753349,0,56784021318,-2958413873,305152727,0,0,0,0,4301188375,1647927229,0,0,302000339140,-203885597805,0,0,0,98114741335,156546689882,377643090759,-10512993,534179267648
2017,4,1282287554568,-959797072525,-105147410060,-3789516386,-10891950317,3657576870,-103113888064,0,103205294086,-7093569302,10903000,0,0,0,0,6274292612,-808373690,0,0,58452617634,-138985058557,0,-30684548547,0,-111216989470,-8820069074,534179267648,3941922,525363140496
2018,1,1215560523220,-915112808861,-194809565992,-2947498229,-19592841448,8731022694,-93109515237,0,-1280683853,-5441398140,61397727,0,0,0,0,5627653214,247652801,0,0,185060388793,-205210918758,0,0,0,-20150529965,-21183561017,525363140496,5570990,504185150469
2018,2,1205204901659,-1045532889015,-115168973276,-3190336812,-6897177569,3285000461,-90304704761,0,-52604179313,-5321771905,19247962,0,0,0,0,6011322849,708798906,0,0,292043013288,-187658192356,0,-55980345400,0,48404475532,-3490904875,504185150469,13990555,500708236149
2018,3,1488091431140,-1303795347304,-110811929751,-4647261555,-7988435966,3088119135,-90927114769,0,-26990539070,-549208511,22527000,0,0,0,0,5871653882,5344972371,0,0,367414981353,-368608621145,0,-635304600,0,-1828944392,-23474511091,500708236149,92724665,477326449723
2018,4,1505302023213,-1257562619750,-114937584587,-3858316191,-11269837131,5475425314,-101708634251,0,21440456617,-13136292323,65360600,0,0,0,0,5167067606,-7903864117,0,0,236399596195,-348475099323,0,-4515000,0,-112080018128,-98543425628,477326449723,-144651971,378638372124
2019,1,1445774048214,-1143526306236,-135039245786,-2164328918,-14050280040,5615835946,-150499356191,11287681353,6110366989,-8064751751,127202500,0,0,0,0,3525359924,-4412189327,0,0,47913385417,-191010177408,0,0,0,-143096791991,-141398614329,378638372124,2100717,237241858512
2019,2,1373779839216,-1099114068151,-110046042597,-2326221322,-9461313534,2315494892,-96516035605,0,58631652899,-8001280931,35666000,0,0,0,0,3651306382,-4314308549,0,-22200000,148322831848,-40105778999,0,-700000,0,108194152849,162511497199,237241858512,31756361,399785112072
2019,3,1472063290146,-1167712102911,-114023280023,-2666366533,-23072787762,3005764486,-100034997971,10111667210,67559519432,-15639311450,201902206,0,0,0,0,5319619077,-10117790167,-22200000,22200000,179446300136,-154249678451,0,-40453082500,0,-15256460815,42185268450,399785112072,-61461648,441908918874
2019,4,1748341035189,-1551115857037,-128867406595,-2591477141,-11456008784,4050027571,-91417477538,0,-33057164335,-23734861015,65692000,0,0,0,0,4254000575,-19415168440,22200000,-22200000,417872800129,-393657624509,0,-3042500,0,24212133120,-28260199655,441908918874,39886942,413688606161
2020,1,1418015850095,-1098087056771,-177080832986,-3009313798,-19701661114,4621048292,-105344048478,0,19413985240,-17874694965,103654000,0,0,0,0,3401939796,-14369101169,0,0,209679204598,-284536677709,0,0,0,-74857473111,-69812589040,413688606161,96088320,343972105441
2020,2,1344489134905,-1042697288640,-116061740851,-3398908427,0,3782669479,-75471416501,0,110642449965,-5718616136,75034000,-20200000000,0,0,0,4933203598,-20910378538,0,0,378395928356,-238887455224,0,-650000,0,139507823132,229239894559,343972105441,-148690835,573063309165
