Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2017,1,12984770882,-11314566545,-275937995,0,0,71299505,-182214945,0,1283350902,0,0,0,0,0,0,583578,583578,0,0,0,-2918500000,0,0,0,-2918500000,-1634565520,2854015089,0,1219449569
2017,2,4479091051,2279192634,-5051009265,-84608333,-1000000000,-71299505,179214945,0,730581527,0,0,0,0,0,0,596612,596612,0,0,0,-750000000,0,0,0,-750000000,-18821861,1219449569,0,1200627708
2017,3,1382629004,-141336165,-1308530440,0,0,111470475,94361378,0,138594252,0,0,0,0,0,0,324208,324208,0,0,0,0,0,0,0,0,138918460,1200627708,0,1339546168
2018,1,7824952954,-6460864442,-234443124,0,0,1000000000,-228755453,0,1900889935,0,0,0,0,0,0,680929,680929,0,0,0,-1671000000,0,0,0,-1671000000,230570864,1271919400,0,1502490264
2018,2,1209405203,4161500187,-507443124,-43008333,0,9595293,-4478974745,0,351074481,0,0,0,0,0,0,252145,252145,0,0,0,-480000000,0,0,0,-480000000,-128673374,1502490264,0,1373816890
2018,3,33703047766,-35620331544,-190720414,43008333,0,1036712,3884097277,0,1820138130,-2500000,0,0,0,0,0,176444,-2323556,0,0,0,-1405000000,0,0,0,-1405000000,412814574,1373816890,0,1786631464
2018,4,2865211693,-1581451460,-218217576,0,-410183301,727412254,-1312369010,0,70402600,-73490804,0,0,0,0,0,65682,-73425122,0,0,0,3556000000,-4382942056,0,0,-826942056,-829964578,1786631464,0,956666886
2019,1,5390391744,-11970193339,-176792576,0,0,1500000000,5477272727,0,220678556,-640000,0,0,0,0,0,13998,-626002,0,0,0,0,0,0,0,0,220052554,956666886,0,1176719440
2019,2,2930624545,-7497842572,-141519000,0,0,5000000000,-29534545,0,261728428,0,0,0,0,0,0,30628,30628,0,0,0,-354000000,0,0,0,-354000000,-92240944,1176719440,0,1084478496
2019,3,30598182,-21058321400,-176519000,0,0,21860199757,9908409220,0,10564366759,-10226222347,0,0,0,0,0,44810,-10226177537,0,0,0,354000000,-365500000,0,0,-11500000,326689222,3077743173,0,3404432395
2019,4,647984863,-270919211,-141519000,0,0,0,0,0,235546652,0,0,0,0,0,0,0,0,0,0,0,-365500000,365500000,0,0,0,235546652,3404432395,0,3639979047
2020,1,395492364,-993323136,-104028174,0,0,36148463,-61636364,0,-727346847,0,0,0,0,0,0,7349,7349,0,0,0,0,0,0,0,0,-727339498,3639979047,0,2912639549
2020,2,31100059,-56179276,-103375674,-1023,0,0,-51951621,0,-180407535,0,0,0,0,0,0,5311,5311,0,0,0,0,0,0,0,0,-180402224,2912639549,0,2732237325
