Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2016,3,22984783522,0,22984783522,-18251803993,4732979529,602000789,-1679665782,-1679665782,0,-568135635,3087178901,0,-253575805,-253575805,0,2833603096,-658200457,0,-658200457,2175402639,0,2175402639,0,0
2017,1,1596905907,0,1596905907,-1076755822,520150085,600583578,-1369626366,-1369626366,0,-424378411,-673271114,0,0,0,0,-673271114,0,0,0,-673271114,0,-673271114,0,0
2017,2,8443584840,0,8443584840,-4948062881,3495521959,600596612,-1122456921,-1122456921,0,-587049368,2386612282,0,0,0,0,2386612282,-363039662,0,-363039662,2023572620,0,2023572620,0,0
2017,3,10246581819,-14581818,10232000001,-8280855681,1951144320,600324208,-1119784743,-1119784743,0,-420953154,1010730631,11470475,0,11470475,0,1022201106,-214625935,0,-214625935,807575171,0,807575171,0,0
2017,4,14811949710,-290419907,14521529803,-12070882404,2450647399,600322956,-1104720810,-1104720810,0,-415920303,1530329242,0,0,0,0,1530329242,-316251563,0,-316251563,1214077679,0,1214077679,0,0
2018,1,13299190148,0,13299190148,-11481874873,1817315275,600680929,-1046943842,-1046943842,0,-441058359,929994003,0,0,0,0,929994003,-196184515,0,-196184515,733809488,0,733809488,0,0
2018,2,8464426827,-288959094,8175467733,-7690808860,484658873,600254881,-1042973683,-1042973683,0,-694963208,-653023137,2108324,-49658556,-47550232,0,-700573369,119797248,0,119797248,-580776121,0,-580776121,0,0
2018,3,76000000,0,76000000,-26190476,49809524,600173708,-1029360974,-1029360974,0,-537853220,-917230962,56746930,-94889136,-38142206,0,-955373168,0,0,0,-955373168,0,-955373168,0,0
2018,4,320545456,-190407428,130138028,-109632565,20505463,600065682,-988669366,-988669366,0,-499018304,-867116525,0,-89891699,-89891699,0,-957008224,0,0,0,-957008224,0,-957008224,0,0
2019,1,2727273,0,2727273,-53832565,-51105292,600013998,-959363395,-959363395,0,-422677917,-833132606,0,-61489065,-61489065,0,-894621671,0,0,0,-894621671,0,-894621671,0,0
2019,2,68478182,0,68478182,-46796800,21681382,600031005,-973145332,-973145332,0,-437275145,-788708090,0,-59015198,-59015198,0,-847723288,0,0,0,-847723288,0,-847723288,-125,0
2019,3,4636364,0,4636364,-46796800,-42160436,600045187,-971019228,-971019228,0,-369993003,-783127480,0,-60880820,-60880820,0,-844008300,0,0,0,-844008300,0,-844008300,0,0
2019,4,13181818,0,13181818,-46796800,-33614982,600002713,-970874999,-970874999,0,-223079405,-627566673,0,-59168857,-59168857,0,-686735530,0,0,0,-686735530,0,-686735530,0,0
2020,1,14727273,0,14727273,-25922266,-11194993,600007349,-1131666171,-1131666171,0,-242603986,-785457801,0,-3225000,-3225000,0,-788682801,0,0,0,-788682801,0,-788682801,0,0
