Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,0,66050329642,-36236368289,-12705603972,-3626037216,-216752907,0,-1404181991,0,11861385267,0,0,0,0,-2400000000,0,2417114705,17114705,0,0,24181096045,-35648362734,0,0,0,-11467266689,411233283,1245507246,0,1656740529
2016,0,36862994640,-21874595456,-6195885000,-1425381186,-645708914,0,-65771893929,2805130884,-59050469845,-45000000,115000000,0,0,0,0,2916555383,2986555383,62000000000,0,3351600000,-8090410978,0,0,0,57261189022,1197274560,1656740529,0,2854015089
2017,0,23987142871,-11481473017,-7592885000,-729155007,-1000000000,0,-3000000,2405573363,3180629847,0,0,0,0,0,0,1827354,1827354,0,0,0,-4764552890,0,0,0,-4764552890,-1582095689,2854015089,0,1271919400
2018,0,44875040822,-24490771440,-1150824238,-779423779,-410183301,1746958349,-15710291267,0,4080505146,-75990804,62000000,0,0,0,0,1175200,-12815604,0,0,0,0,-4382942056,0,0,-4382942056,-315252514,1271919400,0,956666886
2019,0,9002857516,-31168687700,-653123929,0,0,39320199757,-13644404535,0,2856841109,-9802738151,0,0,0,0,0,92903,-9802645248,0,0,0,-365500000,0,0,0,-365500000,-7311304139,10951283186,0,3639979047
