Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,95309996248,0,95309996248,-83402455970,11907540278,48298272,-2611308485,-2591968719,-3939610254,-3516500718,1888419093,377044240,-3000002,374044238,0,2262463331,0,0,0,2262463331,0,2262463331,3879,0
2007,0,103997313427,0,103997313427,-90850118798,13147194629,95042131,-2197278198,-2157228752,-3609326784,-4574341482,2861290296,26238605,-67888926,-41650321,0,2819639975,-224561352,0,-224561352,2595078623,0,2595078623,2557,810
2008,0,112472993559,0,112472993559,-100043085802,12429907757,145975372,-4005906490,-3956219636,-4303379449,-3588878190,677719000,150432424,-91681263,58751161,0,736470161,-121033238,0,-121033238,615436923,0,615436923,560,0
2009,0,135943024111,0,135943024111,-116383671878,19559352233,115814454,-3048363179,-3018277043,-5116780184,-6766506093,4743517231,69634350,-80959490,-11325140,0,4732192091,-520363760,0,-520363760,4211828331,0,4211828331,3864,0
2010,0,159900137195,0,159900137195,-131640927506,28259209689,317291675,-3178777782,-3043245738,-6127464340,-9637314853,9632944389,241396315,-24310070,217086245,0,9850030634,-1082245899,0,-1082245899,8767784735,0,8767784735,8042,0
2011,0,236179579068,0,236179579068,-198060962362,38118616706,709235337,-2574917527,-2502832771,-7634525580,-10568739401,18049669535,390464685,-338746341,51718344,0,18101387879,-1592915734,0,-1592915734,16508472145,0,16508472145,9762,0
2012,0,275752922928,0,275752922928,-228154489750,47598433178,1556013516,-2642980170,-2597898598,-9411280960,-14669771831,22430413733,856546514,-37062405,819484109,0,23249897842,-3017496441,0,-3017496441,20232401401,0,20232401401,11964,0
2013,0,281130221494,0,281130221494,-233545224420,47584997074,1388804950,-2432506940,-2396110446,-11428159663,-14715645322,20397490099,31809397,-122719246,-90909849,0,20306580250,-4131508878,0,-4131508878,16175071372,0,16175071372,4761,0
2014,0,299852828173,0,299852828173,-245181170882,54671657291,952661832,-1328134791,-1238956304,-13761569245,-19283690800,21250924287,313636364,-22000000,291636364,0,21542560651,-4331981530,0,-4331981530,17210579121,0,17210579121,5062,0
2015,0,306863524831,0,306863524831,-246109289456,60754235375,1496632481,-691795640,-597195210,-13020181917,-10554127927,37984762372,182659090,-752104764,-569445674,0,37415316698,-5424121694,0,-5424121694,31991195004,0,31991195004,8656,0
2016,0,322819971378,0,322819971378,-271413107175,51406864203,1437387410,-914090320,-834324432,-12164371451,-16532356284,23233433558,184982683,-1183924068,-998941385,0,22234492173,-3198556066,0,-3198556066,19035936107,0,19035936107,4411,0
2017,0,272608171585,-231489000,272376682585,-225418690783,46957991802,1093040018,-220986408,-156857621,-7965809102,-14053840904,25810395406,0,-1457896725,-1457896725,0,24352498681,-9671409531,0,-9671409531,14681089150,0,14681089150,2832,0
2018,0,388637381881,0,388637381881,-319061587557,69575794324,1216530967,-1053404665,-961818909,-8215344687,-20874114241,40649461698,15156970,-88505835,-73348865,0,40576112833,-5936509790,0,-5936509790,34639603043,0,34639603043,6695,0
2019,0,473266600622,0,473266600622,-402638837004,70627763618,858173310,-2086348821,-2035754491,-9499477189,-23287263700,36612847218,75557106,-2999215945,-2923658839,0,33689188379,-5565853728,0,-5565853728,28123334651,0,28123334651,5371,0
