disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2008-01-09,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2008-01-09,,,,,,,
2008-02-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-03-05,2008-03-25,2008-03-25,Cổ tức đợt 2/2007 (810 đ/cp),810,8.1,,2007
2008-02-27,investorRight,MEETING,Họp cổ đông,2008-03-05,2008-03-31,2008-03-31,ĐHCĐ thường niên 2008,,,,
2008-11-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-12-08,2008-12-25,2008-12-25,Tạm ứng cổ tức đợt 1/2008 (1.000 đ/cp),1000,10,1,2008
2009-02-12,investorRight,MEETING,Họp cổ đông,2009-02-23,2009-03-22,2009-03-22,ĐHCĐ thường niên 2009,,,,
2009-06-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-06-17,2009-07-10,2009-07-10,Cổ tức đợt 1/2009 (620 đ/cp),620,6.2,1,2009
2009-06-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-06-17,2009-07-10,2009-07-10,Cổ tức đợt 2/2008 (620đ/cp),620,6.2,2,2008
2009-12-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-12-15,2009-12-31,2009-12-31,Cổ tức đợt 2/2009 (1.000 đ/cp),1000,10,2,2009
2010-01-21,investorRight,MEETING,Họp cổ đông,2010-01-28,2010-03-07,2010-03-07,ĐHĐCĐ thường niên năm 2010,,,,
2010-08-10,investorRight,MEETING,Họp cổ đông,2010-08-16,2010-09-18,2010-09-18,ĐHCĐ bất thường 2010,,,,
2011-02-25,investorRight,MEETING,Họp cổ đông,2011-03-14,,,ĐHCĐ thường niên 2011,,,,
2011-05-17,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2011-05-24,2011-05-26,,"Trả cổ tức năm 2009, tỷ lệ 100:1.8",,1.8,,2009
2011-05-17,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2011-05-24,2011-05-26,,Tỷ lệ 100:55,,55,,
2011-09-22,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-09-27,,,Số lượng 600.045 cp,,,,
2012-02-07,investorRight,MEETING,Họp cổ đông,2012-02-28,,,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-04-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-05-11,2012-06-20,2012-06-20,Trả cổ tức năm 2011 (5.200 đ/cp),5200,52,,2011
2012-11-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-11-20,2012-12-12,2012-12-12,Tạm ứng cổ tức đợt 1/2012 (2.000 đ/cp),2000,20,1,2012
2013-01-15,investorRight,MEETING,Họp cổ đông,2013-01-25,2013-03-26,2013-03-26,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-05-13,investorRight,KINDDIV,Cổ phiếu thưởng,2013-05-14,2013-05-16,,Tỷ lệ 100:100,,100,,
2013-05-13,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-05-14,2013-05-30,2013-05-30,Trả cổ tức đợt 2/2012 (3500 đ/cp),3500,35,2,2012
2013-07-22,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2013-07-25,,,Số lượng: 1.700.045 cp,,,,
2014-02-11,investorRight,MEETING,Họp cổ đông,2014-02-19,2014-04-03,2014-04-03,Đại hội đồng cổ đông thường niên 2014,,,,
2014-06-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-06-18,2014-07-10,2014-07-10,Trả cổ tức năm 2013 (4000 đ/cp),4000,40,,2013
2014-08-25,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành tăng vốn điều lệ, tỷ lệ 10:10",,100,,
2015-01-14,investorRight,MEETING,Họp cổ đông,2015-02-24,,,ĐHCĐ thường niên năm 2015,,,,
2015-04-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-05-21,2015-06-12,2015-06-12,Trả cổ tức năm 2014 (4.000đ/cp),4000,40,,2014
2016-01-12,investorRight,MEETING,Họp cổ đông,2016-03-01,2016-04-01,2016-04-01,Đại hội đồng cổ đông thường niên năm 2016,,,,
2016-03-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-03-15,2016-04-14,2016-04-14,Cổ tức bằng tiền đợt 1 năm 2015 (2.000đ/cp),2000,20,1,2015
2016-04-06,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 100:30",,30,,2016
2016-06-21,investorRight,KINDDIV,Cổ phiếu thưởng,2016-07-04,2016-07-05,,Tỷ lệ 100:40,,40,,
2016-06-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-07-04,2016-07-21,2016-07-21,Trả cổ tức còn lại năm 2015 (4.500 đ/cp),4500,45,,2015
2016-08-24,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-09-08,,,"Số lượng 1,359,998 cp",,,,
2017-01-13,investorRight,MEETING,Họp cổ đông,2017-02-07,2017-03-26,2017-03-26,Đại hội cổ đông thường niên năm 2017,,,,
2017-06-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-06-27,2017-07-07,2017-07-07,Trả cổ tức năm 2016 (3400 đ/cp),3400,34,,2016
2018-01-26,investorRight,MEETING,Họp cổ đông,2018-03-16,2018-04-07,2018-04-07,ĐHĐCĐ thường niên năm 2018,,,,
2018-05-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-06-19,2018-07-05,2018-07-05,Trả cổ tức năm 2017 (2700 đ/cp),2700,27,,2017
2018-07-10,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức đợt 1/2018 (2000 đ/cp),2000,20,1,2018
2018-08-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-09-06,2018-09-20,2018-09-20,Trả cổ tức đợt 1/2018 (2000 đ/cp),2000,20,1,2018
2019-01-24,investorRight,MEETING,Họp cổ đông,2019-03-14,2019-04-13,2019-04-13,ĐHĐCĐ bất thường năm 2019,,,,
2019-08-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-08-29,2019-09-25,2019-09-25,Trả cổ tức đợt 2/2018 (4000 đ/cp),4000,40,2,2018
2019-08-14,investorRight,KINDDIV,Cổ phiếu thưởng,2019-08-29,2019-08-30,,Tỷ lệ 100:10,,10,,
2019-10-09,investorRight,MEETING,Họp cổ đông,2019-10-28,2019-11-24,2019-11-24,ĐHĐCĐ thường niên năm 2019,,,,
