Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,2316366506444,-113508947513,2202857558931,-1815396714078,387460844853,12048472849,-2284570023,-27826473474,-121733368688,-125184736145,150306642846,6021689873,-40369538166,-34347848293,-8089364776,107869429777,-37887754025,1002044220,-36885709805,70983719972,48033216429,22950503543,165,0
2015,1,2110909173114,-84448802101,2026460371013,-1740801346842,285659024171,10029391430,-14817320689,-9025044111,-62326551089,-71091655218,147452888605,1019828326,-175364161,844464165,12584496970,160881849740,-40536042782,2987539471,-37548503311,123333346429,26684930526,96648415903,693,0
2015,2,2404475594172,-98723538197,2305752055975,-1977194490723,328557565252,32408072358,-23002311083,-23357537914,-36871830849,-90764831335,200157788535,1280342827,-1351007073,-70664246,0,200087124289,-31433588861,-3773566691,-35207155552,164879968737,69871481514,95008487223,669,0
2015,3,3459686819376,-32154542063,3427532277313,-3200846957936,226685319377,27935793585,-17703353429,-2642292959,-49426004149,-73734504272,131990132083,2279755158,-1229167589,1050587569,0,133040719652,-20392531306,-11434744,-20403966050,112636753602,6519082539,106117671063,724,0
2015,4,655652097391,-32689358796,622962738595,-357696888812,265265849783,59773806831,-74822502359,-19803506856,-52466581497,-103157101068,79143408556,1882802355,-633274300,1249528055,0,80392936611,-25935699538,689180051,-25246519487,55146417124,31811015750,23335401374,139,0
2016,1,1667209485008,-22874162880,1644335322128,-1434077493026,210257829102,38376659486,-12938168267,-6410485434,-35590806659,-53313484749,133613499771,938187239,-1530958085,-592770846,0,133020728925,-19610560382,-3326835094,-22937395476,110083333449,23632109994,86451223455,713,0
2016,2,2018764441841,-27947309556,1990817132285,-1733014907630,257802224655,112533805059,-12056475734,-16616652099,-42374095408,-56025466823,234306466996,3850069236,-6100486636,-2250417400,0,232056049596,-33697932264,-765153074,-34463085338,197592964258,40225604514,157367359744,865,0
2016,3,1956116152294,-30357867668,1925758284626,-1656092743444,269665541182,52047372187,-17135433981,-15627260550,-53326147219,-64065068328,228332064686,1286755468,672801638,1959557106,0,230291621792,-36677419447,341277710,-36336141737,193955480055,31244746668,162710733387,1053,0
2016,4,1755002241963,-31061189115,1723941052848,-1494659777873,229281274975,44485751496,-58493265277,-29129638307,-18772619626,-55956938356,118185190716,2653214203,-22193004815,-19539790612,0,98645400104,-27292819492,3568545070,-23724274422,74921125682,22645478078,52275647604,339,0
2017,1,2851337228409,-22665567524,2828671660885,-2344195873896,484475786989,607903209204,-107792818830,0,-74810782599,-120075418708,779065877452,5918047486,-4303057181,1614990305,0,780680867757,-156717559997,466381860,-156251178137,624429689620,322759742334,301669947286,1420,0
2017,2,2885692887684,-23933274204,2861759613480,-2435470826827,426288786653,-437955006163,-92096224056,-178662039110,-52950096998,-108877557969,-275785152341,-2737912527,168800594,-2569111933,0,-278354264274,-50855752976,102663437040,51807684064,-226546580210,-209983071864,-16563508346,-605,0
2017,3,3006942138099,-28841906596,2978100231503,-2456262020774,521838210729,45414442701,-106342907669,-95783584780,-58484195152,-130209707367,286877868737,16326560508,-9777842589,6548717919,0,293426586656,-68725578280,7142821251,-61582757029,231843829627,70773880020,161069949607,481,468
2017,4,3350784541487,-35174977558,3315609563929,-2761888830070,553720733859,106393313311,-129032979841,-103883900426,-75066945031,-169555876721,314387498956,28718918378,5760691973,34479610351,0,348867109307,-70588227926,-1903546003,-72491773929,276375335378,85270506411,191104828967,524,492
2018,1,2866435333169,-25139076543,2841296256626,-2437018071085,404278185541,287042375908,-115831657120,-98345983544,-62064827000,-110645554868,424219892008,6028676203,-869862444,5158813759,0,429378705767,-47101789897,404140717,-46697649180,382681056587,69801153494,312879903093,1144,982
2018,2,3411284256276,-33667976826,3377616279450,-2868100724332,509515555118,81966906916,-156027363021,-134091683360,-76533323051,-158439893162,206160641631,6174976139,-8930497356,-2755521217,0,203405120414,-45822395264,5931411861,-39890983403,163514137011,76588803071,86925333940,-92,13
2018,3,3868424471536,-38025995669,3830398475867,-3198610835172,631787640695,218966468249,-126835245562,-115755155026,-95132548254,-163876148897,485636340136,9999456497,-1623526475,8375930022,0,494012270158,-63855151045,-1554882822,-65410033867,428602236291,84528324595,344073911696,659,0
2018,4,3682053499832,-32234999488,3649818500344,-2971283805671,678534694673,170629663454,-146605846419,-111385777708,-113670219051,-165234273212,427434752870,4734095948,-2271915211,2462180737,0,429896933607,-104817549831,5571789345,-99245760486,330651173121,113921308783,216729864338,533,523
2019,1,3088030167794,-23062115196,3064968052598,-2518478598338,546489454260,42287361830,-154571363316,-115252666314,-95382288602,-147070856395,215155857752,2260654284,-3097322903,-836668619,0,214319189133,-51946881599,452257177,-51494624422,162824564711,36265656984,126558907727,311,308
2019,2,4065554268927,-29624916405,4035929352522,-3296168880356,739760472166,125173240058,-218148583277,-169513544881,-127233052136,-177001943197,359121256119,7399803747,-1464255711,5935548036,0,365056804155,-73386026549,6079730531,-67306296018,297750508137,109955338158,187795169979,359,352
2019,3,3940118907855,-37516193566,3902602714289,-3165938113104,736664601185,50779918053,-208393901782,-166151478094,-127006499813,-190847621288,316569880519,6140635344,-2493375949,3647259395,0,320217139914,-71026690347,2681076048,-68345614299,251871525615,67824388145,184047137470,377,0
2019,4,4344453321851,-33946495398,4310506826453,-3592895502204,717611324249,122525701135,-257392170712,-165652207172,-139572601778,-219809807695,272885342485,8839186423,-80910400065,-72071213642,0,200814128843,-64917990625,9110689672,-55807300953,145006827890,8194642187,136812185703,320,0
2020,1,3527232624408,-27506507865,3499726116543,-2920614492764,579111623779,42961141889,-232062958618,-171777683967,-122828071360,-158961477201,132566285558,6799881859,-1729318609,5070563250,0,137636848808,-44067804996,-94687066,-44162492062,93474356746,38991445684,54482911062,112,0
