disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2002-05-09,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2002-05-09,,,Ngày giao dịch đầu tiên trên HOSE,,,,
2005-02-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2005-01-27,2005-03-21,2005-03-21,Cổ tức đợt 2/2004 (1.000 đ/cp),1000,10,2,2004
2005-07-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2005-07-27,2005-08-16,2005-08-16,Cổ tức đợt 1/2005 (600 đ/cp),600,6,1,2005
2005-12-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2006-01-12,2006-01-25,2006-01-25,Cổ tức đợt 2/2005 (1.000 đ/cp),1000,10,2,2005
2006-05-11,investorRight,ISSUE,Phát hành thêm,2006-05-18,2006-06-26,,Tỷ lệ 4:1 với giá 45.000 đ/cp,,25,,
2006-05-11,investorRight,ISSUE,Phát hành thêm,2006-05-18,,,Bảo lãnh phát hành 901.025cp giá 50.000đ/cp,,,,
2006-06-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2006-07-12,2006-08-01,2006-08-01,Cổ tức đợt 1/2006 (600 đ/cp),600,6,1,2006
2006-11-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2002-12-26,2003-01-14,2003-01-14,1.600 đ/cp,1600,16,,
2006-11-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2003-12-23,2004-01-12,2004-01-12,Cổ tức đợt 2/2003 (1.000 đ/cp),1000,10,2,2003
2006-11-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2004-07-28,2004-08-16,2004-08-16,Cổ tức đợt 1/2004 (600 đ/cp),600,6,1,2004
2007-01-24,investorRight,MEETING,Họp cổ đông,2007-02-01,2007-03-30,2007-03-30,Đại hội đồng cổ đông thường niên,,,,
2007-07-18,investorRight,ISSUE,Phát hành thêm,2007-08-01,2007-09-18,,"Phát hành 265500 cp cho CBCNV, giá 28000 đ/cp",,,,
2007-07-18,investorRight,ISSUE,Phát hành thêm,2007-08-01,,,Phát hành cp tỷ lệ 2:1 với giá 28000đ/cp,,50,,
2007-07-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-08-01,2007-08-20,2007-08-20,Cổ tức đợt 1/2007 (700 đ/cp),700,7,1,2007
2008-01-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-01-24,2008-02-21,2008-02-21,Cổ tức đợt 2/2007 (700 đ/cp),700,7,2,2007
2008-01-15,investorRight,MEETING,Họp cổ đông,2008-01-24,,,ĐHCĐ thường niên 2008.,,,,
2008-04-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2003-07-29,2003-08-15,2003-08-15,Cổ tức đợt 1/2003 (600 đ/cp),600,6,1,2003
2009-02-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-02-12,2009-03-04,2009-03-04,Tạm ứng cổ tức năm 2008 (1.000 đ/cp),1000,10,,2008
2009-02-04,investorRight,MEETING,Họp cổ đông,2009-02-12,2009-03-31,2009-03-31,ĐHCĐ thường niên 2009,,,,
2009-08-05,investorRight,POLL,Lấy ý kiến cổ đông,2009-05-18,2009-06-01,2009-06-01,Lấy ý kiến cổ đông bằng văn bản về việc thay đổi người đại diện theo pháp luật của CTCP Savimex,,,,
2009-08-24,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-09-04,2009-09-24,2009-09-24,Cổ tức đợt 1/2009 (500 đ/cp),500,5,1,2009
2009-12-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-12-15,2009-12-30,2009-12-30,Tạm ứng cổ tức đợt 2/2009 (500 đ/cp),500,5,2,2009
2010-01-22,investorRight,MEETING,Họp cổ đông,2010-02-01,2010-03-31,2010-03-31,ĐHCĐ thường niên 2010,,,,
2010-12-03,investorRight,POLL,Lấy ý kiến cổ đông,2010-12-14,,,Lấy ý kiến cổ đông bằng văn bản,,,,
2011-03-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-03-14,2011-04-04,2011-04-04,Tạm ứng cổ tức năm 2010 (500 đ/cp),500,5,,2010
2011-03-04,investorRight,MEETING,Họp cổ đông,2011-03-14,2011-04-22,2011-04-22,ĐHCĐ thường niên năm 2011,,,,
2012-03-05,investorRight,MEETING,Họp cổ đông,2012-03-12,2012-04-12,2012-04-12,ĐHĐCĐ thường niên 2012,,,,
2012-03-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-03-12,2012-04-03,2012-04-03,Cổ tức năm 2011 (700 đ/cp),700,7,,2011
2013-03-22,investorRight,MEETING,Họp cổ đông,2013-04-02,2013-04-26,2013-04-26,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-03-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-04-02,2013-04-18,2013-04-18,Trả cổ tức năm 2012 (750 đ/cp),750,7.5,,2012
2014-03-12,investorRight,MEETING,Họp cổ đông,2014-03-21,2014-04-25,2014-04-25,Đại hội cổ đông thường niên năm 2014,,,,
2014-03-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-03-21,2014-04-21,2014-04-21,Tạm ứng cổ tức năm 2013 (400đ/cp),400,4,,2013
2015-01-29,investorRight,MEETING,Họp cổ đông,2015-02-06,2015-04-04,2015-04-04,ĐHĐCĐ thường niên năm 2015,,,,
2015-03-27,stockAlert,alert,Cảnh báo,2015-04-02,2016-04-11,,Lợi nhuận sau thuế chưa phân phối âm,,,,
2016-03-03,investorRight,KINDDIV,Cổ phiếu thưởng,2016-03-11,2016-03-14,,Tỷ lệ 100:6,,6,,
