Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,18506129558,5880135307,0,235111378,0,-5770290727,1835544018,0,20686629534,-30411180563,12210219751,3601274609,1432987817,-5361098805,-1750000000,13948598915,-13105521814,1251909444,-2287837337,3683642857,-50000000,0,0,0,0,1345805520,76186700,0,220994502495,-219091349573,0,-7270924000,0,-5291584378,-2693869414,13645849774,-55498483,10896481877
2006,0,20123525481,5471603958,0,543691059,-13799592519,0,2381434195,0,14720662174,14842100678,-14608404110,12325757048,-175150812,-5191911085,-2063266195,13286700258,-3505886166,29630601790,-1884105493,4725000000,-90120000000,0,0,0,0,-87279105493,96049207935,0,214870808490,-237961501456,0,-7641742000,0,65316772969,7668269266,10896481877,-39494308,18525256835
2007,0,21462162558,5239507510,0,1544989345,0,-15285024968,4917679198,0,17879313643,-134670978987,39167458182,46736530098,363102357,-5505562905,-7026736499,25373018427,-53343579485,-71027435169,-22866106142,3278555363,-236457500000,252727775000,0,0,0,-3317275779,96667480000,0,247280078469,-234930977722,0,-10864262000,0,98152318747,23807607799,18525256835,-50155628,42282709006
2008,0,19790148124,7632981045,205544202,213208617,0,5298425242,-10922599563,0,22217707667,61434145253,-112920510305,17948818367,-472428516,-18035045438,-3951524600,3173097154,-4919584522,-35525324940,-18580219357,5218714667,0,147317390000,-10424290302,0,6680300000,130211895008,0,-4355769906,291557544825,-329321058135,0,-6869415000,0,-48988698216,45697871852,42574977792,-345356839,87927492805
2009,0,19804769652,7571445538,16515917468,-3426680126,-8922328875,0,5734417034,0,37277540691,-13819557046,-36888586235,-28492878913,-1545038982,-7020168728,-8938951004,61773672995,-20632688449,-18286655671,-2320902784,0,-247592679681,340738000000,-42880000000,0,0,47944417535,0,-2054508816,201475566108,-170770082508,0,-19068460000,0,9582514784,39240276648,87927492805,0,127167769453
2010,0,13097262387,7740085711,8259500393,-5015171831,0,-25020505529,5999391880,0,5060563011,-24821963797,32481952413,-54844545519,-479949019,-9277879810,-3637032150,290913750570,-270181757941,-34786862242,-8750568080,0,0,0,-2466285656,0,0,-11216853736,3168480000,0,211318602994,-200619731902,-508590000,0,0,13358761092,-32644954886,127167769453,-672942053,93849872514
2011,0,8095821283,8769334492,12340518368,0,0,-10085051421,8128953441,0,27249576163,-2105270268,-144874867329,82968830560,-1516163075,-7911465181,-1456443294,14901235125,-2853829866,-35598397165,-6282631428,0,0,0,0,0,9913654997,3631023569,0,-1856276142,280972042356,-264326793473,0,-4819215000,0,9969757741,-21997615855,93849872514,187500382,72039757041
2012,0,9892524224,9587826822,-456675922,-65151037,0,-20339965338,2114924657,0,733483406,-35312756632,-31951094755,113682792025,-5195401132,-19275946475,-5031802251,-2822506378,-8396564807,6430203001,-14863868516,19839847655,0,0,0,0,3001025445,7977004584,0,0,255140211585,-294894851930,0,-6685784600,0,-46440424945,-32033217360,71593131813,65151037,39625065490
2013,0,5828951304,8532171522,-4153810047,21064268,0,-2749449051,1921079617,0,9400007613,-3876835814,26357912823,-58041807923,-2782377405,-10937630247,-347299748,493667087,-3727100952,-43461464566,-28231446830,109848484,-45062937398,65333101142,0,5536000000,1572816009,-742618593,0,0,367468950351,-326740769030,0,-7073701141,0,33654480180,-10549602979,39625065490,-62457449,29013005062
2014,0,-20340424092,5428358371,13798882860,579243686,0,-630773414,5064572659,0,3899860070,12934932267,130045374121,-77272724278,-6955270662,-9156185957,-1518568899,524050000,-1967631168,50533835494,-44350779828,-47241245,0,10554204831,0,0,1159840055,-32683976187,0,0,443443310957,-402771389294,0,-3872164360,0,36799757303,54649616610,29013005062,-214340576,83448281096
2015,0,-22466780488,9741625232,-236214764,612634801,0,-3792959975,6407770378,0,-9733924816,-28233800855,16842706288,-4843217283,-2416575669,-6377769944,-5014347612,0,-105850000,-39882779891,-8383341100,5087535137,0,0,0,0,602445735,-2693360228,0,0,506010315135,-525422051370,0,0,0,-19411736235,-61987876354,83448281096,4646068,21465050810
2016,0,2804167528,11838162510,225461205,2361561651,0,-8743338898,4283756566,0,12769770562,63492382024,26264116321,-18967562020,948954350,-4325606217,-1736685450,1160539172,-220000000,79385908742,-7027716729,155635531,-20000000000,0,0,0,1061416511,-25810664687,0,0,306130213240,-370701762587,0,0,0,-64571549347,-10996305292,21465050810,465940,10469211458
2017,0,16291021890,11584546698,1499936780,210123314,0,-4240051245,2904262153,0,28249839590,-29303702932,-12087445548,38152281722,-1520260614,-2900734127,0,0,0,20589978091,-9639544079,60000000,0,0,0,0,1396883972,-8182660107,0,0,272347556986,-284987972879,0,0,0,-12640415893,-233097909,10469211458,-4325821,10231787728
2018,0,20769317200,11805149014,1495266350,-66049343,0,-2088045283,3045193224,0,34960831162,-13408583360,-19431814569,817851845,-1311419691,-3032354564,-74276400,0,0,-1479765577,-11728301867,0,0,0,0,18806700000,2064031584,9142429717,0,0,381722040645,-381162724657,0,-6135420500,0,-5576104512,2086559628,10231787728,-1556294,12316791062
2019,0,36377092616,13062502921,-13808426195,205300904,0,-2003117687,2592232663,0,36425585222,45370167515,12556928369,11176650611,1305695024,-2611848320,-2563430591,0,0,101659747830,-11132535021,590909091,-14700000000,24549999998,0,0,1928704979,1237079047,0,0,406443999631,-448216083191,0,-6426605775,0,-48198689335,54698137542,12316791062,-620184,67014308420
