Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,348051710013,-2463965458,345587744555,-303112941412,42474803143,459132564,-2405186025,-1835544018,-5286458037,-17128190393,18114101252,944459056,-552430750,392028306,0,18506129558,-2313266195,0,-2313266195,16192863363,0,16192863363,0,0
2006,0,380920681148,-10854266680,370066414468,-325395758476,44670655992,1299110671,-3167167238,-2381434195,-5466421018,-19810537045,17525641362,2865166623,-267282504,2597884119,0,20123525481,-2515440685,0,-2515440685,17608084796,0,17608084796,3263,0
2007,0,461546472660,-47637945591,413908527069,-366112916385,47795610684,11592419423,-11726491185,-4917679198,-6511863368,-23132143671,18017531883,3508164742,-63534067,3444630675,0,21462162558,-5964627447,0,-5964627447,15497535111,0,15497535111,2134,0
2008,0,562772018113,-59888999437,502883018676,-436435008970,66448009706,12020590784,-18129346240,-10922599563,-8998075663,-33754069262,17587109325,2455723017,-252684218,2203038799,0,19790148124,-5813945074,0,-5813945074,13976203050,-268373569,14244576619,1384,0
2009,0,411073905963,-7715092252,403358813711,-324757619482,78601194229,14882561194,-6958720137,-5734417034,-7758618442,-57810405941,20956010903,1072826670,-26179165,1046647505,-2197888756,19804769652,-5201394124,0,-5201394124,14603375528,551984441,14051391087,1475,0
2010,0,354986220767,-33706245495,321279975272,-270707409615,50572565657,13098458527,-8299955255,-5999391880,-7059692064,-48362562340,-51185475,16038244255,-2802725961,13235518294,-87070432,13097262387,-3616416953,0,-3616416953,9480845434,-239266607,9720112041,1018,0
2011,0,462011075551,-50915656,461960159895,-400219708635,61740451260,17282314078,-13386925758,-8128953441,-10019731794,-54637974229,978133557,7195579371,-113031760,7082547611,35140115,8095821283,-556862524,0,-556862524,7538958759,-1834072217,9373030976,971,0
2012,0,634265810962,-86273431874,547992379088,-479667383390,68324995698,4437252774,-5696801756,-2114924657,-15366913169,-43547224308,8151309239,3507762752,-1766547767,1741214985,0,9892524224,-2759212322,71968569,-2687243753,7205280471,0,7205280471,753,0
2013,0,551467190495,-174406389,551292784106,-493241274501,58051509605,4256145851,-4297910208,-1921079617,-12764700279,-41355603707,3889441262,2489853068,-550343026,1939510042,0,5828951304,-1704109736,37184099,-1666925637,4162025667,0,4162025667,435,0
2014,0,662295013521,-41040250,662253973271,-606806713582,55447259689,2975296681,-7289303027,-5064572659,-14357108902,-51101855099,-14325710658,200862064,-6215575498,-6014713434,0,-20340424092,-3465806616,-109152668,-3574959284,-23915383376,0,-23915383376,-2500,0
2015,0,517310060659,-1140364,517308920295,-474722525750,42586394545,4237815142,-14457818469,-6407770378,-13680380040,-43674806607,-24988795429,3130295271,-608280330,2522014941,0,-22466780488,-2889946437,4150437,-2885796000,-25352576488,0,-25352576488,-2650,0
2016,0,509648606674,-14484091,509634122583,-453125737414,56508385169,4002676991,-8358829026,-4283756566,-13732914277,-35762559458,2656759399,770556787,-623148658,147408129,0,2804167528,0,-4150437,-4150437,2800017091,0,2800017091,279,0
2017,0,556807876652,-119413145,556688463507,-489231062589,67457400918,3935397328,-4166794440,-2904262153,-14502765064,-39737086642,12986152100,3456988010,-152118220,3304869790,0,16291021890,0,0,0,16291021890,0,16291021890,1412,0
2018,0,706750549269,-464850378,706285698891,-628459843697,77825855194,4249102393,-6259247092,-3045193224,-19111580676,-36601228590,20102901229,1058987692,-392571721,666415971,0,20769317200,-2637706991,0,-2637706991,18131610209,0,18131610209,0,0
2019,0,871154047705,-637710884,870516336821,-743662174625,126854162196,4450572481,-3866737464,-2592232663,-22644521428,-62111520925,42681954860,905833648,-7210695892,-6304862244,0,36377092616,-11007062818,0,-11007062818,25370029798,0,25370029798,1923,1923
