Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,2,25551127824,68651444862,0,0,0,-1725392783,13479256775,0,105956436678,-60822919855,-81160477513,53854030251,-1693153951,-9099048351,-7752608424,0,-6427372650,-7145113815,-3096419043,756878391,0,0,-640000000,300000000,968514392,-1711026260,0,0,-39949136378,0,0,-46697600,0,-39995833978,-48851974053,93599608688,0,44747634635
2010,3,33708198246,103312274974,0,0,0,-2976369131,20462174684,0,154506278773,-97670694837,-60534834528,103083162200,-846577051,-18864103095,-7752608424,6000000,-7008725045,64917897993,-23500000500,1075444078,0,0,-640000000,1200000000,1900925053,-19963631369,0,0,0,-70759628321,0,-6500310600,0,-77259938921,-32305672297,93599608688,0,61293936391
2011,1,11942455535,30143192925,0,0,0,-2990491957,5977224851,0,45072381354,13339681297,-75522374446,57181563249,-1320037501,-6053625042,-3513896936,661459589,-1868658554,27976493010,-12323643241,1850514686,0,0,0,0,971996089,-9501132466,0,0,0,0,0,-14473200,0,-14473200,18460887344,96899587247,0,115360474591
2011,2,34375068458,37016872661,0,0,0,-1209608920,6850320508,0,77032652707,67702196093,12814843170,28328618058,0,-5794035088,-1194245553,856956661,-521281321,179225704727,-22431964133,0,0,0,0,0,1209608920,-21222355213,0,0,0,-37335150000,0,-8401793700,0,-45736943700,112266405814,115360474591,0,227626880405
2011,3,-9813921142,33147309576,0,0,0,-3238436978,5962456420,0,26057407876,-26284743764,16659073818,-84714557718,1710809150,-6757713990,-3539818146,760359428,-944567541,-77053750887,-104928161154,335962363,0,0,0,5500000000,-417817931,-99510016722,0,0,75000000000,-846289517,0,-9690568500,0,64463141983,-112100625626,227626880406,0,115526254780
2011,4,33200617762,55782691992,884921703,0,0,-975164406,9904341069,0,98797408120,-119298244533,-36108857463,3084060631,-2150821649,-10175257808,0,998745154,-927468262,-65780435810,-9744411095,22500,0,0,0,0,0,-9744388595,0,0,20000000000,-53507590600,0,-95822500,0,-33603413100,-109128237505,115516254780,0,6388017275
2012,1,11444641484,36190832096,0,0,0,-1767282203,9262576802,0,55130768179,90089143535,-169624094127,4590654113,-654051087,-9262576802,-4438407814,0,-2089516205,-36258080208,-206261953,1590000455,0,0,0,0,177281748,1561020250,0,0,180209344665,-141192768248,0,0,0,39016576417,4319516459,6388017275,0,10707533734
2012,2,13871069217,16084005065,0,0,0,-405154131,10831842204,0,40381762355,50741482261,-53338579352,-13536163613,-520545845,-9622700344,-2358674358,0,-9257783877,2488797227,-6942969737,281007400,0,0,0,0,124146731,-6537815606,0,0,192969370603,-167695900000,0,-21126119000,0,4147351603,98333224,10707533734,0,10805866958
2012,3,707961119,20066285913,0,0,0,-146186571,8969662812,0,29597723273,-65501179196,-15442906751,-27131161031,-11103396576,-10205240906,-2704467782,0,-2625162099,-105115791068,-10999160691,0,0,0,0,0,146186571,-10852974120,0,0,197552687465,-89873000000,0,0,0,107679687465,-8289077723,10805866958,0,2516789235
2012,4,-4518955196,25860988597,-383783251,0,0,-1279631566,10976430790,0,30655049374,19922308064,173306777820,-113777689185,6564021203,-10880814542,-273457726,0,-11501389980,94014805028,-19298696968,952928200,0,0,0,0,326703366,-18019065402,0,0,199329829571,-282461372357,0,7310206200,0,-75821336586,174403040,2516789235,0,2691192275
