Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,85945744934,79668380715,2767654000,2732040816,0,-519590649,14277242177,0,184871471993,-15735716325,30965471,-8789040247,-837496662,-9213389814,0,1487551000,-620977011,151193368405,-22099959861,0,0,0,-75695600000,0,519590649,-97275969212,0,-9933000000,21718459239,-47380954196,0,-24615000000,0,-60210494957,-6293095764,29649590507,254316,23356749059
2006,0,270368517322,146974509840,0,5984896877,0,-57393795076,19310596544,0,385244725507,4141286272,-5656075939,-260748004,1755191281,471743317,-21901879557,431306000,-2059788757,362165760120,-44218300692,0,-5000000000,61476800000,0,0,9054871834,21313371142,0,0,20976832000,-124838552136,0,-236177610800,0,-340039330936,43439800326,9318890600,0,52758690926
2007,0,256281385342,147477567353,2000000000,283863020,0,-77737231512,15392208930,0,343697793133,-39401347997,-123959044,4130941702,-66297974,-14546874567,0,695948594,-2064954000,292321249847,-41337707349,0,-452945326000,49937456000,0,0,20896775770,-423448801579,505536148000,0,0,-123425008238,-27000000,-74931764300,0,307152375462,176024823730,52758690926,0,228783514656
2008,0,370206675099,151291990918,3194304609,15133838102,0,-64512765613,10620290844,0,485934333959,-28476418221,-664853811,-10288812404,423033621,-10509557525,0,12214000,-3187194711,433242744908,-15281095835,42500000,-1105000000000,790000000000,0,0,64920948041,-265317647794,0,0,0,-101278983690,0,-247440567900,0,-348719551590,-180794454476,228783514656,0,47989060180
2009,0,387144538162,151512205909,2771384901,12765489948,0,-88582854584,6514304722,0,472125069058,-54586630853,-2464994663,7647256970,-74112696,-6160221217,0,5000000,-2363003841,414128362758,-98566662938,15200000,-890000000000,930000000000,0,0,101933966192,43382503254,0,0,42406525177,-104137769859,0,-247487864400,0,-309219109082,148291756930,47989060180,0,196280817110
2010,0,324673430669,144469393745,0,11944718278,0,-109962100261,3411837498,0,374537279929,-54295764434,-21630794975,-10607886126,-109142618,-4305181798,-13226788513,3199892000,-3255892000,270305721465,-252936579311,0,-760000000000,995000000000,0,0,106528724354,88592145043,0,-47117531962,262754228651,-36127872187,0,-57269719200,0,122239105302,481136971810,196280817110,0,677417788920
2011,0,363691287624,116988450809,9602264000,20354746470,0,-138203880107,4126964228,0,376559833024,-66938426607,16736247042,21208554352,17776382,-35723667833,-22724881266,67196981,-3861958763,285340673312,-428120842893,0,0,0,-233500000000,75000000000,151907157838,-434713685055,0,0,551643031328,-318441821494,0,-278448596000,0,-45247386166,-194620397909,677417788920,0,482797391011
2012,0,265533099820,85753683220,-9602264000,0,0,-99499880188,4223388736,0,246408027588,53587955481,-5506915480,2746207989,-33774849,-4710887631,-35814190909,0,0,256676422189,-547652649082,0,0,402067000000,0,0,106459806277,-39125842805,0,0,1001172528499,-977731541810,0,-83446449600,0,-60005462911,157545116473,482797391011,0,640342507484
2013,0,226125126681,75242475300,0,1888778517,0,-94924668274,3682556544,0,212014268768,-40431901790,-5238219113,86749359144,214450524,-3947740765,-48556305653,0,0,200803911115,-550150523731,181118326000,0,0,0,0,111573553099,-257458644632,53450000000,0,1213015247314,-1200696844876,0,-75523901700,0,-9755499262,-66410232779,640342507484,0,573932274705
2014,0,401238315719,76590134762,-1268055072,1657247237,0,-29658729566,3295090497,0,451854003577,-288240690822,1075357030,-78824877576,1476546,-3429906355,-35078841224,0,0,47356521176,-351005854744,428260928498,-32000000000,0,0,0,32885308388,78140382142,0,0,964927846728,-1389392096795,0,-45005951200,0,-469470201267,-343973297949,573932274705,0,229958976756
2015,0,283035030975,78679387898,0,15305190483,0,-29498642485,8784863001,0,356305829872,358793329055,-343150681040,-50414871935,-1173492597,-8889004355,-40962824581,37389091,-9578746733,260966926777,-560791844000,0,0,0,-1500000000,21928363939,0,-540363480061,0,0,2389304912295,-774147620247,0,-412482492000,0,1202674800048,923278246764,229958976756,0,1153237223520
2016,0,280841579534,80713036263,0,14468887036,0,-52946448174,5197289216,0,328274343875,-40338702838,-3054789382,-4096654675,215098129,-4901615838,-19673482190,0,-212433092,256211763989,-1304172454191,0,-630030000000,0,0,0,48143149661,-1886059304530,0,0,1477977281557,-474653425039,0,-206239811500,0,797084045018,-832763495523,1153237223520,0,320473727997
2017,0,320988932720,80397693538,0,527735778,0,-36158578581,1090913878,0,366846697333,42829343751,-2162514953,24482745770,-492495925,-7076620596,-36668253854,0,-7685683686,380073217840,-1254916196987,0,-368700000000,695530000000,0,0,42445146018,-885641050969,0,0,864217790695,-322041030747,0,-206239811500,0,335936948448,-169630884681,320473727997,0,150842843316
2018,0,342496157647,81202439419,0,3072503425,0,-23842866322,1385065857,0,404313300026,62533466486,256370179,-3894591403,535144253,-1407095029,-36014844455,0,-6002074804,420319675253,-1558582104850,-45454545,-383000000000,641700000000,0,0,28658058797,-1271269500598,0,0,1072522708151,-8753038352,0,-206239811500,0,857529858299,6580032954,150842843316,0,157422876270
2019,0,178088199951,82192458884,0,882372516,0,-5575754560,1250360383,0,256837637174,-44796236403,73372814,-267653293,789399700,-645590346,-14293982767,0,-8981617196,188715329683,-1043127850324,0,-280652098185,323652098185,0,0,8346409357,-991781440967,0,0,804863914572,-88137135128,0,0,0,716726779444,-86339331840,157422876270,0,71083544430
