Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,1132745750,-40387596756,-211089000,-156414218,0,28000000000,-74740000,0,-11697094224,-303596939,0,0,0,0,47415785844,288219,47112477124,5800000000,0,6120000000,-46229540302,0,0,0,-34309540302,1105842598,2008446629,0,3114289227
2015,1,59754308505,-29676804603,-196468598,0,0,7771256729,-25326500856,0,12325791177,-45308000,0,0,0,0,0,3208543,-42099457,0,0,0,0,0,0,0,0,12283691720,3114289227,0,15397980947
2015,2,41249686831,-36763023286,-188016298,0,0,26352000000,-44197249725,0,-13546602478,0,0,0,0,0,0,443167,443167,0,0,0,0,0,0,0,0,-13546159311,15397980947,0,1851821636
2015,3,7736140104,-8043468948,-178400580,0,0,39361313,-4938074257,0,-5384442368,0,0,0,0,0,0,3328995,3328995,7835000000,0,0,0,0,0,0,7835000000,2453886627,1851821636,0,4305708263
2015,4,41954122092,-36346700010,-177474453,0,0,29460138580,-35100205518,0,-210119309,0,0,0,0,0,0,800065420,800065420,0,0,0,0,0,0,0,0,589946111,4305708263,0,4895654374
2016,1,77409,-5127380000,-169459737,0,0,5000000000,-58182127,0,-354944455,0,0,0,0,0,0,77409,77409,0,0,0,0,0,0,0,0,-354867046,4895382707,0,4540515661
2016,2,6395149084,-215160000,-136733287,0,-1453132136,55087546145,-60685986126,0,-1008316320,0,0,0,0,0,0,1254887677,1254887677,0,0,0,0,0,0,0,0,246571357,4540515661,0,4787087018
2016,3,14738468736,-16026295087,-100420272,0,0,-25087546145,60427317852,0,33951525084,0,0,-70000000000,70600000000,-274600000000,235000000000,293056577,-38706943423,0,0,0,0,0,0,0,0,-4755418339,4787358808,0,31940469
2016,4,11351591093,-10059271106,-129106500,0,-97285288,87703229,-597622109,0,556009319,0,0,0,0,0,0,39667,39667,0,0,0,0,0,0,0,0,556048986,31940469,0,587989455
2017,1,2400000000,-3853689213,-126352871,0,0,0,-19409250,0,-1599451334,0,0,0,0,0,0,10387,10387,0,0,1900000000,-500000000,0,0,0,1400000000,-199440947,587989455,0,388548508
2017,2,13505000000,-11463022898,-129165465,0,-146608772,3679700000,-3179296972,0,2266605893,0,0,0,-294561750000,0,0,16908035,-294544841965,294561750000,0,0,-1400000000,0,0,0,293161750000,883513928,388548508,0,1272062436
2019,3,0,0,0,0,0,0,0,0,10463438648,0,0,-130000000000,0,-189000000000,189000000000,-18161,-130000018161,0,0,130000000000,-5000000000,0,0,0,125000000000,5463420487,711630881,0,6175051368
2019,4,305965000,-332281932,-43505000,0,0,8800009353,-14837144812,0,-6106957391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6106957391,6175051368,0,68093977
2020,1,1654,0,-31625000,-187000,0,35395000000,-33501890000,0,1861299654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861299654,68083299,0,1929382953
2020,2,112070789,-166572835,-65930000,0,0,53569554943,-55225262771,0,-1776139874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1776139874,1929382953,0,153243079
