Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,20234507740,-23754532427,-204968822,-38160050,0,20510946227,-4425969890,6789065368,12321822778,-1632329596,0,0,0,-17270000000,384000000,4702107,-18513627489,20176300000,0,0,-12000839320,0,0,0,8175460680,1983655969,27170157,0,2010826126
2008,0,46731545508,-57135247748,-4534645203,-1920264920,619789032,128028000,-4815539543,0,-20926334874,-22195226293,2775221000,0,0,0,0,9515843,-19410489450,0,0,52296734291,-11802078620,0,0,0,40494655671,157831347,2010826126,0,2168657473
2009,0,51752525401,-46098407391,-6091192468,-1528631220,-1300000000,19712648125,-17936438549,0,-1489496102,-19540306614,7000000000,0,0,0,9900000000,23577957,-2616728657,0,0,95890213965,-79720144666,0,-11690000000,0,4480069299,373844540,2168657473,0,2542502013
2010,0,110046659180,-49040344318,-6223054800,-1301583296,-2936302174,12259410985,-10234001247,7262570264,52570784330,-17998309717,0,0,0,-700000000,7632000000,24323291,-11041986426,0,0,58059489000,-85357825970,0,-16689399000,0,-43987735970,-2458938066,2542502013,0,83563947
2011,0,78579991892,-57412429976,-7262302633,-6809228660,-3527314516,102043077,-1911570677,9003071425,1759188507,-12919520345,0,0,0,-10000000000,3685000000,4915150678,-14319369667,0,0,113289271051,-76368670051,0,-24225601000,0,12695000000,134818840,83563947,0,218382787
2012,0,72619803297,-72445848079,-7593979525,-9085902893,0,10825720211,-1022798056,7729362888,-6703005045,-20117229443,0,0,0,-5253227000,7590361731,2381553785,-15398540927,0,0,109664190669,-87624054987,0,0,0,22040135682,-61410290,211113526,0,149703236
2013,0,71420258965,-67239124718,-6166066300,-7115902478,0,4524781432,-1347462479,0,-5923515578,-17673072900,800000000,0,0,0,0,3157664,-16869915236,0,0,150106570742,-125094679478,0,0,0,25011891264,2218460450,149703236,0,2368163686
2014,0,107278152761,-94749536754,-6140262620,-5164878738,-1644558,25773123604,-29852849633,6269782515,-2857895938,-5000000000,0,0,0,-235000000000,201968216195,2321230,-38029462575,155800000000,0,222577095820,-336743611766,0,0,0,41633484054,746125541,2368163686,0,3114289227
