Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,4,19305845410,0,19305845410,-12518474565,6787370845,15703090,-343328963,-343328963,-708758270,-1061388119,4689598583,17364648526,-12964108133,4400540393,0,9090138976,-1136267372,0,-1136267372,7953871604,0,7953871604,0,0
2010,1,13322902220,0,13322902220,-8474602103,4848300117,6244272,-54333333,-54333333,-1297925367,-615514021,2886771668,1947887421,-1145472970,802414451,0,3689186119,-461148265,0,-461148265,3228037854,0,3228037854,0,0
2010,2,19294516792,0,19294516792,-13567705900,5726810892,5217482,-241795919,-241795919,-1180418726,-1115171814,3194641915,6664785660,-170168365,6494617295,0,9689259210,-1219643590,0,-1219643590,8469615620,0,8469615620,725,0
2010,3,17006150775,0,17006150775,-12591120201,4415030574,5850329,-421231164,-421231164,-775936296,-495110974,2728602469,6317828546,-70828546,6247000000,0,8975602469,-1121950308,0,-1121950308,7853652161,0,7853652161,0,0
2010,4,27720760598,0,27720760598,-17023411499,10697349099,7011208,-690636347,-690636347,-1256813504,-1223890099,7533020357,3098149637,-2863709947,234439690,0,7767460047,-970932505,0,-970932505,6796527542,0,6796527542,0,0
2011,1,24219967205,0,24219967205,-16600050048,7619917157,2301466,-955941505,-955941505,-1297958183,-691640977,4676677958,3000004487,0,3000004487,0,7676682445,-1919170611,0,-1919170611,5757511834,0,5757511834,0,0
2011,2,8745483890,0,8745483890,-5289969683,3455514207,1857282321,-1260378194,-1260378194,-457167456,-1103935787,2491315091,113636365,-18151238,95485127,0,2586800218,-651237864,0,-651237864,1935562354,0,1935562354,165.57,0
2011,3,13668724881,0,13668724881,-8216696256,5452028625,2716587,-719713889,-719713889,-1942911095,-753226896,2038893332,17727273,0,17727273,0,2056620605,-514155151,0,-514155151,1542465454,0,1542465454,0,0
2011,4,13623647575,0,13623647575,-17038242540,-3414594965,6645074,-3880499352,-3880499352,-1592228267,-2520288439,-11400965949,138517955,0,138517955,0,-11262447994,0,0,0,-11262447994,0,-11262447994,0,0
2012,1,13069866433,0,13069866433,-7930991136,5138875297,417182446,-2822134734,-2822134734,-1352738010,-1802998241,-421813242,0,0,0,0,-421813242,0,0,0,-421813242,0,-421813242,0,0
2012,2,25592702860,0,25592702860,-19646407058,5946295802,2917802,-2673637036,-2703637036,-1951620211,-1515957871,-192001514,6000000,-7791119,-1791119,0,-193792633,0,0,0,-193792633,0,-193792633,-16.58,0
2012,3,11851136916,0,11851136916,-9189532750,2661604166,1238016,-2068408808,-2068408808,-1321200000,-1284666148,-2011432774,3166400000,0,3166400000,0,1154967226,0,0,0,1154967226,0,1154967226,0,0
2012,4,17593204126,0,17593204126,-19530777683,-1937573557,900898,-2586258483,-2586258483,-2301700025,-1447068605,-8271699772,20500000,-5421110468,-5400610468,0,-13672310240,0,0,0,-13672310240,0,-13672310240,0,0
2013,1,10629566550,0,10629566550,-7553811127,3075755423,837837,-1162622902,-1162622902,-1131027273,-480446311,302496774,19500000,0,19500000,0,321996774,-80449193,0,-80449193,241547581,0,241547581,0,0
2013,2,17202136844,0,17202136844,-12991704819,4210432025,817257,-2492244186,-2492244186,-483717818,-695197821,540089457,13260545,-376794069,-363533524,0,176555933,80449193,0,80449193,257005126,0,257005126,42,0
