Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,1458294000,248074000,0,0,0,0,0,0,1706368000,7142263000,-47170637000,18426742000,175132000,0,0,0,0,-19720132000,-1581674000,0,0,0,0,0,0,-1581674000,0,0,26287806000,-23640000000,0,0,0,2647806000,-18654000000,20310300000,0,1656300000
2007,0,40111723000,896409000,0,0,0,6503447000,649632000,0,48161211000,-160513162000,-21523199000,2813793000,-599338000,-649632000,-399440000,0,-515005000,-133224772000,-3541620000,0,-130000000000,0,-162714914000,0,0,-296256534000,623240500000,0,15000000000,-41747806000,0,0,0,596492694000,167011388000,1656300000,0,168667688000
2008,0,30684678000,1162905000,0,0,0,-42009726000,18000000,0,-10144143000,67555686000,-49721161000,-15843733000,25137000,-18000000,-7688492000,0,-697591000,-16532297000,-152642000,299607000,112050000000,0,-359130597000,161950446000,26312868000,-58670318000,14632900000,0,0,-600000000,0,-618100000,0,13414800000,-61787815000,168667688000,0,106879873000
2009,0,61273685000,3119945000,0,0,0,-5145080000,3741478000,0,62990028000,-33285951000,-40768730000,31558000,-1119233000,-3741478000,-3735963000,0,-626777000,-20256546000,-1686830000,0,17800000000,0,-56000000000,0,4860344000,-35026486000,29400000000,-124040000000,104911554000,-10000000000,0,0,0,271554000,-55011478000,106879873000,0,51868395000
2010,0,307940051000,5405761000,0,0,0,-67645554000,23519623000,0,269219881000,-421086704000,259190050000,-205799008000,-1856928000,-77404520000,-15117477000,20623000,-1250455000,-194084538000,-7752393000,240000000,0,0,-342181481000,7963000000,20181820000,-321549054000,322700000000,-21183496000,832147584000,-386434730000,0,0,0,747229358000,231595766000,51868395000,0,283464161000
2011,0,-1240102000,27467598000,0,0,0,-60596226000,68439889000,0,34071159000,185347158000,-352825117000,147431778000,-172606000,-136585328000,-19003672000,0,-3037862000,-144774490000,-3293854000,2169688000,0,0,-271007450000,299371555000,22290504000,49530443000,630000000,0,716481513000,-783054539000,-328861000,0,0,-66271887000,-161515934000,283464161000,0,121948227000
2012,0,-63798344000,6192258000,0,0,0,10442729000,33667310000,0,-13496047000,4098360000,-88134324000,-1979289000,2932518000,-37732028000,-8335797000,0,-187723000,-142834330000,-24909000,1250271000,0,0,-4925250000,0,13738915000,10039027000,0,-34200918000,629742357000,-476977957000,-303386000,0,0,118260096000,-14535207000,121948227000,0,107413020000
2013,0,-176055551000,15535295000,100000000,0,0,70259949000,29521985000,0,-60638322000,148557509000,-157495531000,-118928674000,-137037000,-83696672000,-19344985000,0,-592565000,-292276277000,-848278000,70105000,0,0,-219632669000,327135190000,6683124000,113407472000,0,-20892413000,636476898000,-455201228000,-409919000,0,0,159973338000,-18895467000,107413020000,0,88517553000
2014,0,104885646000,2765976000,0,0,0,-114605375000,35098794000,0,28145041000,557792213000,-306028135000,51267551000,-2782208000,-88874572000,-19657152000,0,-385376000,219477362000,-1314957000,0,0,0,-603658514000,281761360000,7796675000,-315415436000,430747351000,0,332311628000,-320949752000,0,0,0,442109227000,346171153000,88517553000,0,434688706000
2015,0,324322306000,2800949000,1513155000,0,0,-193071126000,8513956000,0,144079240000,369718642000,-454600244000,202068201000,-19795536000,-19285993000,-34888013000,0,-2466657000,184829640000,-7924229000,2596182000,0,0,-2111911540000,111080340000,12144584000,-1994014663000,1605786551000,0,2798056427000,-1946055857000,0,-100784572000,0,2357002549000,547817526000,434688706000,0,982506232000
