date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,118330,55110,10700,298580,261470,2000
2019-12-03,165868,105358,5600,222432,161110,4130
2019-12-04,148374,81454,14950,159966,100800,10770
2019-12-05,315723,253253,8060,179167,116587,23520
2019-12-06,119749,62889,10140,132791,98771,24310
2019-12-09,78788,47000,7120,211942,93800,13770
2019-12-10,139370,95350,14590,131990,78180,15350
2019-12-11,105392,93502,600,109988,69910,50
2019-12-12,195489,124409,8000,95531,74871,7530
2019-12-13,265694,182114,10900,250816,181066,7020
2019-12-16,156780,119640,2100,159450,126260,8000
2019-12-17,52427,35210,13150,196443,136233,13010
2019-12-18,109214,51520,21620,184906,127036,5380
2019-12-19,55960,10500,18180,86820,51470,500
2019-12-20,136442,42810,4670,28198,5000,5260
2019-12-23,76964,18920,0,54966,35646,10570
2019-12-24,180620,110670,18820,84470,36020,950
2019-12-25,87755,41460,8700,92775,46225,8620
2019-12-26,151416,83456,500,233754,191000,15380
2019-12-27,72900,35000,3040,83340,27630,0
2019-12-30,237057,143197,8820,117523,85683,40
2019-12-31,175275,95020,50200,523095,483485,500
2020-01-02,134344,38160,11950,207916,121126,10100
2020-01-03,217081,105331,3660,136889,79859,2620
2020-01-06,265209,101399,1280,54451,9820,6290
2020-01-07,44520,5000,9540,84030,50000,0
2020-01-08,136880,61950,13330,275900,209010,1010
2020-01-09,72117,17290,7950,174893,135013,0
2020-01-10,129060,69680,7780,154140,130820,5310
2020-01-13,60750,10000,170,30580,12000,3200
2020-01-14,53354,5000,20,55166,33506,0
2020-01-15,23370,0,0,48720,12000,0
2020-01-16,83340,43840,2010,56830,26300,2320
2020-01-17,33220,4960,1500,46300,15120,0
2020-01-20,26705,0,10330,48785,30150,12850
2020-01-21,63625,33295,5430,317815,291920,10100
2020-01-22,80660,54750,0,39990,25050,0
2020-01-30,98624,55500,4170,86996,63651,0
2020-01-31,65200,23630,10720,131040,78750,100
2020-02-03,101580,76320,7380,112380,58560,2100
2020-02-04,103004,45390,1340,149516,105081,6540
2020-02-05,111525,71900,0,81335,43190,0
2020-02-06,95990,35940,140,166660,144460,160
2020-02-07,65060,19940,4600,45760,27200,0
2020-02-10,74674,27844,14500,32226,0,0
2020-02-11,61800,20415,1120,91070,49970,0
2020-02-12,115230,68000,1140,38030,5000,740
2020-02-13,59271,22930,2920,42909,22639,0
2020-02-14,222075,103470,3000,242235,194400,1000
2020-02-17,164025,76170,2000,132095,98195,10
2020-02-18,108555,59575,970,72615,64655,740
2020-02-19,62213,9235,11170,66497,30255,6500
2020-02-20,130260,77930,13690,157390,75000,3670
2020-02-21,271210,169650,0,128960,75110,7660
2020-02-24,218313,92670,750,227217,178722,5110
2020-02-25,115936,61541,15130,37044,0,400
2020-02-26,49140,10600,0,37650,16300,3000
2020-02-27,141341,70301,0,29789,0,4600
2020-02-28,51770,14000,650,50480,31400,3260
2020-03-02,77185,36020,440,115885,55110,0
2020-03-03,100390,40930,200,86430,57390,0
2020-03-04,130850,89240,12150,74160,32620,1650
2020-03-05,57840,26500,18670,42530,9500,1950
2020-03-06,62310,20860,120,63470,42310,10
2020-03-09,83430,41500,6400,499370,440630,790
2020-03-10,114410,76020,0,36410,22650,0
2020-03-11,44300,9660,1880,126990,93650,0
2020-03-12,117592,82610,600,158568,83600,2320
2020-03-13,216370,168470,11820,215940,153460,7200
2020-03-17,39680,13000,1110,53830,21500,3150
2020-03-18,184537,124647,0,90123,29693,1780
2020-03-19,121250,62510,6280,92710,50930,1000
2020-03-20,155533,126283,24110,410677,361977,0
2020-03-23,18965,0,0,20275,0,0
2020-03-24,124816,79136,0,103484,23938,2000
2020-03-25,206556,72810,5000,158184,69104,0
2020-03-26,309687,219267,8060,317743,214373,1860
2020-03-27,52986,0,0,108624,41650,100
2020-03-30,63940,12940,3080,109070,21940,4200
2020-03-31,86330,8350,12170,231010,129940,1130
2020-04-01,100096,15860,2570,156074,51174,90
2020-04-02,128085,128085,0,128085,128085,0
2020-04-03,254057,101660,16000,201153,82766,4960
2020-04-06,455646,264621,9330,325094,62780,18850
2020-04-07,196920,43290,1000,269330,115340,25850
2020-04-08,389539,191330,21000,229211,78400,37010
2020-04-09,354399,249079,6530,294451,116201,21780
2020-04-10,84397,16580,20890,149933,42999,3060
2020-04-13,403778,316420,9440,332112,226692,14760
2020-04-14,168804,96330,32950,333326,256020,4680
2020-04-15,267225,213425,15260,292255,203650,15600
2020-04-16,310969,257610,3670,206961,152838,10270
2020-04-17,630010,498310,14500,320510,259110,17650
2020-04-20,315041,233690,13620,244639,152639,8420
2020-04-21,250985,172725,32900,443065,342675,108810
2020-04-22,391076,280881,9160,176784,85979,2890
2020-04-23,246510,189670,1990,199350,138110,10400
2020-04-24,300689,231930,3660,77761,38851,1270
2020-04-27,342933,286950,17990,181067,119287,10550
2020-04-28,132305,92720,5090,81235,52850,2200
2020-04-29,331480,250520,17500,112980,57760,14540
2020-05-04,177780,123300,11140,81550,44650,8200
2020-05-05,380116,324476,1160,201924,155360,16990
