Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,42918269000,1241032000,0,0,0,-1315359000,3148000000,0,45991942000,-50099848000,6613386000,17243371000,-1788098000,-2388000000,-861469000,0,-459138000,14252146000,-268038000,0,0,0,-18894485000,0,563483000,-18599040000,600000000,0,90000000000,0,0,0,0,90600000000,86253106000,51868395000,0,138121501000
2010,2,139577667000,2487164000,0,0,0,-13773074000,9202533000,0,137494290000,-319510800000,67335935000,-23547642000,-2790548000,-4802533000,-1831756000,20621000,-731346000,-148363779000,-5700505000,0,0,0,-46972800000,3308467000,0,-49364838000,0,0,243814235000,-15311554000,0,55200000000,0,283702681000,85974064000,51868395000,0,137842459000
2010,3,226320704000,5321255000,0,0,0,-29554795000,15838310000,0,217925474000,-90857408000,-421193177000,88200332000,-2468587000,-15118310000,-2163344000,20626000,-1077586000,-226731980000,-6081950000,240000000,-2000000000,0,-67464652000,39553683000,20832023000,-14920896000,16243750000,0,334952080000,-24822667000,0,55200000000,0,381573163000,139920287000,51868395000,0,191788682000
2011,1,21917623000,2889469000,0,0,0,-7724355000,11114923000,0,28197660000,-101990210000,-5157352000,-34964901000,544674000,-30350801000,-1674716000,0,-2472058000,-147867704000,-743638000,0,0,0,0,0,7072990000,6329352000,0,0,266961937000,-182875000000,0,0,0,84086937000,-57451415000,283464161000,0,226012746000
2011,2,12396876000,320059000,0,0,0,-4179702000,16477813000,0,25015046000,8208583000,-71227651000,6239947000,-254102000,-48148625000,-1616127000,0,-1106856000,-82889785000,-1519985000,13000000,0,0,-3401840000,0,8081823000,3172998000,0,0,65032329000,-47176010000,0,0,0,17856319000,-61860468000,226012746000,0,164152278000
2011,4,12163151187,240638664,0,0,0,-43954869788,56800139456,0,25249059519,-131534709208,-5447098992,-45781474759,766585943,-17437230599,-9200000000,0,0,-183384868096,0,1500000,0,0,-30964600521,246367000000,43954869788,259358769267,0,0,166980133333,-196600000000,0,0,0,-29619866667,46354034504,21067421722,0,67421456226
2012,1,2832520000,1177188000,0,0,0,-3689503000,11524406000,0,11844611000,180264608000,-6047050000,-96664138000,1525603000,-11081514000,-6000000000,0,0,73842120000,0,1451119000,-136974589000,15400000000,0,0,3689503000,-116433967000,0,19579853000,165940000000,-175878711000,-76426000,0,0,9564716000,-33027131000,121948227000,0,88921096000
2012,2,3168469000,1389215000,0,0,0,2831193000,6327777000,0,13716654000,-124097154000,-26042410000,17451205000,354268000,1049529000,-2335797000,0,-63781000,-119967486000,-24909000,-1410539000,136974589000,-15400000000,-4925250000,0,2445095000,117658986000,0,-39159706000,61490976000,-58820000000,-76425000,0,0,-36565155000,-38873655000,88921096000,0,50047441000
2012,3,5768464000,887690000,0,0,0,-3478999000,7114247000,0,10291402000,-93069801000,-27217742000,4509145000,503045000,-12642422000,0,0,0,-117626373000,0,1208091000,0,0,0,0,5226910000,6435001000,0,-5244607000,373738908000,-238183047000,-50950000,0,0,130260304000,19068932000,50047441000,0,69116373000
2012,4,-76066814000,3260871000,0,0,0,-80363162000,12649988000,0,-140519117000,156104952000,-81944347000,103999805000,419603000,-11836972000,-560923000,0,-13942000,25649059000,0,0,0,0,0,0,-1439260000,-1439260000,0,-9486458000,23772473000,-99585000,-99585000,0,0,14086845000,38296644000,69116373000,0,107413017000
2013,1,2987317000,3478737000,0,0,0,-1657401000,13436687000,0,18245340000,161852242000,-457609740000,196118799000,55870000,-12993795000,-5500000000,0,0,-99831284000,-3147722000,0,-90000000000,91400000000,0,0,1657401000,-90321000,0,0,209867406000,-55675640000,-76426000,0,0,154115340000,54193735000,107413020000,0,161606755000
2013,2,-73058570000,10766341000,0,0,0,14185382000,1018143000,0,-47088704000,78871164000,393852288000,-243907893000,-972427000,-21059024000,-3922108000,0,-21732204000,134041092000,3147722000,0,70000000000,-91400000000,-39014000000,35404030000,1608089000,-20254159000,0,0,167345900000,-273689337000,-333493000,0,0,-106676930000,7110003000,161606755000,0,168716758000
