Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2012,4,7707283807,-5585523595,-561641546,-790516641,-614612383,14004281036,-2127248481,0,12032022197,-2214094381,0,0,0,0,0,0,-2214094381,0,0,9148847012,-3499937137,0,0,0,5648909875,15466837691,13489003523,0,28955841214
2013,1,8705619172,-3554986054,-527292659,-2518719278,-1827999061,362010815,-508946103,0,129686832,-494490058,0,0,4600000000,0,0,0,4105509942,0,0,7826184740,-10332365908,0,0,0,-2506181168,1729015606,4693427292,0,6422442898
2013,2,13625805021,-3528488256,-466848594,-2389286640,0,10870886114,-319380703,0,17792686942,-403886713,0,0,0,-27200000000,0,0,-27603886713,0,0,9700106903,-6162960516,0,0,0,3537146387,-6274053384,6417099455,0,143046071
2013,3,37888305627,-7038091901,-638255717,-2061198507,-732429151,-5387562576,-315777506,0,21714990269,-477563968,10700000001,0,19799104000,0,0,0,30021540033,0,0,3227492738,-48572060908,0,0,0,-45344568170,6391962132,148389514,0,6540351646
2013,4,37810515798,-10279810432,-529793795,-970422127,0,16441713590,-15835844472,0,26636358562,-8774128684,-10700000001,0,3000000000,-12900000000,0,0,-29374128685,0,0,4677860794,-2802976402,0,0,0,1874884392,-862885731,6540351646,0,5677465915
2014,1,32943076508,-46406902192,-925685740,-367814747,-1800000000,460566153,-1654424538,0,-17751184556,-792937067,0,0,0,13000000000,-12600000000,301514,-392635553,12600000000,0,9559612132,-4299545484,0,0,0,17860066648,-283753461,8070889916,0,7787136455
2014,2,6723680585,-11836987960,-653959351,-385888747,-1770770390,2083329516,-6970255618,0,-12810851965,-748379183,0,0,6100896000,0,0,0,5352516817,0,0,4163900489,-1288938469,0,0,0,2874962020,-4583373128,7787136455,0,3203763327
2014,3,10390336345,-96093942897,-755455162,-345774194,-2052756109,28928179726,-21943062807,0,-81872475098,-1394929106,0,-83000000000,31000000000,-60600000000,82600000000,-301514,-31395230620,182596050000,0,247570795,-4185480895,0,0,0,178658139900,65390434182,3203763327,0,68594197509
2014,4,33460971677,65675492014,-1003847322,-167464858,-2982656919,10285411315,-21312883720,0,83955022187,-90550885081,0,-20000000000,55166465753,-36660000000,0,0,-92044419328,12881000000,0,0,-61686499388,0,-622788,0,-48806122176,-56895519317,68594197509,0,11698678192
2015,1,2516712587,-5375008014,-910127016,-321565709,-1026889713,5054020061,-2116550305,9089706,-2179408109,0,0,-1050000000,0,0,0,0,-1050000000,0,0,0,0,0,0,0,0,-3229408109,11698678192,0,8469270083
2015,2,95398144573,-16347257738,-483744211,-575602087,-255000000,10595596228,-794471235,0,87537665530,-10749455,0,-3500000000,3500000000,-100000000000,0,0,-100010749455,0,0,109364000000,-100000000000,0,0,0,9364000000,-3109083925,8469270083,0,5360186158
2015,3,11887936219,-306124600808,-433739664,-877836510,-2655334233,17827250157,-1679162911,0,-282055487750,-72888612,0,-202000000000,72000000000,-1500000000,0,404968848,-131167919764,400018639000,-50000000,48235100000,-28399550000,0,0,0,419804189000,6580781486,5360186158,0,11940967644
2016,1,2396289951,-37766175968,-587018000,-316556778,0,104104114522,-100340757709,137110425,-32510103982,-1164058901,0,0,0,-31500000000,24000000000,0,-8664058901,0,0,10000000000,-1040599998,0,0,0,8959400002,-32214762881,43902968816,0,11688205935
2016,2,0,0,0,0,0,0,36019053667,0,36019053667,-35011199605,500000000,-100000000000,0,0,104000000000,14947930,-30496251675,0,0,0,-11640599998,0,0,0,-11640599998,-6117798006,11688205935,0,5570407929
2016,3,0,0,0,0,0,0,0,0,-11923410768,35517492654,-500000000,0,143293116960,0,-128000000000,-14947930,50295661684,0,0,0,-2136999998,0,0,0,-2136999998,36235250918,5570407929,0,41805658847
2016,4,71240047099,-177795713159,-572924327,-510242311,-1730000000,913586864,-7745152104,64651185,-116200397938,0,0,-135000000000,-23293116960,-21500000000,212493116960,0,32700000000,0,0,170000000000,-42043749998,0,0,0,127956250002,44455852064,41805658847,0,86261510911
2017,1,2774877689,-26144395879,-505036385,-59988032,-331307500,4794755004,-1371476027,301390768,-20842571130,0,0,0,0,-20000000000,0,0,-20000000000,0,0,1526000000,-140599998,0,0,0,1385400002,-39457171128,86228877957,0,46771706829
2017,2,0,0,0,0,0,0,0,3239463470,-18462570088,-34356356503,0,-20000000000,77280000000,9744500000,66587500000,900334719,100155978216,0,0,0,-17216899997,0,0,0,-17216899997,64476508131,46771706829,22003855961,133252070921
2017,3,0,0,0,0,0,0,0,0,-26877994371,28123265594,0,0,0,-72674062476,120473229520,541915601,76464348239,0,0,18474000000,-39642500005,1526000000,-74544399992,0,-94186899997,-44600546129,133252070921,1294844605,89946369397
2017,4,41518259175,-32352292821,-1636518296,-1818276726,-667358721,215306804695,-273782773549,0,-53432156243,0,0,-277250000000,319970000000,48216962476,-171309698443,-1438216987,-81810952954,0,0,-18474000000,30708700011,-1526000000,74466399992,0,85175100003,-50068009194,89946369397,-15227951517,24650408686
2018,1,27856536701,-9636709335,-2154009182,-67754012,-2595038244,37905719713,-2462900571,0,48845845070,0,0,0,0,-35647804333,14707881000,40589038,-20899334295,0,0,0,-216899997,0,-14838263000,0,-15055162997,12891347778,24650408686,0,37541756464
2018,2,0,0,0,0,0,0,0,0,-12429313392,-15451273315,0,0,0,-32647804333,16404719000,1234028727,-30460329921,0,0,18500000000,-1516899997,0,7413372000,0,24396472003,-18493171310,37541756464,0,19048585154
2018,3,74910063065,-21129087731,-2154038699,-7912025846,-4353714332,48202121833,-70381525638,0,17181792652,0,0,0,0,0,0,0,0,0,0,16700000000,-37350699991,0,0,0,-20650699991,-3468907339,16154408123,0,12685500784
2018,4,0,0,0,0,0,0,0,0,-10290357526,15451273315,0,0,21000000000,47730608666,-31112600000,-1274617765,51794664216,0,0,-18500000000,-12483100003,0,7424891000,0,-23558209003,17946097687,12685500784,-5601823532,25029774939
2019,1,15957636631,-27180442606,-861361566,-47660578,-193141652,12360361928,-4599669295,0,-4564277138,0,0,0,12500000000,0,0,0,12500000000,0,0,0,-216899997,0,0,0,-216899997,7718822865,23943399415,0,31662222280
2019,2,0,0,0,0,0,0,0,0,-9001083176,-9943788212,0,-24000000000,6000000000,-5503719370,15626930000,675449817,-17145127765,0,0,0,-216899997,0,0,0,-216899997,-26363110938,31662222280,0,5299111342
2019,3,0,0,0,0,0,0,0,0,24723785761,-8056211788,30500000000,24000000000,-18500000000,5503719370,4373070000,-675449817,37145127765,0,0,0,-216899997,0,0,0,-216899997,61652013529,5299111342,0,66951124871
2019,4,21131818844,-10499848559,-602196818,-5402284002,-2462873,30179141574,-3007125042,0,31797043124,17885950000,-30500000000,-18000000000,30500000000,-36630000000,0,0,-36744050000,0,-7119244348,0,-34903600008,0,0,0,-42022844356,-46969851232,66951124871,0,19981273639
2020,1,25490928871,-734418554,-645883168,-13691607,-775000000,5843472913,-510284572,0,28655123883,0,0,0,0,0,0,0,0,120095000,-1834139481,0,-140599998,0,0,0,-1854644479,26800479404,19819500516,0,46619979920
