Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,12561788597,2371917024,-3114956618,0,0,-15192597658,398186169,0,-2975662486,-58886494866,-8681648864,40989673595,-12665649697,-280339795,0,5350000,-1064720386,-43559492499,-5520028194,0,0,0,-37764825067,0,9582597658,-33702255603,0,0,0,0,-128218250,0,0,-128218250,-77389966352,161271744192,0,83881777840
2008,0,32665653030,6701665757,13121922919,0,0,-60909017031,12185779855,0,3766004530,510320801,14739002077,-105546498349,3599082487,-10439264046,-7000168405,0,-3589306015,-103960826920,-181012585865,6886632350,0,0,-1547217673,1500000000,83699768262,-90473402926,0,0,150000000000,0,-287256000,-4876695800,0,144836048200,-49598181646,83881777840,0,34283596194
2009,0,43391696901,12426300275,-1149626163,284056470,0,-22550818863,12615531243,0,45017139863,-164798782912,-64351601292,291447239204,27414774279,-12170195517,-542135867,0,-3863150347,118153287411,-257579897127,28781703657,0,193113367650,-37264500000,0,33072283031,-39877042789,0,0,56384675301,0,-287256000,-1346643900,0,54750775401,133027020023,34283596194,0,167310616217
2010,0,312065216124,65924303869,-4258645350,7643698682,0,-130049739903,32273633849,0,283598467271,-223880436924,-59589595057,473458447476,-186031414838,-32273633849,-7461793562,0,-13759222354,234060818163,-613770640754,3099419718,0,34135500583,-146039631557,173910000000,11996665835,-536668686175,12530276000,0,653845683721,-139151675159,-1363685469,-40585255750,0,485275343343,182667475331,167310616217,0,349978091548
2011,0,393230329940,190862347821,17774726,560034544,0,41370259771,122025373076,0,748066119878,-112907638323,59901539567,104998840442,-138032741466,-105710892142,-74148696643,435000000,-65773164180,416828367133,-493690538574,12405736608,0,0,-164160858876,0,33201670675,-612243990167,264989004212,0,843133391805,-557460833171,-35841449861,-83126502377,0,431693610608,236277987574,349978091548,0,586256079122
2012,0,255064937164,263072058646,27756317487,0,0,-38208043976,117545628974,0,625230898295,104458994884,-48347303500,-228994840342,-28359785431,-123772328407,-33480019014,11918784363,-511248878,278143151970,-124916010319,18336869538,-19840000000,40000000000,0,0,45778875045,-40640265736,0,0,600288516127,-765236220894,-40014456444,-175759412600,0,-380721573811,-143218687577,586256079122,0,443037391545
2013,0,278111143082,316561757976,27884339872,118026833,0,-31423122792,60850944252,0,652103089223,-273199456158,-54974708792,300462997098,74274207611,-67226277120,-59473007962,748336113,-46370584115,526344595898,-108092545994,2358903728,0,54400000000,-44554880000,6239913649,28135868148,-61512740469,10652660000,0,752365692360,-961487755253,-29653684508,-85958011000,0,-314081098401,150750757028,443037391545,0,593788148573
2014,0,246606372863,282449061497,-1392604638,173188713,0,-17259183068,32704181115,0,543281016482,-129420259699,23557715051,250779830937,-8412886591,-35834097890,-84141325413,0,-44708136718,515101856159,-263919373129,2872728612,0,28100000000,-80988600000,0,18746099592,-295189144925,0,0,857443762263,-899738157540,-52751025649,-98855736982,0,-193901157908,26011553326,593788148573,0,619799701899
2015,0,226931411641,245506587288,-2915371703,128398845,0,-11926846785,27734674679,0,485458853965,292002041399,41636668317,-523650733801,-13816985589,-29319775006,-63725507910,0,-41437862997,147146698378,-242303499002,3038007052,0,27000000000,0,0,10278225124,-201987266826,0,0,1094018553257,-1056254872525,-38634958934,-155332729000,0,-156204007202,-211044575650,619799701899,164682109,408919808358
2016,0,422573475880,145646265507,-1650743100,-97399410,0,-348061167823,20608158252,0,239018589306,288791790978,448698009,-297759092142,2611466467,-19838876547,-81029781805,0,-25320683076,106922111190,-109001330371,0,-7450000000,480018756200,0,0,54560134148,418127559977,0,0,1119440488584,-1113754200924,-47147587149,-153394521188,0,-194855820677,330193850490,77484066264,-880590,407677036164
2017,0,138218217970,110106278062,1693851951,-98180664,0,-8488051988,16634115964,0,258066231295,-93954552898,-35106761162,59671692838,-19487050056,-16600726692,-23791932634,0,-19833269107,108963631584,-141007969707,0,0,0,0,0,8488051988,-132519917719,0,0,1000000000000,-1007338500924,-19651716033,-88374747587,0,-115364964544,-138921250679,407677036164,-99336,268755686149
2018,0,137301839332,128208899271,668939058,-42052250,0,-5099369468,3660533397,0,264698789340,12509173131,7912900039,511115913424,-109709386933,-4826786913,-32350916183,0,-28529051038,620820634867,-118345453916,18928386842,-204000000,0,0,0,5176959624,-94444107450,0,0,0,-262860638322,-12799224326,-89983623200,0,-365643485848,160733041569,268755686149,42052250,429530779968
2019,0,93185728050,122530492878,-892456619,-77074362,0,-5235398899,3704631580,0,213215922628,24876756453,14477031013,-584948487350,-32114147483,-3527497025,-20547878788,0,-32332131751,-420900432303,-24375064329,4491619676,0,0,0,0,5235398899,-14648045754,0,0,437000000000,-183302080000,-10533180924,-25013603000,0,218151136076,-217397341981,429530779968,77074362,212210512349
