Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2013,2,196821953876,-136930975066,-8193554047,-6782226270,-584061980,5032898265,-3448699166,0,45915335612,-77284000,0,-2730240000,757240000,0,6300000,779904094,-1264079906,0,0,87242722417,-127110273746,0,-415932500,0,-40283483829,4367771877,33887916612,-35044,38255653445
2013,3,274063640567,-166954248942,-4586647486,-4615564144,-75433450,3512810613,-24713421717,0,76631135441,0,0,-4020000000,3020000000,0,0,10904646172,9904646172,0,0,80354169743,-160258686334,0,-123280000,0,-80027796591,6507985022,38255653445,0,44763638467
2013,4,330002999323,-221254616752,-6206480630,-5499812037,-286540377,10103754982,-71084507329,0,35774797180,-91652900,0,-1893974977,6895000000,0,0,53539025,4962911148,0,0,95735787526,-143568241767,0,-96418804,0,-47928873045,-7191164717,44763638467,0,37572473750
2015,1,144045762233,-69862102396,-5854656931,-4512549577,-40358503,7220452662,-30129468402,0,40867079086,-208466546,200000000,-3000000000,6000000000,-1450000000,3050000000,214724477,4806257931,0,0,43992276744,-87691424768,0,-41185000,0,-43740333024,1933003993,18824115406,0,20757119399
2015,3,55965611204,-6524531257,5681526569,-2642392863,385068149,15971629768,-49279292227,0,19557619343,7183751128,-18999436363,8800000000,5799550000,-9004449939,19291066824,5533053099,18603534749,0,0,-37915401798,-12491744823,0,216045250,0,-50191101371,-12029947279,19746554255,-359370,7716247606
2016,1,64433114423,-18315158034,-3561701527,-3217707623,-116739519,1257741701,-8998108687,0,31481440734,-458795455,0,0,0,0,0,1128206610,669411155,0,0,14471116131,-48230806936,0,-1000000,0,-33760690805,-1609838916,8069890607,-2769496,6457282195
2016,2,76876282987,-25040778954,-3077467333,-2735710652,0,1342225993,-3383623452,0,43980928589,0,0,-2247672319,0,0,0,7230409732,4982737413,0,0,12922078241,-61432110892,0,-11875000,0,-48521907651,441758351,6457282195,7270969,6906311515
2016,3,106066920418,-93565467026,-3017397952,-2156987173,-77041700,1256743554,-5014565163,0,3492204958,-34861818,0,-1515000000,0,0,0,8481270548,6931408730,0,0,81831527904,-92930283155,0,-6700492,0,-11105455743,-681842055,6906311515,-415186,6224054274
2016,4,83419995807,-68939046511,-2755369419,-2176570493,-45759422,996306016,-3069333346,0,7430222632,-618615873,0,-62000000,0,0,0,7793452565,7112836692,0,0,42714334530,-51608550258,0,-1453801850,0,-10348017578,4195041746,6224054274,4670545,10423766565
2017,1,40463563307,-32347904383,-3440932051,-1042780323,-65296816,145739476,-2355047207,0,1357342003,-6483542898,0,-3000000000,1500000000,0,0,1020996297,-6962546601,0,0,26282949568,-24571977572,0,-1000000,0,1709971996,-3895232602,10423766565,-4968894,6523565069
