Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2005,0,299990221469,281756953055,172540808537,172540808537,0,0,47776996932,47776996932,0,0,0,0,61439147586,0,0,0,0,0,0,88000000,0,0,45310510675,0,0,1106886112,0,0,14933750799,0,0,0,0,0,0,18233268414,0,0,0,0,0,0,0,18233268414,0,72753441278,68689239975,0,0,0,0,0,0,0,0,68689239975,0,0,57913239975,0,10776000000,0,2253690288,1720468060,4793926369,-3073458309,0,0,0,0,0,533222228,811999999,-278777771,0,0,0,0,0,0,0,0,0,1810511015,0,1810511015,0,0,0,0,0,0,372743662747,297958649797,264188062846,53200000000,53200000000,0,0,0,0,0,125488056741,0,166157053,19641963500,1679927021,1562500,0,673935777,0,0,0,0,3951793755,41256178919,18128487580,0,0,0,0,33770586951,11900000000,11900000000,11900000000,11900000000,0,0,0,0,0,0,0,0,0,21870586951,0,0,0,0,0,0,74785012950,74672586314,53704360000,52000000000,52000000000,0,1704360000,0,0,0,0,0,0,0,1399698746,0,19568527568,19568527568,0,19568527568,0,0,112426636,112426636,0,0,0,372743662747,0,0
2006,0,3565069984824,3526944079691,1415069683325,1415069683325,0,0,1786166540720,1788793750720,0,0,0,-2627210000,325707855646,0,0,0,0,0,0,2000695188,0,0,158774834100,130360711768,0,34571614590,0,0,0,0,0,0,0,0,0,38125905133,0,0,38125905133,0,0,0,0,0,0,164485238544,147816307050,0,0,0,0,0,0,0,0,147816307050,0,0,126244407050,0,21571900000,0,8154824299,7301264284,12062099451,-4760835167,0,0,0,0,0,853560015,1448000000,-594439985,0,0,0,0,0,0,0,0,0,8514107195,0,8514107195,0,0,0,0,0,0,3729555223368,2522270608261,1670224381249,249000000000,249000000000,0,0,0,0,0,56022369800,0,148869940000,913814400,59914785781,-5251389,0,8189714190,0,0,0,0,3018142133,1137093522005,7207344329,0,0,0,0,852046227012,500000000000,500000000000,500000000000,500000000000,0,0,0,0,0,0,0,0,0,352046227012,0,0,0,0,0,0,1207284615107,1208337161016,1010549150000,500000000000,500000000000,0,510549150000,0,0,0,0,0,0,0,3233980471,0,194554030545,194554030545,0,194554030545,0,0,-1052545909,-1052545909,0,0,0,3729555223368,0,0
2007,0,6228570268479,6204549244552,2142293074621,2142293074621,0,0,2667950986648,2728832102198,0,0,0,-60881115550,1394305183283,0,0,0,0,0,0,478922625405,0,0,821005893754,0,0,59353993999,0,0,35022670125,0,0,0,0,0,0,24021023927,0,0,1975817170,0,0,0,0,22045206757,0,3133064052625,3004568928277,0,0,0,0,0,0,0,0,3004568928277,0,487132135518,2435931642759,0,81505150000,0,110188258246,37713517861,46420364133,-8706846272,0,0,0,0,0,72474740385,73909449800,-1434709415,0,0,0,0,0,0,0,0,0,18306866102,0,7534591745,0,0,0,10772274357,0,0,9361634321104,5305102368435,4345155973536,2650000000000,2650000000000,0,0,0,0,0,12713535200,0,101854078499,130890514414,90521897526,34110726,0,111484227628,0,0,0,0,6789658503,1236724248171,4143702869,0,0,0,0,959946394899,555560000000,555560000000,555560000000,555560000000,0,0,0,0,0,0,0,0,0,404386394899,0,0,0,0,0,0,4056531952669,4048684695709,3195776675000,1199998710000,1199998710000,0,1995777965000,0,0,0,0,0,0,0,28647186451,0,824260834258,824260834258,0,824260834258,0,0,7847256960,7847256960,0,0,0,9361634321104,0,0
2008,0,2832440630345,2827172698282,1610984422667,374521673,0,1610609900994,860476309199,886179604083,0,0,0,-25703294884,355711966416,0,0,0,0,0,0,265213100150,0,0,5147469367,0,0,76713446229,0,0,8637950670,0,0,0,0,0,0,5267932063,0,0,4869932063,0,0,0,0,398000000,0,2788437724253,2606084826421,0,0,0,0,0,0,0,0,2606084826421,0,453067080821,2312115299038,0,131393890000,-290491443438,162829348745,38148347944,58908243932,-20759895988,0,0,0,0,0,124681000801,129657400085,-4976399284,0,0,0,0,0,0,0,0,0,19523549087,0,12637831062,0,0,0,6885718025,0,0,5620878354598,1723975051271,937408380912,110000000000,110000000000,0,0,0,0,0,718184058791,0,2014849236,1918777500,31480687718,13750000,0,54895295676,0,0,0,0,2893987130,534991600,15471983261,0,0,0,0,786566670359,388892000000,388892000000,388892000000,388892000000,0,0,0,0,0,0,0,0,0,348551500,0,4879087823,392447031036,0,0,0,3896903303327,3812768310149,3274518028269,1366666710000,1366666710000,0,1996057965000,0,0,-88206646731,0,0,0,0,115064783174,0,423185498706,423185498706,0,423185498706,0,0,84134993178,84134993178,0,0,0,5620878354598,0,0
2009,0,4688668073128,4681882763157,2650001084717,1885001084717,0,765000000000,1322333322462,1403077392304,0,0,0,-80744069842,709548355978,0,0,0,0,0,0,525202888075,0,0,5885406051,0,0,54495327058,0,0,123964734794,0,0,0,0,0,0,6785309971,0,0,4335919919,0,0,0,0,2449390052,0,2388317348381,2181537032057,0,0,0,0,0,0,0,0,2181537032057,0,454205459050,1762390525108,0,0,-35058952101,163678835756,33898059463,69051933321,-35153873858,0,0,0,0,0,128836899293,138376050786,-9539151493,0,943877000,0,0,0,0,0,0,0,43101480568,0,6273425927,21592340859,0,0,15235713782,0,0,7076985421509,2258484090721,1895263622976,0,0,0,0,0,0,0,1452544964388,0,594694015,2229777500,54050999468,0,0,33407614418,0,0,0,0,157993026898,3269421100,160526404441,0,30646720748,0,0,363220467745,222224000000,222224000000,222224000000,222224000000,0,0,123807416049,0,0,0,0,0,0,13000000000,0,4189051696,0,0,0,0,4818501330788,4818501330788,3628851311378,1533334710000,1533334710000,0,2095966265902,0,0,-449664524,0,0,0,0,140116480248,0,1049533539162,1049533539162,0,1049533539162,0,0,0,0,0,0,0,7076985421509,0,0
2010,0,6366260016716,6349567059652,2969211607544,1242775103795,0,1726436503749,2547214987361,2775173423252,0,0,0,-227958435891,833140464747,0,0,0,0,0,0,701200855316,0,0,5381629435,0,0,12115851,0,0,126545864145,0,0,0,0,0,0,16692957064,0,0,14234333847,0,0,0,0,2458623217,0,2426634549266,2159596487904,0,0,0,0,0,0,0,0,2159596487904,0,567438087550,1439817191956,0,226171390000,-73830181602,179887068428,40419238801,89554391895,-49135153094,0,0,0,0,0,128833600459,145785353179,-16951752720,0,10634229168,33671559285,33671559285,0,0,0,0,0,53479433649,0,30696711905,5532841362,0,0,17249880382,0,0,8792894565982,3260700650859,3118393046643,2000000000000,2000000000000,0,0,0,0,0,835511208250,0,6371739825,56382853469,26349567740,24348181,0,69046222196,0,0,0,0,4261464657,2398853100,48615535459,0,69431253766,0,0,142307604216,0,0,0,0,0,0,0,0,0,124597648443,0,0,0,13068415136,0,3759653696,0,0,881886941,881886941,5459312028182,5459312028182,3839673219378,3511117420000,3511117420000,0,340921476378,0,0,-12365677000,0,0,0,0,220524469842,0,1399114338962,1399114338962,0,1399114338962,0,0,0,0,0,0,72881886941,8792894565982,0,0
2011,0,3223900965471,3212755490996,1945764811547,730095592831,0,1215669218716,869367192516,1172490738031,0,0,0,-303123545515,397623486933,0,0,0,0,0,0,291054053897,0,0,2223755828,0,0,677728,0,0,122281746055,0,-17936746575,0,0,0,0,11145474475,0,0,5334439840,0,85921890,3347725304,0,2377387441,0,3283612233383,2772963610114,0,0,0,0,0,0,0,0,2772963610114,0,1062004865058,1128856979464,0,749788390000,-167686624408,165128640442,35668894339,97855281879,-62186387540,0,0,0,0,0,128541196863,154196831839,-25655634976,0,918549240,275387155603,282497013600,-7109857997,0,0,0,0,70132827224,0,42727458232,8330545610,0,0,19074823382,0,0,6507513198854,1350341790438,1180434253286,0,0,0,0,0,0,0,577727624842,0,2844837415,73489828832,5642394016,19057374,0,6182323553,0,0,0,0,6476918423,605427160,417381041034,0,90064800637,0,0,169907537152,0,0,0,0,0,0,122504095276,0,0,0,0,0,0,577091185,0,3233478696,0,0,43592871995,43592871995,5080665298617,5080665298617,3778831225257,3526117420000,3526117420000,0,340921476378,0,383614879,-88591286000,0,0,0,0,289383181436,0,1012450891924,1012450891924,0,1012450891924,0,0,0,0,0,0,76506109799,6507513198854,0,0
2012,0,4837002006608,4829497118930,1947090450986,806860450986,0,1140230000000,2097809872532,2292163797759,0,0,0,-194353925227,784596795412,0,0,0,0,0,0,500024123162,0,0,4092973299,0,0,7317649764,0,0,339346884820,0,-66184835633,0,0,0,0,7504887678,0,0,5092189783,0,119318128,464966248,0,1828413519,0,3143873895267,2646569834634,0,0,0,0,0,0,0,0,2646569834634,0,1216460435248,1056730351972,0,548616990000,-175237942586,145252092780,24094347697,96015355706,-71921008009,0,0,0,0,0,121157745083,156277513279,-35119768196,0,0,269347115777,283612736520,-14265620743,0,0,0,0,82704852076,0,8861760393,52687916677,0,0,21155175006,0,0,7980875901875,2705603684581,2677707415060,357728021077,357728021077,0,0,0,0,0,911725652287,0,10237833415,99049773750,18718850445,53077997,0,9183790553,0,0,0,0,4474923850,605427160,1190864488438,0,75065576088,0,0,27896269521,0,0,0,0,0,0,0,0,0,0,0,0,0,743715145,0,0,0,0,27152554376,27152554376,5191573047865,5191573047865,3775187032608,3526117420000,3526117420000,0,340921476378,0,-2605677770,-89246186000,0,0,0,0,289383181436,0,1127002833821,1127002833821,0,1127002833821,0,0,0,0,0,0,83699169429,7980875901875,0,0
2013,0,4467395844501,4463352357888,1838619478462,1437619478462,0,401000000000,1560974883699,1693567623260,0,0,0,-132592739561,1063757995727,0,0,0,0,0,0,914256741795,0,0,8066208100,0,0,1446438742,0,0,140899107090,0,-910500000,0,0,0,0,4043486613,0,0,2420803153,0,54592720,0,0,1568090740,0,3237677670239,2766722057584,0,0,0,0,0,0,0,0,2766722057584,0,1349760867243,1046043291514,0,538617000000,-167699101173,135295186898,19578812231,79165295599,-59586483368,0,0,0,0,0,115716374667,156735350526,-41018975859,0,0,260803573480,283612736520,-22809163040,0,0,0,0,74856852277,0,481906824,50719770447,0,17482911796,6172263210,0,0,7705073514740,2379901087847,2353917131753,358961041321,358961041321,0,0,0,0,0,1137144645197,0,1440928363,150871433750,35762708305,19911720419,0,8429411455,0,440947117,0,0,11152796929,605427160,539245630861,0,89950440876,0,0,25983956094,0,0,0,0,0,0,0,0,0,0,0,0,0,682499184,0,0,0,0,25301456910,25301456910,5242182121978,5242182121978,3788289335646,3537949420000,3537949420000,0,344944356378,0,-5358122972,-89246317760,0,0,0,0,335813119252,0,1118079667080,1118079667080,0,1118079667080,0,0,0,0,0,0,82990304915,7705073514740,0,0
2014,0,6412052850650,6393321667078,1952651885005,1577651885005,0,375000000000,2189454760896,2263108546961,0,0,0,-73653786065,2251215021177,0,0,0,0,0,0,2107978862280,0,0,3644740653,0,0,2284928503,0,0,140272267822,0,-2965778081,0,0,0,0,18731183572,0,0,5404456902,0,44439578,0,0,13282287092,0,2502382615087,1994645599205,0,0,0,0,0,0,0,0,1994645599205,0,1043972898151,819968163892,0,538617000000,-407912462838,139466904286,19380118523,86467395084,-67087276561,0,0,0,0,0,120086785763,165851719836,-45764934073,0,0,252260031185,283612736520,-31352705335,0,0,0,0,116010080411,0,1084463623,88452941782,0,19982911796,6489763210,0,0,8914435465737,3140629721212,3112710665552,1506127466877,1506127466877,0,0,0,0,0,1097851004560,0,3660523934,71967220419,48730855015,3661862273,0,10729314712,0,0,0,0,9609207880,1884039160,253580217204,0,104908953518,0,0,27919055660,0,0,0,0,0,0,0,0,0,0,0,0,0,559315985,0,0,0,0,27359739675,27359739675,5690950098941,5690950098941,3875960835783,3537949420000,3537949420000,0,342196810218,0,-4185339535,-54900,0,0,0,0,372998887930,0,1441990375228,1441990375228,0,1441990375228,0,0,0,0,0,0,82855645584,8914435465737,0,0
