disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2005-07-14,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2005-07-14,2006-12-12,,,,,,
2005-12-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2006-01-03,2006-01-25,2006-01-25,Trả cổ tức năm 2005 (407 đ/cp),407,4.07,,2005
2006-03-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2006-03-22,2006-04-27,2006-04-27,"Cổ tức quý 3 + 4 năm 2005 (175,6đ/cp)",175,1.76,,2005
2006-10-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2006-10-13,2006-11-02,2006-11-02,Trả cổ tức đợt 1/2006 (400 đ/cp),400,4,1,2006
2006-12-13,stockAlert,delistedHnx,Hủy niêm yết trên HNX,2006-12-13,,,,,,,
2006-12-27,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2006-12-27,,,,,,,
2007-02-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-03-07,2007-04-02,2007-04-02,Trả cổ tức đợt 2/2006 (440 đ/cp),440,4.4,2,2006
2007-02-27,investorRight,MEETING,Họp cổ đông,2007-03-07,2007-04-16,2007-04-16,Đại hội đồng cổ đông thường niên năm 2007,,,,
2007-06-28,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2007-07-06,2007-07-10,,"Trả cổ tức đợt 3/2006, Tỷ lệ 100:2",,2,3,2006
2007-06-28,investorRight,KINDDIV,Cổ phiếu thưởng,2007-07-06,2007-07-10,,Tỷ lệ 100:6.67,,6.67,,
2007-08-01,investorRight,POLL,Lấy ý kiến cổ đông,2007-07-06,,,Lấy ý kiến cổ đông bằng văn bản về việc niêm yết bổ sung 1.086.986 cổ phiếu phát hành thêm,,,,
2007-09-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-09-19,2007-10-31,2007-10-31,Trả cổ tức đợt 1/2007 (400 đ/cp),400,4,1,2007
2007-09-13,investorRight,POLL,Lấy ý kiến cổ đông,2007-09-19,,,Lấy ý kiến cổ đông bằng văn bản về các dự án đầu tư của Công ty:,,,,
2008-02-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-03-03,2008-04-07,2008-04-07,Trả cổ tức đợt 2/2007 (800 đ/cp),800,8,2,2007
2008-02-25,investorRight,MEETING,Họp cổ đông,2008-03-03,2008-05-14,2008-05-14,ĐHCĐ thường niên 2008,,,,
2008-09-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-10-02,2008-10-31,2008-10-31,Tạm ứng cổ tức đợt 1/2008 (400 đ/cp),400,4,1,2008
2008-09-15,investorRight,POLL,Lấy ý kiến cổ đông,2008-10-02,2008-10-25,2008-10-25,Lấy ý kiến cổ đông về phương án phát hành cổ phiếu tăng vốn điều lệ tài trợ cho dự án lưới điện 110KV Khánh Hòa tiếp nhận,,,,
2009-03-27,investorRight,MEETING,Họp cổ đông,2009-04-07,2009-05-09,2009-05-09,ĐHCĐ thường niên 2009,,,,
2009-05-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-05-25,2009-06-10,2009-06-10,Trả cổ tức đợt 2/2008 (600 đ/cp),600,6,2,2008
2009-06-10,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2009-06-18,2009-06-22,,Tỷ lệ 100:7.24,,7.24,3,2008
2009-06-10,investorRight,KINDDIV,Cổ phiếu thưởng,2009-06-18,2009-06-22,,"Tỷ lệ 100:12,76",,12.76,,
2009-08-06,investorRight,POLL,Lấy ý kiến cổ đông,2009-08-17,2009-08-28,2009-08-28,Lấy ý kiến cổ đông bằng văn bản: Sửa đổi điều 5 điều lệ Công ty,,,,
2009-08-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-08-17,2009-09-11,2009-09-11,Tạm ứng cổ tức đợt 1/2009 (500 đ/cp),500,5,1,2009
2009-12-03,investorRight,ISSUE,Phát hành thêm,2009-12-11,2010-01-27,,Tỷ lệ 1:1 giá 10.000 đ/cp,,100,,
2009-12-03,investorRight,POLL,Lấy ý kiến cổ đông,2009-12-11,2010-01-04,2010-01-04,Lấy ý kiến cổ đông bằng văn bản về việc niêm yết bổ sung cổ phiếu phát hành thêm trên HOSE,,,,
2010-03-15,investorRight,MEETING,Họp cổ đông,2010-03-25,2010-04-28,2010-04-28,ĐHCĐ thường niên 2010,,,,
2010-05-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-05-18,2010-06-04,2010-06-04,Trả cổ tức đợt 2/2009 (600 đ/cp),600,6,2,2009
2010-10-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-10-27,2010-11-11,2010-11-11,Tạm ứng cổ tức đợt 1/2010 (500 đ/cp),500,5,1,2010
2011-02-17,investorRight,MEETING,Họp cổ đông,2011-03-02,2011-04-22,2011-04-22,ĐHCĐ thường niên năm 2011,,,,
2011-04-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-05-12,2011-05-30,2011-05-30,Trả cổ tức đợt 2/2010 (700 đ/cp),700,7,2,2010
2011-10-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-10-27,2011-11-15,2011-11-15,Trả cổ tức đợt 1/2011 (500 đ/cp),500,5,1,2011
2012-02-09,investorRight,MEETING,Họp cổ đông,2012-02-22,,,Đại hội cổ đông thường niên 2012,,,,
2012-04-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-05-11,2012-05-30,2012-05-30,Trả cổ tức đợt 2/2011 (700 đ/cp),700,7,2,2011
2012-10-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-11-07,2012-11-23,2012-11-23,Trả cổ tức đợt 1/2012 (500 đ/cp),500,5,1,2012
2013-02-07,investorRight,MEETING,Họp cổ đông,2013-02-28,,,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-05-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-05-13,2013-05-31,2013-05-31,Trả cổ tức đợt 2.2012 (900 đ/cp),900,9,2,2012
2013-10-24,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-11-06,2013-11-19,2013-11-19,Trả cổ tức đợt 1/2013 (500 đ/cp),500,5,1,2013
2014-05-08,investorRight,MEETING,Họp cổ đông,2014-05-23,2014-06-27,2014-06-27,Đại hội đồng cổ đông thường niên năm 2014,,,,
2014-07-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-07-16,2014-07-30,2014-07-30,Trả cổ tức đợt 2 năm 2013 (900đ/cp),900,9,2,2013
2014-10-30,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-11-06,2014-11-24,2014-11-24,Tạm ứng cổ tức đợt 1 năm 2014 (500 đ/cp),500,5,1,2014
2015-03-10,investorRight,MEETING,Họp cổ đông,2015-03-20,2015-04-24,2015-04-24,ĐHĐCĐ thường niên năm 2015,,,,
2015-05-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-05-15,2015-05-29,2015-05-29,Trả cổ tức đợt 2/2014 (600đ/cp),3850,38.5,2,2014
2015-11-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-11-10,2015-11-27,2015-11-27,Trả cổ tức đợt 1/2015 (500 đ/cp),500,5,1,2015
2016-03-04,investorRight,MEETING,Họp cổ đông,2016-03-25,2016-04-28,2016-04-28,ĐHCĐ thường niên năm 2016,,,,
2016-04-29,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 100:5",,5,,2016
2016-04-29,schedEvent,schedIssue,Dự kiến phát hành,,,,Dự kiến phát hành cổ phiếu tăng vốn điều lệ đợt 1 năm 2016,,50,,
2016-04-29,schedEvent,schedIssue,Dự kiến phát hành,,,,Dự kiến phát hành cổ phiếu tăng vốn điều lệ đợt 2 năm 2017,,25,,
2016-05-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-05-27,2016-06-09,2016-06-09,Trả cổ tức đợt 2/2015 (500 đ/cp),500,5,2,2015
2016-11-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-11-24,2016-12-08,2016-12-08,Cổ tức đợt 1 năm 2016 (500đ/cp),500,5,1,2016
2017-03-13,investorRight,MEETING,Họp cổ đông,2017-03-23,2017-04-25,2017-04-25,ĐHCĐ thường niên năm 2017,,,,
2017-05-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-06-14,2017-06-29,2017-06-29,Trả cổ tức đợt 2/2016 (500 đ/cp),500,5,2,2016
2017-08-11,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2017-08-10,2018-04-04,,LNST 6T.2017 âm,,,,
2017-11-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-11-29,2017-12-22,2017-12-22,Tạm ứng cổ tức đợt 1/2017 (400đ/cp),400,4,1,2017
2018-03-26,investorRight,MEETING,Họp cổ đông,2018-02-27,2018-04-23,2018-04-23,ĐHĐCĐ thường niên năm 2018,,,,
2018-05-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-06-13,2018-06-27,2018-06-27,Trả cổ tức đợt 2/2017 (100đ/cp),100,1,2,2017
