Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,Cash Ratio,Quick Ratio,Current Ratio,LT Debt/Equity,LT Debt/Total Assets,Debt/Equity,Debt/Total Assets,ST liabilities/ Equity,ST liabilities/ Total Assets,Total liabilities/ Equity,Total liabilities/ Total Assets,ROE %,ROCE %,ROA %,Account Receivable Turnover Ratio,Turnover Ratio,Inventory Turnover Ratio,Inventory Turn-Days,Payment Period Turnover Ratio,Average Payment Period,Sales per Employees,Net Profit per Employees,Dividend Yield %,Cash Dividend Ratio %,Dividend Payout Ratio %,Gross profit margin %,EBITDA/ Revenue %,EBIT/ Revenue %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,Revenue/MarCap,Asset Turnover Ratio,Equity Turnover Ratio (%),The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Sale growth rate %,Gross profit growth rate %,EBITDA growth rate %,EBIT growth rate %,Pre-tax profit growth rate %,Net profit growth rate %,EPS growth rate %,Total assets growth rate %,Equity growth rate %,Capital growth rate %
2006,0,15000000,15000000,14084.5514662,132717.475098333,14101.5080078,-6831.31398286667,2407.24386433333,2407.24386433333,2237.67284568333,2407,0,0.115407771648501,0.724209598291332,1.19799793264956,0,0,2.656425867641,0.588556520093738,3.51108755802667,0.777914979698528,3.51345924639136,0.778440449905573,0.185163032357986,0.38837376847332,0.0418470748116426,5.19323791753441,70.2837046551664,5.3386612266012,68.3692005368869,11.3995262589988,32.0188744433013,2792092744.00421,50643279.0532959,0.0428571428571429,2.00603655361111,0.498495402887788,0.119421147936424,0.0437744512476259,0.0381251494493675,0.0210780173110386,0.0181381077552127,4.73990982494048,2.30713563820439,10.2085087847585,-0.00293990955582583,0,0,11.631559400715,11.631559400715,12.5129998578722,1.98799372966858,0.210974477771327,1.98560324076775,-4.09877222306362,0.450171191023638,10.2838797104979,11.8077226588054,0.390335075829023,0.24796711509054,0.268305346367808,0.328635767024054,0.0831387692664487,-0.0679347387899388,-0.0679347387899389,0.238188493447344,0.185016989838225,0
2007,0,16127200,16127200,18464.2770113845,159710.42686604,18504.8125269731,3396.08243811697,3414.44372742944,3414.44372742944,3133.7504348244,3494,0,0.141052404756254,0.731256354965068,1.27294350629904,0,0,1.70503259576815,0.442966696470483,2.8466047881602,0.739546635236203,2.84912141105344,0.740200452724531,0.215962530497087,0.397134118482349,0.0523586038726174,5.24302730164758,69.6162691896153,5.89526080339699,61.914139538946,10.6564939000458,34.2514154677489,3612457217.60729,77230598.7110799,0.0535714285714286,2.27629581828629,0.439310212656301,0.115655540020395,0.0439867195213434,0.0394104160737127,0.0247446481852837,0.0213789656344314,5.70394381664429,2.44907095918114,10.1016360749125,-0.00336568255085232,0,0,8.20045730291763,8.20045730291763,8.9349808104834,1.51644172055781,0.175317294865698,1.51311989565885,8.24479396781816,0.326348435056865,7.41924923268062,8.28076604028913,0.293817057246666,0.253020198090243,0.300090952302357,0.337433932346293,0.518883271858854,0.524992065182116,0.418403751285513,0.203203062548886,0.410869496699352,0.0751466666666667
2008,0,16127200,16127200,19626.0852802098,184198.06049649,19677.6586466963,-20868.7650744705,3412.88952595615,3412.88952595615,3270.93382513704,3413,0,0.0736892878237015,0.44656052562544,1.19265495263301,0,0,2.74396034321382,0.61003972755888,3.49485085496906,0.776978380426292,3.49800270253542,0.777679102007582,0.178767346431453,0.518988792248533,0.042731243213841,6.22010748651585,58.6806579775766,4.9161946246226,74.2444162344407,11.6936123375277,31.2136224003788,4086105861.40165,75708874.7771664,0.132743362831858,2.27525968397077,0.439510270869305,0.124699054098335,0.0581572010457255,0.053943651356144,0.0227958304424761,0.0185283684136358,16.3007133182735,2.30626044667772,9.64830482860489,-0.00426746202884034,0,0,3.3109773738821,3.3109773738821,3.45467093010559,0.575764338056478,0.0613470085924998,0.57425531171602,-0.541479093740133,0.326969062317616,5.62215953378739,6.0613075699848,0.153325203062602,0.243507763348952,13.6568439949802,0,0.0624926075807126,-0.000455184386493723,-0.000455184386493723,0.242644308027038,0.0633805999392663,0
2009,0,20159000,20159000,23477.5988548043,185665.864757776,23477.6606018156,19142.3126027085,8576.21802366189,8576.21802366189,8197.11346552408,8576,0,0.138718623468891,0.863788094616581,1.41878163332708,0.0433040908757655,0.015728617077286,1.2379928320783,0.449655328316374,1.7076055724935,0.620224870805934,1.75320396338606,0.636786807915917,0.437341381284608,0.691279757572558,0.126635853708988,6.97268788900682,52.3471014062541,5.98447769681757,60.9911204438275,18.8599300766634,19.3532000657648,5148333105.43604,237810150.122421,0,0,0,0.158454147080596,0.0781558289236721,0.0750977822603347,0.0539155361287217,0.0461916789866066,16.4306075006881,2.74152956738607,9.46796892599242,-0.00772385714211513,0,0,1.31759710035626,1.31759710035626,1.37853404707965,0.48130986775454,0.06086202229334,0.481308601893928,0.59031529964677,0.187454301025027,2.39846859289404,2.49613630899507,0.259960774405882,0.601022648544352,3.93447114534754,5.0104414116345,1.97999499621974,2.14111325551154,1.51289060440923,-0.087127583353644,0.491390631333907,0.25
2010,0,34923619,34923619,21151.8819581957,147507.145959129,21151.8819581957,1823.36345663375,7712.76540902018,7712.76540902018,7538.23807572033,7713,0,0.374211253272911,0.833648691747703,1.35171834396816,0,0,1.39823695373453,0.454874754168004,2.02164937493487,0.657683420525582,2.07389438724073,0.674679779451484,0.444489599296122,0.64041480718571,0.15074274315677,7.55599241073776,48.3060305197371,7.49204120415553,48.7183652697411,16.7890373133515,21.7403769607287,7085946857.29574,370505750.455296,0,0,0,0.154047700418008,0.0824334348914396,0.0790753489438697,0.0600231594562771,0.0522874017992134,13.0537297308963,2.88296488197349,8.50089283462558,-0.00773575765706372,0,0,1.46510355245403,1.46510355245403,1.499024027431,0.534231423110869,0.0766064581246186,0.534231423110869,6.19733819874936,0.168625307086898,2.04559360299577,2.13246364814139,0.376357495169418,0.338082410529109,3.90886863613668,4.42693055098181,0.532273094793295,0.557989641167819,-0.100679881535128,0.742589154408048,0.560789917306314,0.732408303983332
2011,0,50200363,50200363,17930.617681649,120863.456353274,17930.617681649,-4915.1377888642,4504.15425812758,4504.15425812758,4257.00705339521,3754,0,0.252306757268722,0.807059079354707,1.29834970482471,0.0460172973150882,0.0144943661572749,1.50279345032609,0.473344585594315,2.12724491051393,0.670032106146285,2.1748402666088,0.685023523697415,0.27594202757038,0.515483568952618,0.0881790172941978,6.62879858978985,55.0627681707209,6.32315124833914,57.7243823000236,12.7304495467353,28.6714148357474,8345790072.03439,311018127.6011,0.0442477876106195,9.00830851625515,0.111008631442355,0.142894009745009,0.0779734434628095,0.0730763376677964,0.0500609216824989,0.0372664690720271,10.6958810932101,2.36617580065793,7.40456593934484,-0.0127944526104718,0,0,2.50879507059723,2.50879507059723,2.65444709352492,0.630206956649625,0.0934939339064659,0.630206956649625,-2.29901998385507,0.236815375451309,3.03712860346178,3.24065741400269,0.177794618010931,0.0925174161444284,3.32323981049513,3.81249230992098,-0.0176877614504207,-0.160557893584901,-0.41601306155897,0.258539324850917,0.218523340361064,0.43743301632056
2012,0,60239378,60239378,16411.9469224101,100651.823734966,16411.9469224101,6217.45061184065,2802.57014981131,2802.57014981131,2714.30826423457,2803,0,0.323478609737984,0.890281020652876,1.39624555654492,0.00994643747923544,0.00394485649934886,1.08965567492132,0.432168329639585,1.51142220568363,0.599445150467036,1.52136864316286,0.603390006966385,0.178767317176017,0.276648084455687,0.0631064231902522,6.05934108136269,60.2375728810953,6.65647865808038,54.8337970793194,13.4626972009757,27.1119519774646,8340031989.49106,232221571.700138,0.132743362831858,1.86838009987421,0.535222998825201,0.109343694546538,0.0504799022770592,0.0442915067886444,0.0373952421158183,0.0278442063522959,8.90724103849258,2.26641127392194,6.4202698009842,-0.00955103576352243,0,0,4.03201325781651,4.03201325781651,4.16312330802507,0.688522821419202,0.112268209165836,0.688522821419202,1.81746518074145,0.210223323829855,4.16449545952057,4.74635746381409,-0.000689938579047533,-0.235319560922946,0.611253795677113,0.675861862356742,-0.253520701584007,-0.253350364201357,-0.377781046296499,-0.127725970742755,0.0983442342366456,0.199978932423257
2013,0,65057390,65057390,17395.332716314,95274.1647754083,17354.5998482263,3190.50557988877,2907.63962087935,2907.63962087935,2768.62134104212,2908,0,0.302683016134524,0.838147730053789,1.32122091289552,0.0156693533738657,0.00585811815136038,1.01678858505456,0.380134873729937,1.65914070832264,0.62028356034758,1.6748100616965,0.62614167849894,0.178427429004138,0.29111215691202,0.0685398550139029,6.36681793942194,57.3284808004325,6.86263447961915,53.1865715832582,10.712397896466,34.0726701460942,8525843871.68913,260197310.584594,0.132743362831858,1.93842641391957,0.51588236356002,0.122777807729749,0.0575715138914706,0.0504398751162395,0.0408504775947057,0.0305186576836815,8.43134201552286,2.24583452274677,5.84650317368132,-0.0103318199110243,0,0,3.88631380548549,3.88631380548549,4.08145376635241,0.649599532488529,0.118605080680977,0.651124203313445,3.54175841948972,0.212560761330768,3.69211693358405,4.21414130865548,0.0222795167251406,0.147878151283065,0.120039125189093,0.11228896210166,0.116735823348022,0.120470026447763,0.0374903982600101,0.214354241214872,0.144692383708561,0.0799811047185779
2014,0,70260837,70260837,15677.745799954,96898.3818503045,15657.9444384501,8371.63523621274,3797.98346081474,3797.98346081474,3708.61092499866,3798,0,0.358168095876852,0.765735332190469,1.18743722877664,0,0,1.0441743587794,0.321436530350211,2.2484620140771,0.692162015234738,2.2484620140771,0.692162015234738,0.238981131950886,0.324883707279996,0.0807979592406245,6.43664625905945,56.7065495460885,6.13644650347356,59.4806782383567,6.87505932946928,53.0904509340687,9364733717.67263,367055704.083906,0.265486725663717,1.26599448693825,0.789892855235459,0.146260823786062,0.0616671741586307,0.0537076014586457,0.0504359530966822,0.0391955302894751,8.57507803984995,2.06140747794196,6.09715266475315,-0.0112404228072071,0,0,2.97526308805356,2.97526308805356,3.04696292723241,0.720766884741375,0.116617014486961,0.721678381502708,1.34979602922977,0.155261442682121,2.5177324046458,2.89086532381586,0.0983937612051642,0.308477316266762,-0.0702437614889818,-0.102380698837148,0.356129462462191,0.41068215985488,0.306208456351314,0.182095070405286,-0.0266532979299141,0.0799824124515294
2015,0,80798839,80798839,14247.0081099804,85595.5520172511,14225.2983666634,-3706.87357479233,3856.53174460836,4067.01412495543,4023.79096618579,4067,0,0.449186050743351,0.8136449794651,1.13682612121788,0.0241065019625426,0.00668461445399682,2.2052422097696,0.611502820811375,2.58216011647033,0.716020302900518,2.60626661843288,0.722704917354514,0.291751161441087,0.470260224119755,0.0850263166822293,6.17241005852032,59.1341139910428,5.7580174957175,63.3898733846271,8.34516889378976,43.7378805205036,9513096597.7414,452008279.90784,0.265486725663717,1.28551058153612,0.777901025758225,0.18440170940116,0.0889743224971635,0.0775295734822169,0.0612526976136584,0.0475143162127836,7.57482761214612,1.78948837864899,6.14027907156522,-0.0137383814008748,0,0,2.93009386368931,2.77845113216169,2.80829697540462,0.79314898347563,0.132016205675297,0.794359436880511,-3.04839098825566,0.306013821821409,3.43934983973791,3.94705927140951,0.015842722766243,0.280747159162897,0.23670041307458,0.209330681022559,0.233705388720596,0.231443279259091,0.0154156236849607,0.160143987064395,0.0450374505244837,0.149984008872539
2016,0,80798839,80798839,16724.9271940405,59465.3264804585,16691.7596561753,7786.72955214121,2328.16778707674,2534.98077285492,2467.2730350092,2535,0,0.306297738888516,0.90844660122553,1.29222076502681,0.0306537498097995,0.0122884524765232,0.960014341092331,0.384849836659217,1.46386294123513,0.586832289593513,1.49451669104493,0.599120742070036,0.163695342119988,0.222198332414698,0.0544576743208066,4.05727390935482,89.9618828195017,4.78250258416703,76.3198751231981,8.78111795351938,41.566461347181,6608981210.97249,281737968.822558,0.176991150442478,1.16408389353837,0.859044614869106,0.166908831245856,0.0807475608373308,0.059464421074462,0.0534167317199728,0.0426295611727275,5.26241827260694,1.27746270012383,3.8399490310661,-0.0107871705472453,0,0,4.85360207401045,4.45762749800814,4.57995521357362,0.675638217667487,0.19002670411157,0.676980751745935,1.45118691028542,0.333927067297637,4.13544463553947,5.61557753802882,-0.305275506974081,-0.371179076672393,0.115817018725889,0.0639066921702165,-0.394150571174441,-0.376697327579924,-0.396305296765249,-0.187975473845298,0.173925575456384,0
2017,0,80798839,80798839,16630.1235348939,62457.0726191994,16598.4271435262,-391.532060999045,2121.32832891324,2121.32832891324,2100.7277652065,2121,0,0.229405060581775,0.86547319477394,1.21154666157146,0.0556328298384257,0.0192627122111404,1.23097762596354,0.426222570668347,1.8324770701917,0.634490076077986,1.88810990003012,0.653752788289126,0.127196828219665,0.174377045072878,0.0472718169848093,3.5253134660536,103.536892113199,5.64677800017792,64.6386310898887,6.25953418062285,58.3110483092978,6941484119.62861,235764602.632737,0.176991150442478,1.06066416445662,0.94280549254938,0.155124738021901,0.0669584551837515,0.048570043035346,0.0426193982632479,0.033964581430945,5.52717456807074,1.39179742523605,3.74498441790826,-0.00865481683230289,0,0,5.32685103290399,5.32685103290399,5.379088231782,0.679489841208334,0.180924265677581,0.680787396437578,-28.86098260042,0.396758056558275,5.92543623459453,8.16878124381198,0.0503107662197748,-0.0238432488246789,-0.185580651158564,-0.2160119469516,-0.161992667758813,-0.163177744135636,-0.0888421613389,0.151220568717655,-0.00566840489329112,0
2018,0,80798839,80798839,16395.3772889113,79629.5880663211,16339.9889104595,-1757.95822582302,1893.47043495266,1893.47043495266,1821.59456668369,1766,0,0.169609737878179,0.715537571760049,1.10303596795986,0.0666961031478105,0.0182014269130795,1.69707680827784,0.46313379693706,2.59763765850265,0.708897668025918,2.66433376165046,0.727099094938997,0.114667174620881,0.20177065128752,0.0350293161797522,3.5472611576724,102.896286395643,5.80719898868865,62.8530210021996,5.79273433028836,63.0099671741429,8850038880.06465,210440457.806052,0.141592920353982,1.18341902184541,0.845009233027714,0.135438820409615,0.0544038292816794,0.0443986280547639,0.0301580705684374,0.0237784783386754,7.04686620055939,1.47315213702205,4.8223091901712,-0.00637959222976201,0,0,5.96787770825823,5.96787770825823,6.20335622792962,0.68921866211902,0.141907050813682,0.691554936904927,-6.42791155899605,0.400613187829087,7.36369467220561,9.02309835643899,0.274949092664373,0.113153217176694,-0.236479847766093,-0.218761677969933,-0.0978285411201095,-0.107412836973385,-0.107412836973385,0.250855805358417,-0.0141157247262786,0
2019,0,80798839,80798839,16418.3240003733,76239.2065652206,16360.5687910318,9658.21236469747,1852.45296933041,1852.45296933041,1630.67179306871,1852.48,0,0.140123351921283,0.667377095300077,1.10233068595645,0.101848459811137,0.0302796802916993,1.29201624130546,0.384118118142955,2.26174253025151,0.672419011982603,2.36359099006265,0.702698692274302,0.112907285465863,0.18969675262643,0.0321320071856247,3.39086101358403,107.642276854694,5.03272739287428,72.5252872859346,4.37207537764359,83.4843794931834,8473231604.88446,205881773.348006,0,0,0,0.136233757420983,0.0569341945607788,0.0442639362472409,0.0313606992401875,0.0242979046187435,6.40665601388408,1.32241885421009,4.64679103970003,-0.00706279462144397,0,0,6.42391477517584,6.42391477517584,7.29760583986417,0.724799924750505,0.15608766848616,0.727358574875656,1.23211206698008,0.366076706914718,6.42982147615914,8.27031524873789,-0.0425769061906585,-0.0369574608166814,-0.416026079797187,-0.491477928202446,-0.00439726001608454,-0.0216625857288725,-0.0216625857288725,-0.080788258369807,0.00139958422777808,0
