disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-12-27,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2006-12-27,,,,,,,
2007-01-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-01-24,2007-02-09,2007-02-09,Cổ tức năm 2006 (1.200 đ/cp),1200,12,,2006
2007-04-04,investorRight,MEETING,Họp cổ đông,2007-04-05,2007-04-25,2007-04-25,ĐHCĐ thường niên năm 2007,,,,
2007-06-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-06-13,2007-07-06,2007-07-06,Cổ tức đợt 1/2007 (500 đ/cp),500,5,1,2007
2007-08-08,investorRight,POLL,Lấy ý kiến cổ đông,2007-08-15,2007-09-06,2007-09-06,"Lấy ý kiến cổ đông bằng văn bản để thông qua việc sửa đổi Điều lệ Công ty, đăng ký niêm yết bổ sung số cổ phiếu Công ty PLC bán đấu giá ra công chúng trong đợt 1 và đợt 2, một số nội dung khác",,,,
2007-11-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-12-11,2007-12-28,2007-12-28,Cổ tức đợt 2/2007 (500 đ/cp),500,5,2,2007
2008-03-31,investorRight,MEETING,Họp cổ đông,2008-04-04,2008-04-29,2008-04-29,ĐHCĐ thường niên 2008,,,,
2008-05-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-06-05,2008-06-25,2008-06-25,Cổ tức đợt 3/2007 (500 đ/cp),500,5,3,2007
2008-12-01,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-12-08,2008-12-29,2008-12-29,Cổ tức 10 tháng đầu năm 2007 (1.250 đ/cp),1250,12.5,,2007
2009-03-24,investorRight,MEETING,Họp cổ đông,2009-04-01,2009-05-11,2009-05-11,ĐHCĐ thường niên 2009,,,,
2009-07-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-08-03,2009-08-20,2009-08-20,Cổ tức còn lại năm 2008 (250 đ/cp),250,2.5,,2008
2009-09-10,investorRight,KINDDIV,Cổ phiếu thưởng,2009-09-18,2009-09-22,,Tỷ lệ 100:25,,25,,
2009-09-10,investorRight,POLL,Lấy ý kiến cổ đông,2009-09-18,,,Lấy ý kiến cổ đông bằng văn bản: Phương án phát hành cổ phiếu trả cổ tức năm 2009 cho cổ đông hiện hữu,,,,
2010-01-05,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2010-01-05,2010-01-07,,"Trả cổ tức đợt 1/2009, Tỷ lệ 100:10",,10,1,2009
2010-03-02,investorRight,POLL,Lấy ý kiến cổ đông,2010-03-08,,,Lấy ý kiến cổ đông về phương án phát hành cổ phiếu thưởng cho cổ đông hiện hữu để tăng vốn điều lệ,,,,
2010-03-26,investorRight,MEETING,Họp cổ đông,2010-03-31,2010-04-28,2010-04-28,ĐHCĐ thường niên 2010,,,,
2010-06-23,investorRight,KINDDIV,Cổ phiếu thưởng,2010-06-30,2010-07-02,,Tỷ lệ 100:25,,25,,
2010-09-17,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2010-09-22,2010-09-24,,"Trả cổ tức năm 2009, Tỷ lệ 100:5",,5,,2009
2010-12-23,investorRight,KINDDIV,Cổ phiếu thưởng,2010-12-29,2010-12-31,,Tỷ lệ 100:20,,20,,
2011-03-22,investorRight,MEETING,Họp cổ đông,2011-03-25,2011-04-22,2011-04-22,ĐHCĐ thường niên 2011,,,,
2011-06-23,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2011-06-28,2011-06-30,,"Trả cổ tức năm 2010, Tỷ lệ 100:25",,25,,2010
2011-08-08,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-08-12,,,Số lượng 8.729.880 cp,,,,
2011-11-04,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2011-11-11,2011-11-15,,"Trả cổ tức năm 2011, Tỷ lệ 100:15",,15,,2011
2011-12-19,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-12-26,,,Số lượng 6.546.864 cp,,,,
2012-03-07,investorRight,MEETING,Họp cổ đông,2012-03-15,2012-04-19,2012-04-19,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-05-29,investorRight,KINDDIV,Cổ phiếu thưởng,2012-06-07,2012-06-11,,Tỷ lệ 100:20,,20,,
2012-05-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-06-07,2012-06-26,2012-06-26,Trả cổ tức năm 2011 (500 đ/cp),500,5,,2011
2012-07-25,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-07-31,,,Số lượng 10.039.015 cp,,,,
2012-09-24,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-10-10,2012-10-31,2012-10-31,Tạm ứng cổ tức năm 2012 (800 đ/cp),800,8,,2012
2013-03-13,investorRight,MEETING,Họp cổ đông,2013-03-21,2013-04-26,2013-04-26,ĐHĐCĐ thường niên năm 2013,,,,
2013-06-10,investorRight,KINDDIV,Cổ phiếu thưởng,2013-06-12,2013-06-14,,Tỷ lệ 100:8,,8,,
2013-06-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-06-12,2013-06-28,2013-06-28,Trả cổ tức còn lại năm 2012 (700 đ/cp),700,7,,2012
2013-08-12,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2013-08-15,,,Số lượng 4.818.012 cp,,,,
2014-02-26,investorRight,MEETING,Họp cổ đông,2014-03-12,2014-04-23,2014-04-23,Đại hội đồng cổ đông thường niên năm 2014,,,,
2014-06-02,investorRight,KINDDIV,Cổ phiếu thưởng,2014-06-11,2014-06-13,,Tỷ lệ 100:8,,8,,
2014-06-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-06-11,2014-06-30,2014-06-30,Trả cổ tức năm 2013 (1500 đ/cp),1500,15,,2013
2014-07-21,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-07-31,,,Số lượng 5.203.447 cp,,,,
2014-08-26,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cho CĐHH, tỷ lệ 100:8",,8,,
2014-08-26,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cho CĐHH,,,,
2014-12-02,investorRight,POLL,Lấy ý kiến cổ đông,2014-12-08,,,Vv thông qua việc điều chỉnh tỷ lệ trả cổ tức bằng tiền năm 2014 của tổng công ty,,,,
2014-12-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-12-26,2015-01-30,2015-01-30,Trả cổ tức năm 2014 (2.700đ/cp),2700,27,,2014
2015-03-06,investorRight,MEETING,Họp cổ đông,2015-03-17,2015-04-20,2015-04-20,ĐHĐCĐ thường niên năm 2015,,,,
2015-06-26,investorRight,KINDDIV,Cổ phiếu thưởng,2015-07-06,2015-07-08,,Tỷ lệ 100:15,,15,,
2015-06-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-07-06,2015-07-22,2015-07-22,Trả cổ tức đợt còn lại năm 2014 (300đ/cp),300,3,,2014
2015-08-31,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-09-08,,,Số lượng 10.538.002 cp,,,,
2015-12-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-12-11,2015-12-31,2015-12-31,Trả cổ tức năm 2015 (3000 đ/cp),3000,30,,2015
2016-02-29,investorRight,MEETING,Họp cổ đông,2016-03-09,2016-04-14,2016-04-14,Đại hội đồng cổ đông thường niên 2016,,,,
2016-04-15,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 100:20",,20,,2016
2016-11-17,investorRight,POLL,Lấy ý kiến cổ đông,2016-12-01,2016-12-15,2016-12-15,V/v Điều chỉnh kế hoạch tài chính tổng hợp.,,,,
2017-03-10,investorRight,MEETING,Họp cổ đông,2017-03-17,2017-04-18,2017-04-18,Đại hội đồng cổ đông thường niên năm 2017,,,,
2017-06-01,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-06-15,2017-06-30,2017-06-30,Trả cổ tức năm 2016 (2000 đ/cp),2000,20,,2016
2017-07-26,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2017-07-26,2018-01-05,,Vi phạm pháp luật thuế,,,,
2018-03-01,investorRight,MEETING,Họp cổ đông,2018-03-19,2018-04-18,2018-04-18,ĐHĐCĐ thường niên năm 2018,,,,
2018-05-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-06-14,2018-06-29,2018-06-29,Trả cổ tức năm 2017 (2000 đ/cp),2000,20,,2017
2019-04-09,investorRight,MEETING,Họp cổ đông,2019-03-08,2019-04-22,2019-04-22,ĐHĐCĐ thường niên năm 2019,,,,
2019-05-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-06-13,2019-06-28,2019-06-28,Trả cổ tức năm 2018 (1600 đ/cp),1600,16,,2018
2020-03-20,investorRight,MEETING,Họp cổ đông,2020-04-09,2020-05-31,2020-05-31,ĐHĐCĐ thường niên năm 2020,,,,
2020-07-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-07-15,2020-07-24,2020-07-24,Trả cổ tức năm 2019 (1500 đ/cp),1500,15,,2019
