Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,0,392775587685,-378967060019,-16824329892,-17579882133,-1563374133,44565002492,-36422249495,0,-14016305495,-16042030902,47419473,0,0,0,0,42400368,-15952211061,0,0,232332262481,-191984777567,0,-9789180000,0,30558304914,589788358,1042934381,1280917,1634003656
2011,0,738588463565,-777340587625,-23508667376,-34207758810,-475830236,95130871813,-86405606208,0,-88219114877,-23955544953,79663761,0,0,0,0,116688473,-23759192719,29050000000,0,473635868635,-369105599721,0,-4853980000,0,128726288914,16747981318,1634003656,-7745983,18374238991
2012,0,971615106168,-960042659127,-19208452476,-2388372360,-2004042122,60303485273,-74867108979,0,-26592043623,-15328729989,165878864,0,0,0,0,78943615,-15083907510,0,0,770246034514,-711251105109,-404142000,0,0,58590787405,16914836272,18374220991,452749,35289510012
2013,0,1119150300521,-1142993587157,-18450275774,-33380430255,-5299528858,147599381835,-90051555629,0,-23425695317,-40490130781,0,0,0,0,0,44100060,-40446030721,0,0,648615557712,-590704464537,-2337122000,-11689632474,0,43884338701,-19987387337,35289510012,-164322,15301958353
2014,0,1259418686703,-1156064197367,-20812372488,-21873666951,-6192757510,428172323988,-481240766060,0,1407250315,-7317641961,140028145,0,0,0,0,20475404,-7157138412,0,0,661750482556,-647199683759,0,-18504646738,0,-3953847941,-9703736038,15301958353,8369,5598230684
