Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,67074444777,0,67074444777,-40357993408,26716451369,12807763991,0,0,-733708503,-9040468038,29750038819,34268325,0,34268325,0,29784307144,-1860787292,0,-1860787292,27923519852,0,27923519852,4654,0
2008,0,190166982727,-4150000,190162832727,-105236144493,84926688234,28526095628,-113785,0,0,-16674490743,96778179334,539081552,-349144421,189937131,0,96968116465,-4848405823,0,-4848405823,92119710642,0,92119710642,15.353,0
2009,0,189233558940,0,189233558940,-58652436516,130581122424,32111282688,0,0,-2317352426,-17048504818,143326547868,4044199753,-1522483639,2521716114,0,145848263982,-8446410647,0,-8446410647,137401853335,0,137401853335,22.9,0
2010,0,201606965422,0,201606965422,-80553814115,121053151307,44584103890,-352814605,0,-5694882294,-22650497848,136939060450,4714116596,-1005917258,3708199338,0,140647259788,-14376088677,0,-14376088677,126271171111,0,126271171111,21.045,0
2011,0,192048127230,-5007477724,187040649506,-134239201960,52801447546,26542406730,-27888,0,-5495437948,-22342429480,51505958960,813650892,-2656685,810994207,0,52316953167,-5946485333,0,-5946485333,46370467834,0,46370467834,2576,0
2012,0,191642824595,-4445698034,187197126561,-104333585270,82863541291,6076739784,0,0,-2793468770,-20583020549,65563791756,2064924121,-685595,2064238526,0,67628030282,-7996734078,0,-7996734078,59631296204,0,59631296204,1988,0
2013,0,159239668394,-13092288366,146147380028,-40683315358,105464064670,5659083280,-56118275,-56118275,-2468281408,-26864520852,81734227415,650072176,-165891551,484180625,0,82218408040,-5229167694,0,-5229167694,76989240346,0,76989240346,2566,0
2014,0,169945639430,-6740656621,163204982809,-79621031438,83583951371,13414729912,-546361125,0,-3528938408,-22252166716,70671215034,1150950749,-1500874400,-349923651,0,70321291383,-9273391867,0,-9273391867,61047899516,0,61047899516,2035,0
2015,0,188096290258,-966147,188095324111,-103183436417,84911887694,20243074184,-1792257952,-578253013,-11917072782,-29161764701,62283866443,9687836520,-1242599299,8445237221,0,70729103664,-16037337387,0,-16037337387,54691766277,0,54691766277,1823,0
2016,0,180486507350,0,180486507350,-64398161270,116088346080,24360791734,-6402839539,-375464496,-9904144890,-41654226221,82487927164,10015395983,-1013137003,9002258980,0,91490186144,-18520946343,0,-18520946343,72969239801,0,72969239801,2367,0
2017,0,470164413580,0,470164413580,-327852097302,142312316278,28197823219,-2219923153,-1128417192,-11050634064,-43707412874,113532169406,9911848773,-7842825010,2069023763,0,115601193169,-23938982864,0,-23938982864,91662210305,0,91662210305,1528,0
2018,0,965511593713,-20275007638,945236586075,-1083739042258,-138502456183,46587506495,863888951,-51795861,-17425549194,-40739222798,-149215832729,4443591367,-832132562,3611458805,0,-145604373924,-5426988241,0,-5426988241,-151031362165,0,-151031362165,-2517,0
2019,0,643807772976,-9123387042,634684385934,-455569882836,179114503098,58226500512,-26488924,-26488924,-14327908336,-36330767553,186655838797,4563539642,-3683676950,879862692,0,187535701489,-7185667865,0,-7185667865,180350033624,0,180350033624,3006,0
