Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,3,113711893158,-15795757599,-2218751564,-1833365167,-151521370,91211894083,-116943083756,0,67981307785,0,0,0,0,0,0,55728226,55728226,0,0,6200000000,-73542903801,0,0,0,-67342903801,694132210,21918766565,0,22612898775
2011,1,82284740091,-15003577816,-2785949320,-4810302711,-300815092,63553846098,-83154726357,0,39783214893,-898098909,4109937,0,3000000000,0,3000000000,73948742,5179959770,25420000000,0,13000000000,-68883141858,0,0,0,-30463141858,14500032805,7024523613,0,21524556418
2011,4,76242392670,-34536821632,-2097648239,-6730068368,0,26393953362,-82415335578,0,-23143527785,-15845455,0,0,0,0,0,325700698,309855243,0,0,0,-17022697906,0,0,0,-17022697906,-39856370448,46483550682,0,6627180234
2012,1,64668951233,-20296108886,-2164004641,-4226783208,0,45397831597,-62615430073,0,20764456022,0,0,0,6300000000,0,0,251627495,6551627495,0,0,0,-29639248865,0,0,0,-29639248865,-2323165348,6627192023,0,4304026675
2012,2,168438883638,-83192402721,-2028161823,-12412312447,-21285177,119162035751,-95373053657,0,94573703564,-25000000,0,0,-6300000000,-31520000000,6062000000,209276367,-31573723633,0,0,0,29639248865,0,-95409113878,0,-65769865013,-2769885082,4304026675,0,1534141593
2013,1,52027852376,-23584163051,-2107784032,-1875797452,0,46631096327,-44401570515,0,26689633653,-38000000,0,0,0,0,0,122703322,84703322,0,0,0,-24752885274,0,0,0,-24752885274,2021451701,3960294739,0,5981746440
2013,2,81613147453,-13753277394,-1397731627,-3353692389,0,66174668673,-66215377896,0,63067736820,0,0,0,0,0,0,14070230,14070230,0,0,0,-64417143296,0,0,0,-64417143296,-1335336246,3725775764,0,2390439518
2013,3,122510430878,-54223097558,-1554626076,-2258535197,-81989114,49819936163,-45870621604,0,68341497492,0,0,0,0,0,0,13223772,13223772,0,0,0,-68734140321,0,0,0,-68734140321,-379419057,2233933374,0,1854514317
2013,4,45672967427,-22619351332,-1519876986,-2674737943,-90000000,28730442669,-21499682880,0,25999760955,0,1809985247,0,0,0,0,26572778,1836558025,0,0,0,-26683652733,-294418072,0,0,-26978070805,858248175,1854514317,0,2712762492
2014,1,65489452560,-23792646435,-1269834210,-2111545152,0,48296613339,-33357033106,0,53255006996,0,0,0,0,0,0,45753525,45753525,0,0,0,-51660030813,0,0,0,-51660030813,1640729708,2942762492,0,4583492200
