disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2016-02-05,investorRight,MEETING,Họp cổ đông,2016-02-25,2016-03-16,2016-03-16,ĐHCĐ thường niên năm 2016,,,,
2016-05-20,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2016-05-27,,,Giá tham chiếu 15.000 đ/cp,,,,
2016-06-13,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2016-06-15,2017-01-05,,Thời gian niêm yết dưới 06 tháng,,,,
2016-12-13,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-12-29,2017-01-16,2017-01-16,Trả cổ tức năm 2016 (1000 đ/cp),1000,10,,2016
2017-01-11,investorRight,MEETING,Họp cổ đông,2017-02-09,,,ĐHĐCĐ thường niên năm 2017,,,,
2017-03-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-03-14,2017-03-27,2017-03-27,Trả cổ tức đợt 2/2016 (600 đ/cp),600,6,2,2016
2017-04-18,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2017-04-18,,,Vi phạm pháp luật thuế,,,,
2017-07-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-08-04,2017-08-25,2017-08-25,Tạm ứng cổ tức đợt 1/2017 (1000 đ/cp),1000,10,1,2017
2017-10-02,investorRight,POLL,Lấy ý kiến cổ đông,2017-10-16,,,V/v điều chỉnh KHKD và tỷ lệ trả cổ tức năm 2017,,,,
2018-01-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-01-19,2018-02-01,2018-02-01,Tạm ứng cổ tức đợt 2/2017 (1500 đ/cp),1500,15,2,2017
2018-01-08,investorRight,MEETING,Họp cổ đông,2018-02-09,,,ĐHCĐ thường niên năm 2018,,,,
2018-04-10,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến chi trả cổ tức đợt 3/2017 (600 đ/cp),600,6,3,2017
2018-04-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-04-27,2018-05-15,2018-05-15,Trả cổ tức đợt 3/2017 (600 đ/cp),600,6,3,2017
2018-04-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-04-27,2018-05-15,2018-05-15,Tạm ứng cổ tức đợt 1/2018 (500 đ/cp),500,5,1,2018
2018-10-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-10-24,2018-11-05,2018-11-05,Trả cổ tức đợt 2/2018 (1600 đ/cp),1600,16,2,2018
2019-01-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-01-15,2019-01-29,2019-01-29,Trả cổ tức đợt 3/2018 (900 đ/cp),900,9,3,2018
2019-02-25,investorRight,MEETING,Họp cổ đông,2019-03-11,,,ĐHĐCĐ thường niên năm 2019,,,,
2019-07-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-07-23,2019-08-02,2019-08-02,Trả cổ tức đợt 1/2019 (700 đ/cp),700,7,1,2019
2019-12-24,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-01-03,2020-01-16,2020-01-16,Trả cổ tức đợt 2/2019 (1300 đ/cp),1300,13,2,2019
2020-02-12,investorRight,MEETING,Họp cổ đông,2020-03-02,,,ĐHĐCĐ thường niên năm 2020,,,,
2020-03-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-04-07,2020-04-23,2020-04-23,Trả cổ tức đợt 3/2019 (600 đ/cp),600,6,3,2019
