date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2020-01-06,42149,16779,2810,133851,100680,7740
2020-01-07,41300,22350,7100,67120,39140,23950
2020-01-08,93084,31320,32870,293526,201676,72080
2020-01-09,83958,43100,11700,115992,84620,6320
2020-01-10,46695,11080,4000,114905,70435,6760
2020-01-13,48972,14650,2650,78868,52665,14390
2020-01-14,97570,42390,13990,165190,83720,2310
2020-01-15,87830,48540,17820,159460,73498,25720
2020-01-16,156882,60658,14720,84868,31872,18260
2020-01-17,48529,16409,18770,107321,52331,9490
2020-01-20,35507,3680,7990,122763,66996,2450
2020-01-21,156606,92861,10700,69104,26095,5120
2020-01-22,46022,22232,6920,83758,46908,2020
2020-01-30,156203,65132,39540,875647,598857,12600
2020-01-31,326984,160468,61720,771756,547676,41340
2020-02-03,214745,113185,88330,792265,566665,28410
2020-02-04,448417,257197,37600,618173,449003,43400
2020-02-05,152281,57031,31110,508929,381635,29540
2020-02-06,539949,331534,53480,1025591,796386,30880
2020-02-07,740351,402811,61690,414679,219448,66110
2020-02-10,150811,78311,6870,260979,173819,47230
2020-02-11,226597,119200,54560,261123,175388,22970
2020-02-12,508262,388652,31330,221148,122798,59860
2020-02-13,199442,157230,35360,472138,154518,21670
2020-02-14,126193,55312,31050,311057,199419,35720
2020-02-17,219236,80680,20840,492604,312034,31710
2020-02-18,177077,91957,10220,291853,124253,43110
2020-02-19,64858,19948,30940,214382,138590,26440
2020-02-20,222648,109823,35130,287232,179307,56820
2020-02-21,214789,89659,27190,453281,367661,9250
2020-02-24,254171,96046,28210,882309,655854,57410
2020-02-25,387006,206021,15830,583054,402524,49010
2020-02-26,309819,178819,47390,799741,480151,83920
2020-02-27,448411,263960,35260,226549,160479,28140
2020-02-28,276683,131986,33540,506417,359817,39380
2020-03-02,859826,610036,81050,440714,314850,28470
2020-03-03,474011,255241,35990,315829,229810,35780
2020-03-04,1274522,885310,93680,268018,146130,97430
2020-03-05,1515628,1077703,236220,646262,459177,104420
2020-03-06,303983,155363,147310,477037,251147,21140
2020-03-09,164419,132190,239450,1071971,797571,32180
2020-03-10,737349,370504,38900,621391,416956,39890
2020-03-11,350819,167524,62830,595141,318006,28830
2020-03-12,396749,251570,50560,793941,583366,41930
2020-03-13,411577,236492,111450,530813,255668,30530
2020-03-17,179710,77760,29480,235200,128830,13770
2020-03-18,291319,140919,11460,491581,315121,51950
2020-03-19,334819,130534,11400,695211,556766,54330
2020-03-20,387715,197165,15960,351705,235935,34750
2020-03-23,114451,26450,13980,386929,245589,14260
2020-03-24,379964,145755,38660,336116,179565,27810
2020-03-25,472521,186201,44530,338359,114845,36460
2020-03-26,318305,137325,59900,244005,104593,23550
2020-03-27,364378,135649,43490,444402,287962,51160
2020-03-30,345023,62649,18740,653847,325707,104120
2020-03-31,416924,163254,45530,709276,445026,111420
2020-04-01,511489,223928,3210,832571,712522,24260
2020-04-02,672030,672030,0,672030,672030,0
2020-04-03,543479,287364,81370,283011,54960,19360
2020-04-06,1218066,822046,57540,289024,159760,297060
2020-04-07,623968,386993,56130,923582,741147,73090
2020-04-08,343895,137115,12300,430835,177485,33540
2020-04-09,895267,565103,77260,734593,479673,89980
2020-04-10,1964237,1263187,168030,475953,259335,589590
2020-04-13,1522719,1106755,55860,228401,122045,244690
2020-04-14,1185837,684492,94090,1593943,1084828,144510
2020-04-15,1000884,664469,110700,762506,481401,100180
2020-04-16,724446,424376,132980,909384,609264,66720
2020-04-17,1514934,1063574,158940,1047006,699806,287570
2020-04-20,2598373,1782268,524250,1157947,812920,221470
2020-04-21,1439536,961591,193560,1975664,1359129,160640
2020-04-22,712511,411776,138670,817729,493074,109300
2020-04-23,592433,381263,66170,928227,660507,114990
2020-04-24,361481,179741,78280,740379,487639,82690
2020-04-27,311219,172829,156170,1055521,771861,52360
2020-04-28,296744,114980,69530,487846,266626,58860
2020-04-29,344421,249421,16680,170589,65849,10690
2020-05-04,122820,65795,12000,201930,100915,28810
2020-05-05,73564,23170,13370,256456,140176,14610
