Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,25426878064,-13619680769,-2851551062,-2197575127,0,197917294,-30289000000,4110036236,-23333011600,-4557973875,0,0,0,0,0,0,-4557973875,52000000000,0,0,-11499000000,-1052918507,0,0,39448081493,11557096018,11183634286,0,22740730304
2010,2,53578259700,-35974042442,-6306233562,-4502785294,-1214564483,33907038715,-29718981467,0,9768691167,-5515417046,0,-74287000000,39987000000,0,0,454116734,-39361300312,52000000000,0,3000000000,-29630493846,-2165952074,0,0,23203554080,-6389055065,11183634286,0,4794579221
2010,3,27812607404,-13005425718,-4117047100,-2093042978,-408911538,322399855,0,0,8510579925,-104303536,0,-39600000000,38300000000,-1200154000,0,0,-2604457536,0,0,0,-3855000000,-830861065,0,0,-4685861065,1220261324,4794579221,0,6014840545
2011,1,32900955259,-41402676073,-4558459800,-2477047387,-156751098,483073569,-980679954,4200178520,-16191585484,-246135000,154545455,-15000000000,24970504000,0,0,641873539,10520787994,0,-533254980,14664504600,-8533363500,-362980000,0,0,5234906120,-435891370,5140490712,0,4704599342
2011,2,45314724189,-13501535752,-6299867300,-5458966765,0,687071251,-10976550120,0,9764875503,-11392615229,3244545453,9800000000,-12228613000,0,0,5072895,-10571609881,0,533254980,18570909660,-12562809300,-4154066005,0,0,2387289335,1580554957,4704599342,0,6285154299
2011,3,30302962047,-23047173107,-6822525500,-1699592769,-945834021,-306767556,-5322645793,0,-7841576699,-3307613517,0,-6269678800,6345933000,-1225020039,0,581796818,-3874582538,0,-533254980,37259435054,-25709950832,-2350335025,0,0,8665894217,-3050265020,6285154299,0,3234889279
2011,4,37392917471,-23345205711,-7259527000,-13726808493,66770384,4447454883,16635875867,0,14211477401,-22780426765,520890909,3269678800,1854067000,-8700000000,0,112410278,-25723379778,0,-2436039470,39170582012,-23359992435,-134534035,0,0,13240016072,1728113695,3234889279,0,4963002974
2012,1,40167849175,-16307915754,-8289922700,-6313172183,0,495006364,-290366600,6144090076,9461478302,-343486051,443636364,0,0,0,0,4854949,105005262,0,0,7763584000,-16885751748,-1028037650,0,0,-10150205398,-583721834,4963002974,0,4379281140
2012,2,42095917035,-47398076535,-7770327000,-8083966525,0,143993636,-1033733400,0,-22046192789,-14950627303,9662393492,0,0,0,0,1050288036,-4237945775,0,0,52177692946,-22688246154,-3397831400,0,0,26091615392,-192523172,4379281140,0,4186757968
2012,3,33962169609,-20717770436,-5115972000,-4267668722,0,75292300,-135055000,0,3800995751,-1241232091,56697388,0,0,0,0,-346744316,-1531279019,0,0,18982309961,-21929925287,98565475,0,0,-2849049851,-579333119,4186757968,0,3607424849
