Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,-1688688333,47576490,3641931,0,0,-66758458,0,0,-1704228370,-136572105,-5441000,769098754,-127911090,0,0,0,-30265000,-1235318811,-1384795044,0,0,0,0,0,66758458,-1318036586,13570320000,0,0,0,0,0,0,13570320000,11016964603,0,0,11016964603
2008,0,-5071581464,2272007131,0,45000563,0,-1405063454,1148482417,0,-3011154807,-14312560701,-163466978,21072825212,-970588829,-1095538372,0,0,-265605931,1253909594,-74228031927,0,0,0,0,0,1405063454,-72822968473,53629680000,0,26495007169,-4993741500,0,0,0,75130945669,3561886790,11016964603,10674969,14589526362
2009,0,12438987764,7959823136,0,370664168,0,-2075542326,3685748503,0,22379681245,-17201739485,-203358966,2763479671,702556704,-4299545118,0,675475615,0,4816549666,-37392170219,0,0,0,0,0,1758293844,-35633876375,0,0,80073451193,-27793042430,0,0,0,52280408763,21463082054,14589526362,1331979,36053940395
2010,0,105702087354,20385813119,2000000000,1104022934,0,-4019579089,7413336866,0,132585681184,-53746987075,-4430161586,14193894810,289860554,-6626371888,0,505828088,-3788124356,78983619731,-76238155000,0,0,0,-3100000000,4000000000,3513751001,-71824403999,59495680000,0,33309982412,-40076345490,0,-3360000000,0,49369316922,56528532654,36053940395,131991393,92714464442
2011,0,226905157805,82458634855,550000000,1119558176,0,-15718309266,26064097664,0,321379139234,-61062680336,-5203232861,63896028095,-16307091726,-25187620717,-20406345495,0,-6962814493,250145381701,-208815380496,0,-57000000000,0,0,0,12522118724,-253293261772,0,0,190630718299,-88403687767,0,-12500000000,0,89727030532,86579150461,92714464442,0,179293614903
2012,0,132234505139,120275509006,-550000000,-15665852,0,-20741999160,23422238239,0,254624587372,-14951137253,-11495251050,-6897317507,-2586239070,-23923603901,-14020253340,0,-4366671871,176384113380,-48393234715,0,-52000000000,0,0,0,21799973914,-78593260801,10156000000,0,18600000000,-62656923954,0,-157883028000,0,-191783951954,-93993099375,179293614903,4603588,85305119116
2013,0,139035229313,133035047501,-995582676,-3694504,0,-19410971420,0,14508051373,266168079587,-25825183085,-1671748465,1681953779,360654759,-14713840945,-14682325980,0,-950308060,210367281590,-5865008205,0,0,50100000000,0,5762000000,17946649730,67943641525,10652660000,0,0,-60221554800,0,-64204179000,0,-113773073800,164537849315,85305119116,-1120016,249841848415
2014,0,130040231361,80028708037,7029591508,47000265,0,-14269835346,7483151958,0,210358847783,-2440150836,1241087821,29746371549,-650610230,-7548709434,-44012243738,2881350147,0,189575943062,-89309139550,0,0,25000000000,0,0,15565704925,-48743434625,0,0,37120608400,-44556226626,0,-94504331100,0,-101939949326,38892559111,249841848415,485295,288734892821
2015,0,145078365661,64229387506,-3777406913,4936474,0,-8556879660,6107955735,0,203086358803,16583228874,-4515290815,-21399757774,-831269068,-6099381339,-25059565033,0,0,161764323648,-122591837307,0,0,0,0,27000000000,8663011393,-86928825914,0,0,92721764163,-80230753820,0,-94508169900,0,-82017159557,-7181661823,288734892821,157582472,281710813470
2016,0,147741573022,60815179999,4183471606,-7978031,0,-7499786890,6154516119,0,211386975825,22361056002,-15591448946,-8510636870,851605248,-6202556646,-22850189788,0,0,181444804825,-32670468849,61500000,0,0,0,13000000000,7421707268,-12187261581,0,0,14705181872,-42301689668,0,-80706354000,0,-108302861796,60954681448,281710813470,7978031,342673472949
2017,0,142384806111,46650121213,10996100239,164002,0,-9699324092,2007127540,0,192338995013,-62598223776,-8625821118,79580097542,-6071136300,-2071425646,-27248339137,0,0,165304146578,-75917733420,0,-33900000000,0,0,0,9039836314,-100777897106,0,0,0,-46318600386,0,-81000882000,0,-127319482386,-62793232914,342673472949,-164002,279880076033
2018,0,145217431454,45225247224,6907043713,-1461121,0,-11636435041,71522308,0,185783348537,-36461685225,-10725157017,48316111171,-70474733,-71522308,-35223516377,0,-12725540853,138821563195,-74948334038,0,0,33900000000,0,0,11706004029,-29342330009,0,0,0,-646668000,0,-40520402625,0,-41167070625,68312162561,279880076033,1461121,348193699715
2019,0,107609680466,54296660030,-2123276517,-238549,0,-13215559137,17349700,0,146584615993,-43229742946,33463831295,-5775426381,-3175825961,-17349700,-27014510526,0,-2566244910,98269346864,-14831974284,0,0,0,0,0,13744724241,-1087250043,0,0,0,-488997000,0,-67505266875,0,-67994263875,29187832946,348193699715,238549,377381771210
