Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,-71631364549,-128723773317,69666519082,13549704872,0,1349345191,196612143502,0,80822574781,-111584640123,-75833726114,-107626449411,114906696027,-214857480414,14005628620,890830503374,16485967892,607149074632,62051756070,-4972165737,0,-57300778877,131493989603,5483088834,-79831022673,56924867220,-100188742378,0,-4046276978239,3815187181398,591526452,0,0,-330687012767,333386929085,1041555125419,-2171282238,1372770772266
2015,1,-86706482438,98841710618,-426631837542,2082143319,0,-23421746216,84338780380,0,-351497431879,942750932070,2146712821881,-2832170234223,325031671971,-63711717274,-6743505023,317876670575,-24397418293,453851789805,-10204348563,5364664069,-895475658627,740615544302,0,0,108481538996,-51218259823,0,0,3454912043929,-4645955696790,-1656274062,-519951320,0,-1193219878243,-790586348261,1366670300379,-378676911,575705275207
2015,2,283863454139,96880224500,438094519442,4648712598,0,2022985276,74475109018,0,899985004973,-1496291746466,-1583768501749,2734727665517,-208580004980,-96719609661,-12137547487,-312105898076,4935357774,-69955280155,-7788389088,-5046677669,850408190513,-723515544302,-99200644873,240819753788,-93564682810,162112005559,0,0,5809663296169,-5300234977830,-1656274062,519951320,0,508291995597,600448721001,575705275207,905201216,1177059197424
2015,3,141774024217,95555368023,-71344381013,15051111069,0,-56366176699,83579368586,0,208249314183,892436224078,66797699663,-77772783544,-10089753318,-77241578815,-31355246728,6767252568,4444844108,982235972195,-109891318,13007633324,-1647609917937,1670581467801,69683644873,-153787576503,73827611204,25592971444,0,0,4190410613157,-5238258835595,-1656274062,-46526698000,0,-1096031194500,-88202250861,1177059197424,-1823862843,1087033083720
2015,4,-62287927301,96200293849,21675361324,-19082012128,0,-101240298971,89677780319,0,24943197092,723311205834,464262385671,-19708054997,12437357906,-90019099820,-22271232644,0,0,1092955759042,-20373687288,-13325619724,-1371206429317,212419194767,29517000000,120973826325,53158549509,-988837165728,0,0,3727800019080,-3411609539072,3312548124,23715498890,0,343218527022,447337120336,1088856946563,-2823911924,1533370154975
2016,1,29957195828,101358924891,29207749106,0,0,69099877075,55821637682,0,285445384582,-423880249994,253211977993,165025388451,-3194215691,-53151039567,4531263944,21442045668,-5580749478,243849805908,-19315239080,34749950790,-48995918250,21000000000,-36000000000,127110863923,-5582473390,72967183993,0,0,2269656786654,-2614386515200,-6625096248,-21198822635,0,-372553647429,-55736657528,1533373476796,4885832292,1482522651560
2016,2,517269742274,105632687440,84409310867,-2610349941,0,-256923887604,57709144151,0,505486647187,238202141657,-682826576567,-395384611372,3764413846,-61313431502,-60070759531,-17786374047,-6643216818,-476571767147,-19322766467,-31347387152,-103105569750,67096206908,36000000000,-120618553923,148289103027,-23008967357,0,0,5389061692439,-4798685414508,3312548124,21817377437,0,615506203492,115925468988,1482522651560,-5052700743,1593395419805
2016,3,201031706581,96460540462,17701684130,2566560667,0,-89725793946,140603010250,0,368637708144,-173386147611,311210398072,-111014594216,-11462790895,-141528534920,-41423326876,4888428379,-4895522181,201025617896,-18007849009,-4070970963,-79360269116,84422337561,-304419555000,96000000000,17156835319,-208279471208,5000000000,-56000000000,3651783034286,-3605227411105,-1656274062,-35996535357,0,-42097186238,-49351039550,1593395419805,17033786,1544061414041
2016,4,204312741254,77874503053,-79884265242,3107898708,0,-155259281465,-24238753150,0,25912843158,375279800431,-577156016171,389843071170,8095635588,24952942170,-20159851474,3270886383,481861363,230521172618,-56068870356,114209832755,-54557392668,146228854238,-70000000000,106507691250,-70018811035,116301304184,-5000000000,56000000000,2895418524593,-2943710227336,-7729278924,-200840708316,0,-205861689983,140960786819,1544061414041,-199977834,1684822223026
2017,1,265699685189,95351570303,3168972835,361634098,0,-109576128852,57600050719,0,312605784292,231594690196,-531651335023,276978793224,-5340796735,-56776381449,-25426449732,564469255,-4624460480,197924313548,-41410666921,725518182,-20000000000,138168250000,-40000000000,1500000000,-186194501561,-147211400300,0,0,3919236905442,-4096801054778,0,-177641851894,0,-355206001230,-304493087982,1754245914636,2352661837,1452105488491
